8.000000000000000444e-01,8.122448979591837537e-01,8.244897959183673519e-01,8.367346938775510612e-01,8.489795918367347705e-01,8.612244897959183687e-01,8.734693877551020780e-01,8.857142857142857872e-01,8.979591836734693855e-01,9.102040816326530948e-01,9.224489795918366930e-01,9.346938775510204023e-01,9.469387755102041115e-01,9.591836734693877098e-01,9.714285714285714191e-01,9.836734693877551283e-01,9.959183673469387266e-01,1.008163265306122547e+00,1.020408163265306145e+00,1.032653061224489743e+00,1.044897959183673564e+00,1.057142857142857162e+00,1.069387755102040760e+00,1.081632653061224580e+00,1.093877551020408179e+00,1.106122448979591777e+00,1.118367346938775597e+00,1.130612244897959195e+00,1.142857142857142794e+00,1.155102040816326614e+00,1.167346938775510212e+00,1.179591836734693810e+00,1.191836734693877631e+00,1.204081632653061229e+00,1.216326530612244827e+00,1.228571428571428648e+00,1.240816326530612246e+00,1.253061224489795844e+00,1.265306122448979664e+00,1.277551020408163263e+00,1.289795918367346861e+00,1.302040816326530681e+00,1.314285714285714279e+00,1.326530612244897878e+00,1.338775510204081698e+00,1.351020408163265296e+00,1.363265306122448894e+00,1.375510204081632715e+00,1.387755102040816313e+00,1.399999999999999911e+00
nan,nan,nan,nan,nan,nan,2.951998750853613274e+02,2.917667276109741579e+02,2.885204109278445799e+02,2.854207567977074973e+02,2.819859662830408524e+02,2.787346346448753707e+02,2.756537553086554908e+02,2.727136916092968022e+02,2.698954826026342175e+02,2.668072009778618394e+02,2.637301482419537138e+02,2.606808863371034022e+02,2.577734137757379358e+02,2.544782219083194263e+02,2.510309859544853168e+02,2.476129218798364775e+02,2.436484767998132952e+02,2.401261827679672649e+02,2.358341178727012277e+02,2.216422704669791131e+02,1.867711318470829553e+02,1.869903635584576023e+02,1.872029653888657208e+02,1.874092502304457355e+02,1.876095110919054605e+02,1.878040226704912925e+02,1.879930427764783474e+02,1.881768136260794222e+02,1.883555630167798540e+02,1.885295053973988502e+02,1.886988428437492189e+02,1.888637659494907268e+02,1.890244546406733264e+02,1.891810789215106752e+02,1.893337995580802442e+02,1.894827687059104164e+02,1.896281304867716528e+02,1.897700215194163604e+02,1.899085714085155416e+02,1.900439031955936571e+02,1.901761337753932821e+02,1.903053742806486639e+02,1.904317304381981728e+02,1.905553028987552295e+02
nan,nan,nan,nan,nan,nan,3.015388405232217224e+02,2.982534470218399747e+02,2.951455707810075637e+02,2.921767939743889428e+02,2.888861552243669735e+02,2.857687248169148120e+02,2.828121393530283854e+02,2.799901056753004696e+02,2.772852853345463018e+02,2.743258199176915468e+02,2.713731646626052338e+02,2.684522178030661621e+02,2.656645913427263395e+02,2.625057425412874750e+02,2.591980996018984342e+02,2.559145124942999416e+02,2.519793212932924860e+02,2.483496656068522839e+02,2.438818148462999034e+02,2.277625485480845384e+02,1.877861821950514241e+02,1.879967284174568078e+02,1.882007801584788638e+02,1.883986471067684931e+02,1.885906191769812779e+02,1.887769680764112081e+02,1.889579487245076734e+02,1.891338005411394363e+02,1.893047486175870233e+02,1.894710047825357719e+02,1.896327685739199183e+02,1.897902281261927158e+02,1.899435609814989334e+02,1.900929348322751480e+02,1.902385082019577851e+02,1.903804310697464928e+02,1.905188454447269919e+02,1.906538858940870682e+02,1.907856800296638369e+02,1.909143489566136225e+02,1.910400076876283890e+02,1.911627655256694993e+02,1.912827264181420901e+02,1.913999892848221123e+02
nan,nan,nan,nan,nan,nan,3.095484799257869213e+02,3.062874667562597324e+02,3.031994101028199111e+02,3.002576560564404531e+02,2.972074138339143587e+02,2.943151361948280851e+02,2.915694515232330559e+02,2.889472788111496016e+02,2.864329832500127964e+02,2.836732563131416214e+02,2.809116870091374381e+02,2.781796120997121307e+02,2.755684894962388398e+02,2.725953477195494088e+02,2.694706167137404691e+02,2.663598528702855788e+02,2.625568759682605560e+02,2.589910862284880864e+02,2.542776116790859362e+02,2.353634052456870620e+02,1.890566580405365187e+02,1.892574825249349715e+02,1.894519576985834703e+02,1.896403898796143892e+02,1.898230657267025379e+02,1.900002538000802588e+02,1.901722059758231183e+02,1.903391587292318832e+02,1.905013343012659277e+02,1.906589417602677372e+02,1.908121779698073794e+02,1.909612284721989965e+02,1.911062682961447194e+02,1.912474626960149919e+02,1.913849678294283478e+02,1.915189313790634174e+02,1.916494931239948869e+02,1.917767854652740027e+02,1.919009339099820011e+02,1.920220575175370072e+02,1.921402693116695559e+02,1.922556766610298666e+02,1.923683816313414070e+02,1.924784813114066537e+02
nan,nan,nan,nan,nan,nan,3.170141657739885090e+02,3.137495765123024967e+02,3.106554284276585349e+02,3.077096885190931630e+02,3.047369239012031130e+02,3.019151414698301892e+02,2.992334624214972791e+02,2.966712395132630604e+02,2.942139405342118721e+02,2.916184729201127652e+02,2.890586069773736995e+02,2.865296083792358104e+02,2.841106242188058104e+02,2.813468503386582711e+02,2.784340498479331814e+02,2.755282644554751528e+02,2.719297679607934697e+02,2.685260140576218646e+02,2.638605280680625356e+02,2.430541004427592213e+02,1.902593148675275359e+02,1.904518231063430846e+02,1.906381047182393331e+02,1.908184630789962455e+02,1.909931820120444002e+02,1.911625273437309147e+02,1.913267483122872648e+02,1.914860788462798098e+02,1.916407387264664237e+02,1.917909346432618918e+02,1.919368611606149102e+02,1.920787015958220252e+02,1.922166288237111758e+02,1.923508060126829662e+02,1.924813872992549477e+02,1.926085184070243770e+02,1.927323372153267371e+02,1.928529742822968274e+02,1.929705533265491795e+02,1.930851916712462923e+02,1.931970006539608562e+02,1.933060860052863461e+02,1.934125481991000015e+02,1.935164827767794407e+02
nan,nan,nan,nan,nan,nan,3.239603303896255397e+02,3.206791904894655545e+02,3.175667626944545532e+02,3.146038704806785518e+02,3.116633048625715219e+02,3.088689849591638108e+02,3.062104035195482652e+02,3.036686885866749890e+02,3.012300384078471893e+02,2.987154362159079710e+02,2.962570122176323935e+02,2.938290357594091233e+02,2.915036519596343396e+02,2.889336847411173608e+02,2.862724279982765552e+02,2.836099896279008021e+02,2.802635887785592104e+02,2.770746778100217398e+02,2.725622208377666880e+02,2.503598951127854377e+02,1.913010797501795537e+02,1.914862599294935421e+02,1.916653180892486432e+02,1.918385552669006415e+02,1.920062530232613369e+02,1.921686749942853680e+02,1.923260682967817843e+02,1.924786648038097496e+02,1.926266823036699236e+02,1.927703255546738887e+02,1.929097872464843135e+02,1.930452488775378299e+02,1.931768815569718925e+02,1.933048467385346783e+02,1.934292968931133316e+02,1.935503761257881195e+02,1.936682207426825926e+02,1.937829597723089421e+02,1.938947154456197381e+02,1.940036036385283751e+02,1.941097342802990227e+02,1.942132117307570240e+02,1.943141351292167371e+02,1.944125987174259080e+02
nan,nan,nan,nan,nan,nan,3.302630414441679250e+02,3.269623212538913890e+02,3.238290725096773031e+02,3.208461183443282607e+02,3.179196573889547608e+02,3.151359808924776758e+02,3.124848718703348140e+02,3.099488803515715745e+02,3.075147245921113495e+02,3.050457933032401456e+02,3.026461035844877756e+02,3.002756700252370479e+02,2.980023688622435998e+02,2.955459626871007117e+02,2.930328545649176135e+02,2.905085703179967140e+02,2.874515538041935088e+02,2.845443012613437190e+02,2.802903634723234063e+02,2.571062084294963483e+02,1.921862085267017335e+02,1.923652819355512236e+02,1.925383185558260095e+02,1.927056175942724963e+02,1.928674588360377697e+02,1.930241041942141180e+02,1.931757991134313386e+02,1.933227738432439935e+02,1.934652445952231687e+02,1.936034145959220609e+02,1.937374750465048976e+02,1.938676059985446614e+02,1.939939771544039502e+02,1.941167485996748781e+02,1.942360714743071810e+02,1.943520885883281721e+02,1.944649349874212305e+02,1.945747384730570957e+02,1.946816200813871092e+02,1.947856945246564635e+02,1.948870705985357006e+02,1.949858515583194389e+02,1.950821354668853758e+02,1.951760155167108337e+02
nan,nan,nan,nan,nan,nan,3.354173284040898579e+02,3.321006514384918660e+02,3.289504480703024569e+02,3.259510670460326764e+02,3.230340849314015941e+02,3.202572166419197401e+02,3.176104717615735353e+02,3.150785497789441365e+02,3.126490034991135190e+02,3.102155642034449556e+02,3.078592033399601746e+02,3.055361909938920917e+02,3.033067716772870881e+02,3.009345454121740318e+02,2.985273331671218102e+02,2.961028127862800261e+02,2.932258697665334353e+02,2.904874167829779026e+02,2.865074214752733610e+02,2.626863671712010273e+02,1.929316103467068331e+02,1.931055423833457212e+02,1.932735108207608903e+02,1.934358132345630565e+02,1.935927278311337432e+02,1.937445149947951393e+02,1.938914186891781242e+02,1.940336677285203848e+02,1.941714769327980150e+02,1.943050481788443449e+02,1.944345713582401629e+02,1.945602252514711950e+02,1.946821783267593560e+02,1.948005894710383075e+02,1.949156086596951525e+02,1.950273775709767676e+02,1.951360301503230232e+02,1.952416931293153084e+02,1.953444865034465465e+02,1.954445239724660723e+02,1.955419133466940025e+02,1.956367569222529426e+02,1.957291518281027720e+02,1.958191903471773401e+02
nan,nan,nan,nan,nan,nan,3.383255882953979494e+02,3.349907212212162904e+02,3.318221729824379622e+02,3.288051579944465743e+02,3.258859531901638320e+02,3.231056217485390789e+02,3.204542966841934799e+02,3.179183079706082822e+02,3.154858350939200591e+02,3.130672953014288851e+02,3.107297498318185944e+02,3.084298817417459873e+02,3.062219763756997395e+02,3.038918357002513062e+02,3.015373764757039794e+02,2.991625294190292834e+02,2.963673820817829778e+02,2.937022837824553676e+02,2.898182205007012158e+02,2.655708903705163380e+02,1.932914092267113801e+02,1.934629465520986003e+02,1.936285508764062513e+02,1.937885192751602972e+02,1.939431294593029804e+02,1.940926413229617253e+02,1.942372983453180950e+02,1.943773288623195583e+02,1.945129472221524054e+02,1.946443548366356424e+02,1.947717411393305724e+02,1.948952844598690888e+02,1.950151528229127109e+02,1.951315046792197450e+02,1.952444895754459822e+02,1.953542487685829769e+02,1.954609157902987988e+02,1.955646169658735118e+02,1.956654718919384663e+02,1.957635938767748769e+02,1.958590903465687347e+02,1.959520632205725121e+02,1.960426092580594570e+02,1.961308203793726364e+02
nan,nan,nan,nan,nan,nan,3.394800306822068592e+02,3.361338055688621012e+02,3.329540556738418218e+02,3.299263506008979334e+02,3.270032211586890867e+02,3.242185899534517830e+02,3.215626358951322459e+02,3.190223936285887021e+02,3.165862949630064804e+02,3.141715638717269030e+02,3.118394743863503891e+02,3.095468354259767239e+02,3.073455359747284774e+02,3.050297368027937637e+02,3.026935557669222590e+02,3.003351289358025724e+02,2.975667007924434984e+02,2.949247165282709489e+02,2.910639474504953910e+02,2.666052430337446708e+02,1.934101446495634207e+02,1.935808995766741418e+02,1.937457303157740398e+02,1.939049338646030947e+02,1.940587878515126476e+02,1.942075520839617866e+02,1.943514699510306798e+02,1.944907696957021699e+02,1.946256655708404537e+02,1.947563588910324199e+02,1.948830389910939402e+02,1.950058841007498245e+02,1.951250621439041026e+02,1.952407314699830465e+02,1.953530415239797264e+02,1.954621334611082943e+02,1.955681407113351327e+02,1.956711894984825619e+02,1.957713993181162380e+02,1.958688833779739582e+02,1.959637490043347725e+02,1.960560980172805614e+02,1.961460270777376707e+02,1.962336280086014426e+02
