1.500000000000000000e+02,1.524489795918367463e+02,1.548979591836734642e+02,1.573469387755102105e+02,1.597959183673469283e+02,1.622448979591836746e+02,1.646938775510204209e+02,1.671428571428571388e+02,1.695918367346938851e+02,1.720408163265306030e+02,1.744897959183673493e+02,1.769387755102040956e+02,1.793877551020408134e+02,1.818367346938775597e+02,1.842857142857142776e+02,1.867346938775510239e+02,1.891836734693877702e+02,1.916326530612244881e+02,1.940816326530612344e+02,1.965306122448979522e+02,1.989795918367346985e+02,2.014285714285714448e+02,2.038775510204081627e+02,2.063265306122449090e+02,2.087755102040816269e+02,2.112244897959183731e+02,2.136734693877551194e+02,2.161224489795918373e+02,2.185714285714285552e+02,2.210204081632653015e+02,2.234693877551020478e+02,2.259183673469387941e+02,2.283673469387755119e+02,2.308163265306122298e+02,2.332653061224489761e+02,2.357142857142857224e+02,2.381632653061224687e+02,2.406122448979591866e+02,2.430612244897959044e+02,2.455102040816326507e+02,2.479591836734693970e+02,2.504081632653061433e+02,2.528571428571428612e+02,2.553061224489795791e+02,2.577551020408163254e+02,2.602040816326530717e+02,2.626530612244898180e+02,2.651020408163265074e+02,2.675510204081632537e+02,2.700000000000000000e+02
nan,nan,nan,nan,nan,nan,2.791867791283785891e+02,2.775127079011862747e+02,2.758369596443177443e+02,2.741525424619890714e+02,2.724585296551446731e+02,2.707516422707117272e+02,2.688260053335247335e+02,2.668164070112737818e+02,2.648038275111056237e+02,2.627196435402146335e+02,2.606087251009989245e+02,2.584946769428108837e+02,2.559939877797359884e+02,2.532787562016895038e+02,2.505581615490499985e+02,2.474898392423664575e+02,2.438932903902702662e+02,2.405574962790265943e+02,2.361484473238650708e+02,2.135831882147577971e+02,1.823428845220447556e+02,1.810552158234251294e+02,1.797676612947327897e+02,1.784802236111750062e+02,1.771929055027038089e+02,1.759057097544104806e+02,1.746186392068958639e+02,1.733316967568749760e+02,1.720448853574612258e+02,1.707582080185380562e+02,1.694716678069904390e+02,1.681852678469004161e+02,1.668990113196462630e+02,1.656129014639254535e+02,1.643269415756922456e+02,1.630411350080095474e+02,1.617554851708121646e+02,1.604699955305803485e+02,1.591846696099269707e+02,1.578995109870913325e+02,1.566145232953484765e+02,1.553297102223267530e+02,1.540450755092331292e+02,1.527606229499850201e+02
nan,nan,nan,nan,nan,nan,2.855269330994176471e+02,2.839440602545896013e+02,2.823601079201032462e+02,2.807692194445704104e+02,2.791706288164924104e+02,2.775613716122248320e+02,2.757440417957977843e+02,2.738459243690469407e+02,2.719455831898399083e+02,2.699817310367853338e+02,2.679944886478228909e+02,2.660049664703357166e+02,2.636467505041497361e+02,2.610843339881020597e+02,2.585176721850118042e+02,2.556199123256223515e+02,2.521089929250399848e+02,2.487374941825345900e+02,2.442268188327392124e+02,2.180792230461087797e+02,1.833722385958888879e+02,1.820840440524933967e+02,1.807959287527008030e+02,1.795078945158321062e+02,1.782199431972464936e+02,1.769320766884478644e+02,1.756442969171735626e+02,1.743566058477231877e+02,1.730690054809735727e+02,1.717814978544893449e+02,1.704940850425026326e+02,1.692067691558664251e+02,1.679195523419236054e+02,1.666324367843125458e+02,1.653454247027007398e+02,1.640585183524501929e+02,1.627717200242099125e+02,1.614850320434397588e+02,1.601984567698660840e+02,1.589119965968713188e+02,1.576256539508202934e+02,1.563394312903245975e+02,1.550533311054442436e+02,1.537673559168278530e+02
nan,nan,nan,nan,nan,nan,2.933387842415647242e+02,2.918956808563207801e+02,2.904522508655206252e+02,2.890035348285105101e+02,2.875488982432831904e+02,2.860856266759537334e+02,2.844226912875374182e+02,2.826816882131013813e+02,2.809394202396334208e+02,2.791403402004215195e+02,2.773208739646325398e+02,2.755001946728156099e+02,2.733249959309930546e+02,2.709540365635988906e+02,2.685802439343790411e+02,2.658887515345126644e+02,2.625587803393698323e+02,2.593213292232632625e+02,2.546825778660088986e+02,2.235023523637833591e+02,1.846616638391194840e+02,1.833732894882046196e+02,1.820849651726340142e+02,1.807966920601913898e+02,1.795084713433182628e+02,1.782203042392355883e+02,1.769321919900727380e+02,1.756441358632595779e+02,1.743561371516335612e+02,1.730681971736721607e+02,1.717803172736282136e+02,1.704924988216752126e+02,1.692047432140090848e+02,1.679170518729310686e+02,1.666294262469068030e+02,1.653418678106115749e+02,1.640543780649608436e+02,1.627669585371373557e+02,1.614796107806206180e+02,1.601923363752289049e+02,1.589051369271821841e+02,1.576180140691991767e+02,1.563309694606338098e+02,1.550440047876633116e+02
nan,nan,nan,nan,nan,nan,3.003309490860080473e+02,2.989455380878096662e+02,2.975600411223531410e+02,2.961703156638493510e+02,2.947758338246283643e+02,2.933740328691375225e+02,2.918383993631795192e+02,2.902528553408020002e+02,2.886669415716169169e+02,2.870323475472374639e+02,2.853808091317650337e+02,2.837290271422600654e+02,2.817425642527879290e+02,2.795718529390101139e+02,2.773996143470328661e+02,2.749281394475961520e+02,2.718252181700850656e+02,2.687934310573665471e+02,2.642817752756130290e+02,2.288996512360670295e+02,1.858831082642608692e+02,1.845954321505816154e+02,1.833077898314740253e+02,1.820201819779126140e+02,1.807326092740816250e+02,1.794450724173802314e+02,1.781575721184508723e+02,1.768701091014862925e+02,1.755826841042710100e+02,1.742952978783694959e+02,1.730079511892404867e+02,1.717206448163889831e+02,1.704333795535042100e+02,1.691461562086132631e+02,1.678589756042482861e+02,1.665718385776420973e+02,1.652847459809563588e+02,1.639976986815591147e+02,1.627106975623624123e+02,1.614237435222381976e+02,1.601368374765274609e+02,1.588499803576632416e+02,1.575631731159228650e+02,1.562764167203305306e+02
nan,nan,nan,nan,nan,nan,3.067077240312873414e+02,3.053567578103030655e+02,3.040057807770493241e+02,3.026512352304126807e+02,3.012926660765995166e+02,2.999275552736654049e+02,2.984662336404604730e+02,2.969708160916416091e+02,2.954753220411756161e+02,2.939354345653400742e+02,2.923802642347044980e+02,2.908251358866629062e+02,2.890165351484596954e+02,2.870690744464078534e+02,2.851213018407320874e+02,2.828932322936565242e+02,2.800496071369518063e+02,2.772622290152559117e+02,2.729672412461234217e+02,2.342482656192691763e+02,1.869351990114931539e+02,1.856472597122997854e+02,1.843593293507025805e+02,1.830714079954024953e+02,1.817834957144519876e+02,1.804955925749912637e+02,1.792076986430094507e+02,1.779198139833843868e+02,1.766319386596586298e+02,1.753440727339650778e+02,1.740562162668809094e+02,1.727683693173237316e+02,1.714805319424385459e+02,1.701927041975067993e+02,1.689048861358755289e+02,1.676170778089247904e+02,1.663292792660768953e+02,1.650414905548668116e+02,1.637537117210873134e+02,1.624659428090261031e+02,1.611781838618162510e+02,1.598904349219181995e+02,1.586026960317560679e+02,1.573149672345273871e+02
nan,nan,nan,nan,nan,nan,3.124627375569853598e+02,3.111354685631594634e+02,3.098082109588341382e+02,3.084778771089183920e+02,3.071440688884482029e+02,3.058042505415462529e+02,3.043928692087515060e+02,3.029576200050150305e+02,3.015223936083101535e+02,3.000451986710781398e+02,2.985535968854657654e+02,2.970621068268577574e+02,2.953670819877954159e+02,2.935608682064068944e+02,2.917547302078015150e+02,2.896873002117916371e+02,2.871482084738228195e+02,2.846532947358185766e+02,2.806625046988742156e+02,2.394248641065898937e+02,1.878280378478866339e+02,1.865397416947889724e+02,1.852514352643866289e+02,1.839631181652867156e+02,1.826747899937846000e+02,1.813864503332943627e+02,1.800980987537991780e+02,1.788097348115724117e+02,1.775213580486289118e+02,1.762329679923186632e+02,1.749445641548428796e+02,1.736561460328047986e+02,1.723677131067457253e+02,1.710792648406965668e+02,1.697908006817432636e+02,1.685023200596253616e+02,1.672138223863704241e+02,1.659253070559845753e+02,1.646367734442135031e+02,1.633482209083904593e+02,1.620596487873956448e+02,1.607710564017423280e+02,1.594824430538155013e+02,1.581938080282842236e+02
nan,nan,nan,nan,nan,nan,3.171521786563365026e+02,3.158439338477922433e+02,3.145357259666604364e+02,3.132253064806881753e+02,3.119123840348764247e+02,3.105945309193084540e+02,3.092232530495841161e+02,3.078347962343108293e+02,3.064464369107033690e+02,3.050207641238467318e+02,3.035823193952660972e+02,3.021440362897917566e+02,3.005352758525014565e+02,2.988335818738310081e+02,2.971321656001921383e+02,2.951829131671370305e+02,2.928391464203974124e+02,2.905300007293384965e+02,2.868384687998072309e+02,2.437587242757500121e+02,1.885817454869731478e+02,1.872936369746718128e+02,1.860055127796578063e+02,1.847173723568893422e+02,1.834292151443131900e+02,1.821410405621245161e+02,1.808528480120413633e+02,1.795646368768418029e+02,1.782764065196242314e+02,1.769881562832022723e+02,1.756998854894139868e+02,1.744115934384581124e+02,1.731232794082056614e+02,1.718349426535194482e+02,1.705465824055771975e+02,1.692581978712186981e+02,1.679697882323189333e+02,1.666813526452065446e+02,1.653928902401426342e+02,1.641044001208761358e+02,1.628158813642974110e+02,1.615273330202095678e+02,1.602387541112386771e+02,1.589501436329065882e+02
nan,nan,nan,nan,nan,nan,3.197409578235998424e+02,3.184405488694686142e+02,3.171401548452256520e+02,3.158381956199251590e+02,3.145344636041463673e+02,3.132266345205423477e+02,3.118755779194541446e+02,3.105107190862712514e+02,3.091459194360635934e+02,3.077474309662285350e+02,3.063373728313371203e+02,3.049274091781816196e+02,3.033638368960435514e+02,3.017164999123974667e+02,3.000693306110030676e+02,2.981810682232474505e+02,2.959294577334210317e+02,2.937064906721661259e+02,2.901300738113466196e+02,2.459174737787514005e+02,1.889428589248024934e+02,1.876540335448009671e+02,1.863651862915827166e+02,1.850763165581685712e+02,1.837874237197583795e+02,1.824985071329735433e+02,1.812095661351144997e+02,1.799206000436795705e+02,1.786316081556069832e+02,1.773425897466497361e+02,1.760535440706650547e+02,1.747644703589292874e+02,1.734753678194276745e+02,1.721862356361504567e+02,1.708970729683929619e+02,1.696078789500770654e+02,1.683186526890986840e+02,1.670293932667191825e+02,1.657400997370158677e+02,1.644507711264076306e+02,1.631614064332786711e+02,1.618720046277167057e+02,1.605825646513903848e+02,1.592930854175877187e+02
nan,nan,nan,nan,nan,nan,3.207441094608834646e+02,3.194456719774750013e+02,3.181472294704695969e+02,3.168474953604651887e+02,3.155462977699618250e+02,3.142413466245956783e+02,3.128973476209464479e+02,3.115408923723529142e+02,3.101844518369961179e+02,3.087957450888887934e+02,3.073959145928184853e+02,3.059961151245859128e+02,3.044490242195721521e+02,3.028215496458676057e+02,3.011941194791783118e+02,2.993270814978328644e+02,2.971072878089752862e+02,2.949135575622164538e+02,2.913691573710478906e+02,2.466577485689794571e+02,1.890610654625063489e+02,1.877717262188679967e+02,1.864823629806996053e+02,1.851929751261195349e+02,1.839035620152249635e+02,1.826141229893289051e+02,1.813246573702122078e+02,1.800351644596367464e+02,1.787456435385816178e+02,1.774560938666116385e+02,1.761665146811604359e+02,1.748769051968388055e+02,1.735872646047172907e+02,1.722975920716150995e+02,1.710078867393929158e+02,1.697181477242662879e+02,1.684283741161449655e+02,1.671385649780160634e+02,1.658487193453859163e+02,1.645588362257964548e+02,1.632689145984397499e+02,1.619789534138865577e+02,1.606889515939539024e+02,1.593989080317333276e+02
