1.266688069267729588e+02,-7.109486289311917062e+02,4.836886709472310031e+02,1.257119364822756324e+01,4.047873480885755271e+00,5.587681353972584475e+01
1.579260801929649460e+02,-5.213557802414925391e+02,5.057112100053018366e+02,1.021989533910527825e+01,3.607731537158542778e+00,3.484343230638842215e+01
1.888200667985984182e+02,-3.903112525154028845e+02,5.289901623075365933e+02,1.583771390073707153e+01,3.219703304466747795e+00,3.733786647558190452e+01
1.987397470747964690e+02,-2.835540366743316554e+02,5.332995638218562817e+02,7.399196052801926271e+00,3.004877252124060760e+00,2.673333288385038031e+01
2.103657949407988781e+02,-2.179410350618127268e+02,5.420880297390340274e+02,6.481894689613909577e+00,2.854366186966217356e+00,3.185441918503784109e+01
2.175777337720319338e+02,-1.867287260699868057e+02,5.466107685197130195e+02,6.064047012159790029e+00,2.737004376740514999e+00,3.818950896288697550e+01
2.356072798318109562e+02,-2.066832079617597628e+02,5.538410511428537575e+02,1.362752287718649313e+01,2.851641355618994567e+00,4.029751347388810245e+01
2.002070409162115538e+02,2.254787871686403378e+02,6.832653466324245528e+02,3.296291389460748178e+00,2.016883396436242037e+00,1.038690453128765512e+01
2.942499578705337626e+02,1.562673191108387982e+02,5.693657308370347891e+02,2.644053328140216763e+00,1.893971048048115335e+00,1.791666376675493666e+01
3.203759537427686155e+02,-2.029579987276974862e+02,4.803451404586667195e+02,6.286155588668407290e+00,2.970083270383838681e+00,3.197787127078299818e+01
2.477451685922460456e+02,-3.965175483233451814e+02,5.383801972010360259e+02,7.590264642658439698e+00,3.356572483426134568e+00,3.738042543545816443e+01
2.041085053394908755e+02,4.579815895056071895e+01,6.591607662392107159e+02,3.870360011433149339e+00,2.344215106404590188e+00,2.345759191257457132e+01
2.931519549417771486e+02,-9.516916639995542937e+01,5.641233413837198896e+02,1.914041214035933081e+01,9.746947060875754687e+00,3.421514550609572325e+01
2.842616461623492796e+02,-2.089720897163260815e+02,5.194478488158438267e+02,5.287793369461724069e+00,2.668340091531717917e+00,3.914597271773345710e+01
2.413474629520351300e+02,-1.988605152109812479e+02,5.765222955284343698e+02,5.617841222260722134e+00,2.743942550296196714e+00,3.953269351882227056e+01
2.163666266733343946e+02,8.048779876844491810e+01,6.904771251055308312e+02,1.153714006420614169e+01,2.417466807287382835e+00,3.020230655124578334e+01
2.186437937348273408e+02,8.163441680835603620e+01,6.588648115769046854e+02,4.051059015637292759e+00,2.279106340097314387e+00,2.238925811411718314e+01
3.061471842590890446e+02,-2.144758824397285935e+02,5.336956682367599569e+02,6.550220084591273917e+00,3.064189482984147617e+00,3.279759746874333359e+01
2.185295180026969319e+02,-5.387791099479954937e+02,5.439104356588586597e+02,7.374937652002699906e+00,3.369917201894168102e+00,4.256035310390871018e+01
1.853887523884623079e+02,1.237120338663544317e+02,7.380859290111629889e+02,3.652129851161589613e+00,2.238094062931850203e+00,1.391998303859054431e+01
