-1.209817999915685505e+02,-3.492740530236915220e+02,8.744808614537760150e+03,4.124030796447186731e+01,1.590269117514253594e+01,1.497226960418629460e+02
-1.273238293651957065e+02,-1.145841463658143766e+03,5.807135859759000596e+03,4.410600338815129362e+01,1.571317057823762298e+01,1.728203869606659282e+02
-1.302969537391618360e+02,-1.140581159979774384e+03,5.813562784824171104e+03,4.327382344854413532e+01,1.570647711560013704e+01,1.721480551350396127e+02
-1.044628452291362919e+02,-1.862381129093046184e+05,-4.725887020940717775e+04,2.099534637600299902e+03,4.206187175077502616e+02,5.605525533810578054e+03
-1.756048484276107047e+02,-2.014604262076318264e+03,6.619314873532857746e+03,5.793517146230442449e+01,1.971894102098303847e+01,2.286365451072924770e+02
-1.730864982710045297e+02,-2.014819100277236430e+03,6.621056148433126509e+03,5.559024619287811220e+01,1.973621039724093862e+01,2.307739778916584328e+02
-2.695787897573609371e+02,-6.901038360065285815e+03,8.015504004433751106e+03,1.108160272451641504e+02,3.803478193731280044e+01,5.130131007899763063e+02
-3.650100812287746521e+03,-2.748663145683717448e+06,-2.859311949571883888e+05,1.961806923764015664e+04,4.680530948094201449e+03,8.666218365048279520e+04
1.395712147132144310e+02,1.927539324242388830e+00,3.489341709537256975e+03,4.284593633201438934e+00,3.529530185915064067e+00,1.821802332415245473e+01
1.395213736395817250e+02,1.900819606817094609e+00,3.489943011027207831e+03,4.284910410206066445e+00,3.530095818859990686e+00,1.821925941840163432e+01
1.074165691887938045e+07,2.009110204709577374e+05,inf,-6.262115313438698649e+02,3.895858976356976200e+04,-1.234721151406120043e+04
