-3.509934325120411813e+02,-2.219013867033936549e+02,9.001066754226485500e+03,4.057528569319401868e+01,1.630711818506824784e+01,1.539520320147858001e+02
-3.513728041252761614e+02,-2.180971334018977359e+02,9.003971017828007462e+03,4.119983947020955384e+01,1.572238154039951041e+01,1.545827759946405422e+02
-2.838580630304932129e+02,-3.026993618004780728e+03,7.159247235304064816e+03,5.738216988902422599e+01,1.811989535781322047e+01,1.942788169435516465e+02
-5.571647739998297766e+02,-8.602832699216378387e+02,1.385700691706006182e+04,7.675722798012429848e+01,2.956882184662390500e+01,2.801763962270342745e+02
-5.772580251323233824e+02,8.771804848038300406e+02,1.454365230065377546e+04,4.250155741829075851e+01,2.050472496193833649e+01,1.995611823804210871e+02
-4.754810845588508528e+02,7.345644524320960045e+01,1.095487829868943663e+04,1.422615694536943920e+01,8.864626888680504635e+00,9.127740298936259933e+01
-4.642179934671730734e+02,2.341944772160786670e+02,1.103130621491800412e+04,1.282531657125218771e+01,8.253493615484330803e+00,8.199567540941643529e+01
-4.626246874249773100e+02,2.339671314621227793e+02,1.103494469973156811e+04,1.286421356780920178e+01,8.259973528765840456e+00,8.217358948968467303e+01
-3.542811224360775668e+02,7.065277593937935308e+01,9.565857189809321426e+03,6.604479913221439347e+00,5.016539889766136184e+00,5.263501174340490252e+01
-3.528345111408270895e+02,1.058837999335082714e+02,9.584678439223353053e+03,6.105607299105031416e+00,4.702014448412228376e+00,5.126023679622448981e+01
-3.512184804640128277e+02,2.065273818152491003e+02,9.632738441196124768e+03,4.393017115944530815e+00,4.705251394625520334e+00,4.604932761139934883e+01
-3.499775154705275781e+02,1.971752768804435618e+02,9.632377467332844390e+03,4.548617580439895391e+00,4.583570098475320265e+00,4.678654922827263363e+01
-2.921147400957124773e+02,-2.345585453076637350e+02,8.234375343490683008e+03,5.989491492073284462e+00,3.767976886592805386e+00,4.179315512374159880e+01
-2.857521190526313148e+02,-1.379714489976322511e+03,7.637952303593920078e+03,1.475729335652431473e+01,8.062797642196528614e+00,1.243217296905640978e+02
-2.825526174819970038e+02,-2.851839768700301647e+03,6.930597024111193605e+03,2.597755976239568554e+01,1.443856661353493109e+01,2.287781319864734542e+02
-2.729284772431128658e+02,-1.279877850069169654e+04,2.241983739459101344e+03,1.016396718841861002e+02,5.073671265563461930e+01,8.802512560214381665e+02
-3.049449375794210937e+02,-9.173242361299344338e+04,-3.451913453443921753e+04,7.043979283116641454e+02,3.548975820558553096e+02,6.252877585284295492e+03
-3.264593646963476203e+02,1.864542558905668557e+02,9.667821967268537264e+03,5.094019998068688437e+00,4.774093376909149811e+00,5.028956022215425037e+01
-3.243789009684405755e+02,1.901695036576711573e+02,9.676565204408689169e+03,5.068121026852168143e+00,4.763894412462832406e+00,5.007301640944206156e+01
-2.670178652988397516e+02,-1.827421450419933535e+04,-4.863421940171974711e+02,1.508408944209804758e+02,7.599689757626038045e+01,1.322018864575511543e+03
