2.332001213506619024e+02,2.496441559388064206e+02,2.658579043264381880e+02,2.769738743644291503e+02,2.846015749995128772e+02,2.905120910206030089e+02,2.955166112804863019e+02,2.986527886374445302e+02,2.995500031427484942e+02,3.000286136116326361e+02,2.998001304027303036e+02,2.958466003085050033e+02,2.896128024955066849e+02,2.827884806337735881e+02,2.765580182963061020e+02,2.705283222649952108e+02,2.640309817009837730e+02,2.602721471594180116e+02
2.332091663456020285e+02,2.496535130577120185e+02,2.658675532413089400e+02,2.769834897881867164e+02,2.846108976293706405e+02,2.905213692748812377e+02,2.955258844548526440e+02,2.986620452929856810e+02,2.995592539966274330e+02,3.000378631038433355e+02,2.998094002380444181e+02,2.958560234716889568e+02,2.896226097842292688e+02,2.827991649912438561e+02,2.765690785431731342e+02,2.705395049724548358e+02,2.640421585906703399e+02,2.602832554215108871e+02
2.333568749886078990e+02,2.498061408224095317e+02,2.660247538374251803e+02,2.771400106400141681e+02,2.847625471009529861e+02,2.906722108341506896e+02,2.956765724610594930e+02,2.988124289551648189e+02,2.997095309993326850e+02,3.001881125418068450e+02,2.999599835125620757e+02,2.960091307917602421e+02,2.897820424732369702e+02,2.829729806659836981e+02,2.767491179606177525e+02,2.707216455296542108e+02,2.642243172493866155e+02,2.604643624319351716e+02
2.333533669000456996e+02,2.498024581704019624e+02,2.660208938710856614e+02,2.771361174733493158e+02,2.847587312527262497e+02,2.906683766584193904e+02,2.956727112757223495e+02,2.988085527545574109e+02,2.997056463183565143e+02,3.001842227151910265e+02,2.999560886019090731e+02,2.960051924386017390e+02,2.897779727666891745e+02,2.829685833608057237e+02,2.767446008091089311e+02,2.707171148826575404e+02,2.642198255079492242e+02,2.604599270997767348e+02
2.333537014645464467e+02,2.498027446230204873e+02,2.660211205647947281e+02,2.771362923891837795e+02,2.847588563445361274e+02,2.906684620958990308e+02,2.956727654115944688e+02,2.988085840756002654e+02,2.997056665470563530e+02,3.001842371852559950e+02,2.999561066020037856e+02,2.960052324632002296e+02,2.897780463521913816e+02,2.829687042196350717e+02,2.767447644393593578e+02,2.707173204104024649e+02,2.642200712838040886e+02,2.604602022015222929e+02
2.333537296823350857e+02,2.498027669298955402e+02,2.660211356404552703e+02,2.771363015277887598e+02,2.847588600685879783e+02,2.906684612936340386e+02,2.956727610015259415e+02,2.988085770511215742e+02,2.997056582490717460e+02,3.001842282243018190e+02,2.999560980250146827e+02,2.960052262519400870e+02,2.897780435745535783e+02,2.829687058920558798e+02,2.767447706174751261e+02,2.707173312832444481e+02,2.642200868078189728e+02,2.604602211874944828e+02
2.333542555970638546e+02,2.498031828919692430e+02,2.660214170936945379e+02,2.771364725014450983e+02,2.847589302412248458e+02,2.906684472098695551e+02,2.956726797425301925e+02,2.988084471212487756e+02,2.997055046151928082e+02,3.001840622527107598e+02,2.999559392014626837e+02,2.960051114859292625e+02,2.897779928228384279e+02,2.829687381403251152e+02,2.767448868357833476e+02,2.707175349267670867e+02,2.642203770322446985e+02,2.604605758186911544e+02
2.333579261710837045e+02,2.498060955384363524e+02,2.660234023673367005e+02,2.771376947923689613e+02,2.847594551824329301e+02,2.906683901076343091e+02,2.956721585782625539e+02,2.988075898561879171e+02,2.997044837364840646e+02,3.001829562447842932e+02,2.999548826020641741e+02,2.960043597285359738e+02,2.897776853170532831e+02,2.829690084172331694e+02,2.767457391985157642e+02,2.707189918092647645e+02,2.642224319212728005e+02,2.604630749207501026e+02
2.335408917240589801e+02,2.499509123250669518e+02,2.661215617779770355e+02,2.771975101550486897e+02,2.847842798002259315e+02,2.906639807932969575e+02,2.956444417256662405e+02,2.987630090246134387e+02,2.996517015102332948e+02,3.001259086743126545e+02,2.999003073693695569e+02,2.959650542431248255e+02,2.897606244485689899e+02,2.829808334447347988e+02,2.767867433547631322e+02,2.707903473620714863e+02,2.643238395298589012e+02,2.605868071092678520e+02
2.336489225749270702e+02,2.500587231856994777e+02,2.662282176781660610e+02,2.773004546757611024e+02,2.848811945776562879e+02,2.907578956804637755e+02,2.957362698415665818e+02,2.988532219925372715e+02,2.997411599791077492e+02,3.002149933275936746e+02,2.999898060802585746e+02,2.960574128349110765e+02,2.898588362628679533e+02,2.830905091813415879e+02,2.769028052378476445e+02,2.709103169942530371e+02,2.644463954300828732e+02,2.607106055782367093e+02
