-1.176547522837267934e+02,1.494017200658959155e+02,-1.286173150606657600e+03,-6.282512958080133103e+00,-2.685119734735508246e+00,-2.456254064099994139e+01
-1.176587711992738150e+02,1.495544302565576800e+02,-1.285443060981492636e+03,-5.505652628414736682e+00,-2.292285429348339676e+00,-2.527822361344078672e+01
-1.175774143402463778e+02,2.685423905373340858e+02,-1.229817350764790262e+03,-7.432392769146645151e+00,-2.834331943120105279e+00,-2.990111987088539536e+01
-1.090969898029925389e+02,2.589813667989915302e+02,-1.144868892898500690e+03,-5.441747341876634891e+00,-2.294607326120967628e+00,-2.680541566036254153e+01
-3.303852792583938935e+01,-1.410433022527968205e+01,-5.068267072061871659e+02,7.748980948463213281e-01,-7.573676754191183136e-02,4.127228291395113047e+00
-2.143941121687475970e+01,-7.856664238900634700e+01,-4.530920419158235291e+02,1.653831038908037954e+00,2.399572036893005134e-01,8.311859792513587308e+00
-7.055615713767338093e+01,-1.103664720071151351e+02,-1.177893834884571334e+03,-2.107806528499622800e+00,-7.943703477053531969e-01,-5.681604021106068103e+00
-6.908272404103854569e+01,-1.081837417530095991e+02,-1.175359530432160682e+03,-2.220538799804216978e+00,-8.293482619592396077e-01,-6.179193352977563336e+00
2.702126956933170732e+01,-2.932358705720616854e-01,9.836433846430736594e+00,3.203443601762501203e+00,1.671711028166100732e+00,1.388069667399349782e+01
2.697159362014645012e+01,-2.931847430431844259e-01,9.826546450142359390e+00,3.203779347131785471e+00,1.671967179106559342e+00,1.388228801260993350e+01
-2.987514255352152759e+01,-2.627106832164827210e-01,8.365678644395302399e-01,3.397457104767909186e+00,1.823109900840336195e+00,1.480251970946255824e+01
9.294409453275420674e+00,-2.595149311446220963e-01,2.420460134544555331e+00,3.456282423144330096e+00,1.857236446483057080e+00,1.511099419161610058e+01
2.211550877859735920e+00,-2.545615669191647612e-01,1.641254362709787529e+00,3.508973275643256784e+00,1.890719890980108175e+00,1.538252116120020219e+01
-1.640054117046929605e-01,-2.492163267220348644e-01,1.176748445743669436e+00,3.573659793687511410e+00,1.930097669742281141e+00,1.572152896955003598e+01
-1.531857657255386584e-01,-2.488167899628024315e-01,1.163110814559331629e+00,3.579086172464940319e+00,1.933304026806581533e+00,1.575027073897672381e+01
3.200827378861959005e+00,-2.680057906445654226e-01,-1.602976784141674216e+01,4.342128669350131531e+00,2.489272454226920672e+00,1.940506191971280714e+01
1.626985354050702881e+00,-3.056735582163128129e-01,-9.582280312656621390e+00,4.277684017779392889e+00,2.410565029435929318e+00,1.912822391318513837e+01
-3.961520633311010897e-01,-3.539915016403938353e-01,-1.212135068726638565e+00,4.189600513200275600e+00,2.305501818682387238e+00,1.874543630293601382e+01
5.006873956858726160e-01,-3.700382558236015029e-01,-7.338047680605086498e-04,4.187821901950883330e+00,2.297547011664846650e+00,1.873032171459954043e+01
-3.085374461875289853e-01,-3.795052305122226244e-01,2.661328153408248909e-02,4.197737007132218423e+00,2.303527829781160108e+00,1.876659931838275952e+01
