-1.209817999915685505e+02,-3.492740530236915220e+02,7.497005027798877563e+03,4.124030796447186731e+01,1.590269117514253594e+01,1.497226960418629460e+02
-1.206647809704008978e+02,-3.418545098065806087e+02,7.498906516229908448e+03,4.039829544126405381e+01,1.508410599853959866e+01,1.485408329062920529e+02
-1.403707938698062208e+02,3.205799618626770098e+02,7.867910411514458247e+03,3.682922722873627208e+01,1.411351451679365709e+01,1.234588995066587813e+02
-5.655211245539248921e+01,-2.891269115480099572e+03,5.676685084035852924e+03,5.473705337863066234e+01,1.669307399424724281e+01,1.871383816433080938e+02
-6.952140267458162270e+01,-1.446053857290826272e+05,-2.826954742642556084e+04,1.665849545352102723e+03,3.391105571427033283e+02,4.528187422674818663e+03
-1.108982613550324459e+02,-1.932282908390334342e+04,5.880424575098004425e+03,2.017699724092381075e+02,6.510108176371431910e+01,1.055939361285709310e+03
-8.322774829139234498e+01,-3.212578177102841437e+04,3.258482158780680038e+03,2.976321315691166092e+02,9.726276806759415194e+01,1.637903616483527003e+03
-8.618254676548531279e+01,-1.157418980047805235e+05,-1.303138201734327595e+04,9.254045921625220217e+02,2.934259454013954382e+02,5.346491266427619848e+03
-3.367193040867277887e+02,2.269625572916993406e+03,1.478567776002819301e+04,5.382439732784405351e+01,1.862638137026806362e+01,1.525192316148604732e+02
-3.328662780586455483e+02,2.174022091712686233e+03,1.480367955728070228e+04,5.506512490683235228e+01,1.932338607730343938e+01,1.619087938524899073e+02
-3.366990356153110042e+02,1.934720325843954924e+03,1.494444400475913426e+04,5.906599992158589885e+01,2.137898207365651615e+01,1.896952165407128632e+02
-6.343164342979434878e+01,-3.912249156901452807e+04,-1.135805714711750625e+03,4.629119812489079777e+02,1.052140858337224927e+02,1.346342164051748114e+03
-4.221524110198515700e+02,1.228430575338279596e+03,1.762858531120400585e+04,8.086182735496549867e+01,3.128111117803200614e+01,2.883843513336614706e+02
-4.306332055148232030e+02,9.830977352876288933e+04,3.191325831660833501e+04,-9.851509797954349779e+02,-5.445214449628110742e+02,-7.817663976675248705e+03
-4.824351649222080596e+02,2.755486867058607459e+04,2.303331198543673963e+04,-1.943771377682423918e+02,-1.190267198217043187e+02,-1.827575427478222991e+03
-4.892140466290584300e+02,1.716114709351131751e+04,2.176903408178077370e+04,-7.858926374865404796e+01,-5.680497482899227180e+01,-9.510083815985126421e+02
-4.322278541076229885e+02,-4.994595739317901316e+05,-9.090310069630504586e+04,3.898619748761120718e+03,1.177917296390660340e+03,2.213039711718010949e+04
-5.022128770724521019e+02,1.741341089967136213e+04,2.193382750427190331e+04,-8.040485688070475589e+01,-5.808510947645117994e+01,-9.690883986604603706e+02
-4.940367130984668620e+02,1.714405412043561228e+04,2.190781322399743658e+04,-7.700479433879081625e+01,-5.596093489657505415e+01,-9.408803017140598968e+02
-1.489731306173780467e+02,-6.698710431292056455e+04,-1.109695521954563446e+03,5.844161685672588646e+02,1.713312204810790718e+02,3.191050493205693783e+03
