-5.508838078923079706e+01,-3.864627305205169705e+01,-2.243483435367892298e+01,-1.132261001024892266e+01,-3.700273318610186379e+00,2.207945296129651069e+00,7.210877007144176787e+00,1.034631670725332242e+01,1.124335573303955016e+01,1.172191580286681756e+01,1.149361247908393580e+01,7.541837255460677625e+00,1.313152502709101555e+00,-5.500381950176972623e+00,-1.172498497701394626e+01,-1.775117641547956282e+01,-2.424598918873834918e+01,-2.800410435702514178e+01
-5.508819916160587127e+01,-3.864613351478902814e+01,-2.243474281749450938e+01,-1.132255684734468559e+01,-3.700253176689670909e+00,2.207939362091508428e+00,7.210850142021968168e+00,1.034627783660261002e+01,1.124331200324934343e+01,1.172186973112889063e+01,1.149356769527599909e+01,7.541802640498644905e+00,1.313138884094030345e+00,-5.500364998456745980e+00,-1.172493951442146454e+01,-1.775110237469726826e+01,-2.424588598316023536e+01,-2.800398308394051128e+01
-5.495927658602141719e+01,-3.854707939609590994e+01,-2.236975621259500713e+01,-1.128481349808981804e+01,-3.685958735198823888e+00,2.203718627256819218e+00,7.191767652103351338e+00,1.031867176225142657e+01,1.121225650669248353e+01,1.168915187846994286e+01,1.146176439604431607e+01,7.517221276561997456e+00,1.303472802225485339e+00,-5.488308152282911578e+00,-1.169263094332279707e+01,-1.769849943777194312e+01,-2.417257497684801137e+01,-2.791784403268223969e+01
-5.391909047667707000e+01,-3.775194717347056894e+01,-2.185317880795145129e+01,-1.098205389563366907e+01,-3.558404434510407555e+00,2.185480111582307927e+00,7.055395103310729610e+00,1.011383552925195772e+01,1.097921670009458239e+01,1.144236655390250235e+01,1.122189204173031385e+01,7.330751716345446312e+00,1.221717856012105585e+00,-5.430214509934046418e+00,-1.148734085932244398e+01,-1.733617310444645909e+01,-2.364570823407643729e+01,-2.728537616731489379e+01
-5.155170421024422467e+01,-3.590979810724735444e+01,-2.061864345177781388e+01,-1.026133560025147062e+01,-3.307008888905158983e+00,2.084094128266087864e+00,6.674976053059822334e+00,9.576407312626031398e+00,1.037955974180124485e+01,1.081300673748717145e+01,1.060943285694952465e+01,6.855066681951370811e+00,1.038138761392076503e+00,-5.172458693278258579e+00,-1.080952987658048414e+01,-1.626511997238856111e+01,-2.218737061911417641e+01,-2.559601280568330139e+01
-4.939895128639199129e+01,-3.416542572824903345e+01,-1.938155917963558750e+01,-9.548136098737074917e+00,-3.118079394311678243e+00,1.933174585186350214e+00,6.266182391752806780e+00,9.031015837707684568e+00,9.783610323215668814e+00,1.019340421330008439e+01,1.000382403451425262e+01,6.372029008871095357e+00,8.378166891865816979e-01,-4.920170348205260780e+00,-1.002203471169713112e+01,-1.504439498851417056e+01,-2.059327433085150005e+01,-2.381126602910262591e+01
-4.756257507137326002e+01,-3.270278805142277179e+01,-1.843632944861576561e+01,-9.141153585031020157e+00,-3.014422346408764497e+00,1.838976465086261669e+00,6.009521511877949251e+00,8.688710275647849812e+00,9.410513205567667683e+00,9.805689875254643084e+00,9.623596742211304900e+00,6.061520133418866862e+00,6.861051716020369895e-01,-4.849801173954745082e+00,-9.699557917452182210e+00,-1.433299939202345286e+01,-1.951044937510243926e+01,-2.253933169335061848e+01
-4.759633364556111701e+01,-3.273946735135598374e+01,-1.846249751459112076e+01,-9.142504053534480590e+00,-3.012348523811681389e+00,1.837799660880421015e+00,6.004772952419386911e+00,8.681734815869958766e+00,9.402606932772471282e+00,9.797420389207445623e+00,9.615733346921444991e+00,6.057002035990137756e+00,6.904068875617781487e-01,-4.828717060821134055e+00,-9.665479299780145084e+00,-1.429391145669643493e+01,-1.948582842958984429e+01,-2.251934576903158813e+01
-4.744733523184225987e+01,-3.264140282215333855e+01,-1.840307901880760255e+01,-9.090493651920326101e+00,-2.988830209508478220e+00,1.830180735382327839e+00,5.970669044077112630e+00,8.633824352466888286e+00,9.349676737555341788e+00,9.742322658670730107e+00,9.561943649551324143e+00,6.015714807481742810e+00,6.813426101510344779e-01,-4.785457810446132498e+00,-9.578160226925604093e+00,-1.417388527119169339e+01,-1.935444793232551319e+01,-2.237589072095136089e+01
-4.745249938928321853e+01,-3.264607307293533722e+01,-1.840610508880519092e+01,-9.090641973356412109e+00,-2.988177368382309851e+00,1.830928136125180572e+00,5.971543736037006056e+00,8.634816931592581568e+00,9.350717762952399426e+00,9.743394700511998963e+00,9.562987262637591357e+00,6.016559986458730691e+00,6.818736239343934358e-01,-4.785341962625693668e+00,-9.579129001792011877e+00,-1.417776829423314666e+01,-1.936006742100931888e+01,-2.238217160322977861e+01
