-5.508838078923079706e+01,-3.864627305205169705e+01,-2.243483435367892298e+01,-1.132261001024892266e+01,-3.700273318610186379e+00,2.207945296129651069e+00,7.210877007144176787e+00,1.034631670725332242e+01,1.124335573303955016e+01,1.172191580286681756e+01,1.149361247908393580e+01,7.541837255460677625e+00,1.313152502709101555e+00,-5.500381950176972623e+00,-1.172498497701394626e+01,-1.775117641547956282e+01,-2.424598918873834918e+01,-2.800410435702514178e+01
-5.508828329152817105e+01,-3.864619956694258462e+01,-2.243478787077521019e+01,-1.132258208416288880e+01,-3.700258479099090891e+00,2.207947401170201829e+00,7.210868547203801882e+00,1.034630193020524302e+01,1.124333822360188151e+01,1.172189692196400301e+01,1.149359413587637846e+01,7.541822733338563012e+00,1.313143962320680203e+00,-5.500385958929541630e+00,-1.172497926449909755e+01,-1.775115782066620795e+01,-2.424595601175479942e+01,-2.800406093572883037e+01
-5.504000835542731807e+01,-3.860980795267761323e+01,-2.241176172880466311e+01,-1.130875104211082771e+01,-3.692922011679002026e+00,2.208973641985949143e+00,7.206660813586154291e+00,1.033896461796706490e+01,1.123464752706070158e+01,1.171252702671489487e+01,1.148449131927412736e+01,7.534618727073052469e+00,1.308919131074219422e+00,-5.502329249142633216e+00,-1.172209006521404717e+01,-1.774187992051849960e+01,-2.422945224281693299e+01,-2.798248399605091663e+01
-5.484985346417164465e+01,-3.846426602393580652e+01,-2.231696017100017571e+01,-1.125331547858621661e+01,-3.670209537866412575e+00,2.204874145789062823e+00,7.180898647963715575e+00,1.030067018155301639e+01,1.119120933659246475e+01,1.166658785263098252e+01,1.143984168474224816e+01,7.499976828586000011e+00,1.294169288605530710e+00,-5.489794350582883453e+00,-1.168189930583832847e+01,-1.767271155808441563e+01,-2.413014270532897854e+01,-2.786401139816229033e+01
-5.237288608537039636e+01,-3.656405022685407857e+01,-2.107479309403976231e+01,-1.052849883959720501e+01,-3.380652324415677867e+00,2.141481981230015208e+00,6.832766498562193647e+00,9.788506944478456262e+00,1.061215169594811414e+01,1.105514301287865919e+01,1.084549744532716886e+01,7.039448545386790101e+00,1.103848312258833175e+00,-5.301155810970385573e+00,-1.112018437874161236e+01,-1.672620404311368247e+01,-2.278633298210104385e+01,-2.626950635442562998e+01
-5.148444382958078336e+01,-3.592182806064806755e+01,-2.070818851497494961e+01,-1.032509256991613711e+01,-3.260785613431437469e+00,2.187596387925793806e+00,6.801668487962331255e+00,9.706326750640812406e+00,1.050636438171392228e+01,1.093707324020255101e+01,1.073113928669590678e+01,6.947652011220043278e+00,1.027497126936737004e+00,-5.431728436012633665e+00,-1.119687600840927644e+01,-1.669050777650079453e+01,-2.261052768807508073e+01,-2.598597261778866141e+01
-5.312890041190442503e+01,-3.737557068025631679e+01,-2.190511547666056913e+01,-1.116675022673115336e+01,-3.669626323661589140e+00,2.321421409835920713e+00,7.295880955164818715e+00,1.036378034800134174e+01,1.121830008846762894e+01,1.167128894878550227e+01,1.144791445091112791e+01,7.499941639937901527e+00,1.134530130061762065e+00,-6.030087903388618997e+00,-1.221780801186235976e+01,-1.800698588443287917e+01,-2.417788810644890418e+01,-2.765900559441934092e+01
-5.317731865178473072e+01,-3.743616080505452715e+01,-2.196243907953146390e+01,-1.121077697779026039e+01,-3.695540678504528387e+00,2.319824162442046145e+00,7.321118037287192237e+00,1.039928866299504762e+01,1.125677512588816853e+01,1.171074436558313892e+01,1.148654812614597631e+01,7.529266523113562926e+00,1.134059147509333343e+00,-6.064141640388697851e+00,-1.227094426704735497e+01,-1.807287336330381322e+01,-2.425468653648368900e+01,-2.773956364849837541e+01
-2.075253641616598088e+01,-1.137212581343936790e+01,-3.509071776420682909e+00,7.629823821133641104e-02,1.036283429452225846e+00,1.198652056008995714e+00,1.558814844542951050e+00,2.125691907993711993e+00,2.026133578965840343e+00,2.047257241444469855e+00,2.094446994800620132e+00,3.662786542388971611e-01,-1.222548123770650363e+00,-1.582766275165170100e+00,-2.012198488815499786e+00,-2.381369211264711794e+00,-3.174549545292592256e+00,-3.436473912245361362e+00
-2.075281050672273864e+01,-1.137234980905694215e+01,-3.509228914032433977e+00,7.620291034442061573e-02,1.036241841404489605e+00,1.198658222679227947e+00,1.558862113393360005e+00,2.125765454798425935e+00,2.026217924508131318e+00,2.047346547058594979e+00,2.094533163495384542e+00,3.663406596060383436e-01,-1.222527704255156777e+00,-1.582802095895004868e+00,-2.012289083490969688e+00,-2.381519345277411048e+00,-3.174756681508711154e+00,-3.436719088671964073e+00
