0.000000000000000000e+00,1.226752459122621985e-01,2.406078361692038925e-01,1.797401635088817784e-01,1.928811081166372787e-01,2.765579801921944636e-01,3.772169294040281784e-01,4.757285164387212717e-01,5.664107625195811124e-01,5.571502804007764098e-01,5.773676418031641333e-01,6.364575664844096536e-01,7.040594389804937236e-01,7.691396044142493338e-01,8.286079731070117305e-01,8.820006193173526299e-01,9.296521759999336609e-01,9.720976924055548807e-01,1.009882464269594493e+00,1.034151982410548953e+00,1.058146646158888871e+00,1.084026693777900618e+00,1.108652638004116397e+00,1.131033658799537989e+00,1.151027883422500508e+00,1.168754351787924861e+00,1.123216550514086975e+00,1.104992892050177034e+00,1.113685215419764063e+00,1.058346653872320076e+00,9.995885719329180574e-01,9.917689343459414886e-01,1.011529794836405927e+00,1.038252459006457684e+00,1.064732711201031634e+00,1.088869937685331024e+00,1.110248732639774971e+00,1.128971773221223884e+00,1.145280603359367433e+00,1.159436860178971074e+00,1.171688208213311100e+00,1.182260999695586179e+00,1.191360633185013285e+00,1.199173861348299397e+00,1.205871147441598623e+00,1.211608782601160783e+00,1.216530650933862034e+00,1.220768931253019218e+00,1.224442301668261734e+00,1.227656718440471195e+00,1.114138431434810173e+00,1.051017914180704338e+00,1.046064173078036674e+00,1.060368788027233222e+00,9.883943233567720199e-01,9.598604492322806436e-01,9.726202220723507708e-01,9.981153992842450862e-01,9.978004422721937772e-01,1.009551419738443201e+00,1.032280140656553158e+00,1.057254366254255729e+00,1.081345628954636595e+00,1.103701041265992444e+00,1.124215670013199997e+00,1.143004444589564628e+00,9.997510710760479924e-01,9.332841758027825563e-01,9.401353031906864999e-01,9.700504070092392794e-01,1.004760373555939168e+00,1.038435554678699191e+00,1.069466533588808943e+00,1.097590149780046431e+00,1.122939617762995113e+00,1.145740404669254531e+00,1.166218114618459367e+00,1.184576095937188711e+00,1.200999157885689783e+00,1.113351784090411911e+00,1.073191642902827425e+00,1.079635506062061268e+00,1.100407751894522335e+00,1.123752874366459764e+00,1.145963677740780895e+00,1.166062038738004958e+00,1.183941709663031361e+00,1.199753632283773186e+00,1.213705910710700664e+00,8.602641709225622435e-01,6.687412233052896227e-01,6.555868091882643967e-01,7.015260437716506203e-01,7.612638478919961926e-01,8.202479143239997939e-01,8.743759580622736394e-01,9.209535462122175886e-01,9.089169255025240091e-01,9.253548532108766267e-01,9.584554661023503286e-01,9.944600519121991056e-01,1.028610447952587492e+00,1.059635291174288341e+00,1.049613478810329070e+00,1.054599579175771851e+00,1.074531607584731319e+00,1.097923234295762995e+00,1.120565378386856992e+00,1.117630081166851141e+00,1.123815425146403868e+00,1.111120786049923481e+00,1.110499344579807257e+00,1.124607590610082752e+00,1.142328112828181474e+00,1.159698328285173829e+00,1.175585824584061356e+00,1.189780114206882899e+00,1.202351003084345393e+00,1.213440999834062950e+00,1.223200489859550544e+00,1.178384513511844034e+00,1.157992952224333294e+00,1.161635817993612818e+00,1.172777615705683729e+00,1.185186065103152941e+00,1.196900051819739019e+00,1.046629677829002958e+00,9.710208108245979020e-01,9.706584501507222740e-01,9.942315871476239408e-01,1.022909461854169422e+00,1.050704524828574904e+00,1.028027780950537817e+00,1.025479361083455387e+00,1.042773753135236348e+00,1.065233461093612277e+00,1.087449598990076538e+00,1.107836731980057721e+00,1.126089625814415740e+00,1.142298270305616370e+00,1.152804385699198519e+00,1.163082518394276121e+00,1.174052376724887381e+00,1.184451244765057254e+00,1.193899152286178378e+00,1.202363522444954924e+00,1.209917387046061776e+00,1.216658156676771796e+00,1.192916953111250677e+00,1.182751645529492635e+00,1.185954386119249193e+00,1.193311949301914865e+00,1.201351723912580383e+00,1.078043262755784326e+00,1.019919007361067997e+00,1.020435755434277780e+00,1.039346550152970394e+00,1.062182842237405112e+00,1.084315180148053059e+00,1.104463244837972979e+00,1.122418392535450948e+00,1.088212643099041088e+00,1.076020815129425046e+00,1.085562069459456325e+00,1.101406095680658836e+00,1.117778914040343352e+00,1.132904538519312609e+00,1.146357536963080292e+00,1.158141648893490583e+00,1.168384598442514744e+00,1.114171290288368255e+00,1.088836522456688272e+00,1.091927803624002991e+00,1.103921750424717629e+00,1.117470351281951935e+00,1.130274124644358835e+00,1.141745278828977916e+00,1.151841781690222888e+00,1.000889709401860728e+00,9.338821550343254785e-01,9.351164106419105337e-01,9.573560720680234226e-01,9.840500183153153557e-01,1.009914906464189244e+00,1.033518039103626052e+00,1.054656797731809093e+00,1.073490253704335373e+00,1.090261135334628761e+00,1.105211497772700113e+00,1.080586270085689193e+00,1.068503974069756168e+00,1.076298021659965798e+00,1.089962452094482614e+00,1.104364788874306669e+00,1.117952939054362105e+00,1.130353396963869272e+00,1.141559986535014559e+00,1.151669709374687045e+00,1.160798779926949464e+00,1.169057665793161505e+00,1.176545007463403181e+00,1.183347090642769217e+00,1.189538977743097803e+00,1.195185743357455976e+00,1.200343740774371781e+00,1.205061656166719786e+00,1.209381363462966874e+00,1.190898975897653145e+00,1.182803206635696824e+00,1.184914261258825263e+00,1.190268895859389886e+00,1.196237828965536210e+00,1.201989714434603229e+00,1.207303632312061836e+00,1.185462236903219946e+00,1.175935821742029930e+00,1.178520452397606277e+00,1.162033764368061384e+00,1.157214087600834773e+00,1.162868478848224640e+00,1.171604604370543257e+00,1.180688916703388713e+00,1.189293517074759166e+00,1.197231213343741274e+00,1.204515900145338492e+00,1.211217832650959281e+00,1.217417737638697872e+00,1.223192539060562467e+00,1.228608861207533209e+00,1.233722613872657803e+00,1.238580089535162188e+00,1.243219218704268769e+00,1.247670550732777883e+00,1.251958199584862541e+00,1.256100550038581787e+00,1.260110950169917032e+00,1.263998260856567413e+00,1.267767591821723272e+00,1.271421603198689354e+00,1.274960966431933684e+00,1.278384593756527465e+00,1.281689765820999583e+00,1.280652901542396194e+00,1.281037976411141699e+00,1.283634480833200087e+00,1.286862124269703145e+00,1.290127639002776050e+00,1.293236801870250474e+00,1.296128578826881039e+00,1.298784987791918866e+00,1.301201466133136364e+00,1.303377320921185856e+00,1.305312809986446609e+00,1.307008234820500547e+00,1.308463745905271480e+00,1.309679332529242402e+00,1.310654860408646982e+00,1.311390743277399906e+00,1.270475433038825486e+00,9.341227041099955386e-01,8.460922502645189525e-01,8.521408604074167670e-01,8.879775477396947281e-01,9.296612125950787231e-01,9.696126980595636269e-01,9.753475346096251997e-01,9.916463776906994099e-01,1.018498684231929019e+00,1.041298810039677392e+00,1.064355193257370047e+00,1.087900057871536319e+00,1.109870432708135013e+00,1.129726260246798120e+00,1.147500461300069219e+00,1.163394430418122738e+00,1.177645145090195911e+00,1.190484458681339675e+00,1.056547976649312659e+00,9.976025828942738372e-01,1.001892031877844147e+00,1.025824968756410271e+00,1.053989004553784525e+00,1.081461801926877797e+00,1.106895808127546843e+00,1.130081345334417620e+00,1.151139970223141518e+00,1.170266558254752454e+00,1.137101201963901076e+00,1.126496224236973376e+00,1.138116246232584672e+00,1.156324806111115322e+00,1.175230203051171429e+00,1.192975315346416210e+00,1.209064721619483862e+00,1.223432093826204436e+00,1.236131812244423145e+00,1.247240657690213084e+00,1.256832803524901010e+00,1.264989049048210745e+00,1.271797765653786882e+00,1.277353294817373808e+00,1.281755238507741979e+00,1.285107861611948010e+00,1.287519612433698057e+00,1.289102755277326651e+00,1.289972947459943953e+00,1.290248888421501761e+00,1.290049130948318634e+00,1.289480615317074808e+00,1.288637463717748233e+00,1.287602610514454682e+00,1.286449220132396931e+00,1.285241811978835358e+00,1.284037290721073532e+00,1.282885772056317819e+00,1.281831407135143763e+00,1.280912938609731100e+00,1.280163065449983151e+00,1.279603894600711556e+00,1.279246891952368514e+00,1.279094255723009610e+00,9.084386770722403526e-01,7.013488396338516395e-01,6.791415819636199558e-01,7.181043710648395972e-01,7.720794141171154479e-01,8.262085091386666136e-01,8.762231409646119573e-01,9.212591864911701123e-01,9.614820473124154887e-01,9.920026882018646575e-01,1.020557988917403236e+00,8.111846513190243968e-01,7.130313945719422009e-01,7.234734885267357640e-01,7.686122375281456698e-01,8.205514998396665760e-01,8.704574267787279496e-01,9.159586792280833834e-01,9.567478551332442294e-01,9.931243136269358729e-01,8.226101699544869916e-01,7.325187670779200744e-01,7.443573284706417326e-01,7.884600301351269991e-01,8.386799235756825510e-01,8.868222327849935027e-01,9.307100597387147900e-01,9.700739101660360575e-01,1.005200112389843525e+00,9.587845637258283205e-01,9.460539138229933087e-01,9.666435383645080037e-01,9.966590405567217203e-01,1.027180214189456819e+00,1.055482787771836684e+00,1.080929985291675166e+00,1.103541369817662599e+00,1.123526182053069533e+00,1.141133406679216478e+00,1.045585097442653932e+00,1.001138264193912164e+00,1.006957328582359423e+00,1.028639042508075363e+00,1.053215543204089499e+00,1.076608766144772744e+00,1.097756355590888688e+00,1.116559163637589336e+00,1.133197133487158226e+00,1.147910766286258877e+00,1.160935709699970175e+00,1.172485757865047162e+00,1.145901429291825480e+00,1.135795129176585760e+00,1.141969272653568623e+00,1.153073550851104301e+00,1.164862685718787816e+00,1.176032772896292045e+00,1.186269706014627445e+00,1.195568939329064051e+00,7.340874896908076153e-01,4.724283611984674280e-01,4.494543920147862082e-01,5.047425737533899337e-01,5.788360840081168135e-01,6.526261988030341854e-01,7.137035397664703851e-01,7.705470446822459962e-01,8.247377895729641750e-01,8.742771891306801990e-01,9.188309292371172887e-01,9.586744537106710595e-01,9.942367818120487755e-01,1.025955008431310489e+00,1.054233243602993753e+00,1.079434418151549835e+00,1.101881749761446372e+00,1.121862853401296434e+00,1.139634382058432038e+00,1.155425834546576880e+00,1.169442676997732633e+00,1.181869041155891864e+00,1.192870173391042954e+00,1.202594491587660741e+00,1.211175478356267377e+00,1.218733264929198867e+00,1.225376140769867561e+00,8.582506746281524102e-01,1.913131549486024596e-03,-2.628478129402083141e-01,-2.816097228738954072e-01,-1.871504456012189621e-01,-5.113515895044429271e-02,8.709668254203961624e-02,2.148332425535386392e-01,3.297059437753091515e-01,4.320811419393066899e-01,5.230735511450461672e-01,6.038956960543373498e-01,6.175205700160404376e-01,6.444708459183061677e-01,6.966042899717308501e-01,7.530268451632764481e-01,8.063701978076665000e-01,8.546943888752593921e-01,8.978167742037044263e-01,6.807106832873728308e-01,5.782990158648431134e-01,5.947611398605658906e-01,6.477022349571939230e-01,7.070676218933726886e-01,7.635189140976876843e-01,8.146231521333788805e-01,8.601285294079730193e-01,9.004169724562984811e-01,9.360111602609890724e-01,6.529385806785512614e-01,4.999944810118677196e-01,5.037841367152395833e-01,5.579729461573492699e-01,6.226214396257319095e-01,6.851148905439004011e-01,7.420290660773503078e-01,7.928683378964933581e-01,8.380026333858268117e-01,8.780070179349763748e-01,9.134608919186462117e-01,9.448942386396765869e-01,9.727778485155340604e-01,9.975271893412696045e-01,1.019509133561030012e+00,1.039048258716547934e+00,1.056432294032788377e+00,1.071916684500763495e+00,1.085728465595536818e+00,1.098069544786881124e+00,1.095911119791139754e+00,1.097473377129063010e+00,1.105386640271149190e+00,1.114847194973947353e+00,1.124127364741525525e+00,1.132735415976583226e+00,1.140581090313901313e+00,1.147694361316155209e+00,1.154134333360673281e+00,1.159960815264810208e+00,1.165226333241037082e+00,1.169975818692591929e+00,1.174251668256033554e+00,1.178095067524395745e+00,1.181545950739064210e+00,1.184643150103568132e+00,1.187424509826882968e+00,1.189927006115794939e+00,1.192186794743633982e+00,1.194239334304995737e+00,1.196119479279332154e+00,1.197861326360282419e+00,1.199497544237033253e+00,1.113897202231612482e+00,1.069873025893571139e+00,1.066634393498816280e+00,1.077049534581533408e+00,1.090827406714652170e+00,1.104666320173294025e+00,1.117640846175845581e+00,1.117298975525272908e+00,1.120515112425152893e+00,1.129727071083777901e+00,1.140470753144086302e+00,1.151144870479924975e+00,1.126571743072190657e+00,1.117970830402498450e+00,1.125040830176999407e+00,1.137012097618764983e+00,8.344910360624453460e-01,6.682975209216124313e-01,6.598977091639426362e-01,7.033547479589969953e-01,7.588963737804874654e-01,8.138135537323591961e-01,8.645241913241648035e-01,9.103672844553329924e-01,9.515562233154355454e-01,9.885225049272889919e-01,1.021715302720963336e+00,1.051547215858079198e+00,1.078384494109116076e+00,1.102548991217076946e+00,1.124323487667140853e+00,1.143957037950428912e+00,1.161669403180667359e+00,1.177654890371911733e+00,1.192085403978580871e+00,1.205113147116321670e+00,1.216872835766082517e+00,1.227483711066099659e+00,1.237050772732516180e+00,1.245664324358926933e+00,1.253401208626144125e+00,1.260326291682304145e+00,1.266493780060500285e+00,1.271948448213265692e+00,1.276726621748650814e+00,1.280857118431185881e+00,1.284362083501036977e+00,1.287257715466807895e+00,1.289556766999851334e+00,1.274215227463571409e+00,1.264584449897711238e+00,1.263910815797316900e+00,1.212009860820501217e+00,1.186125309889291657e+00,1.185041471330634977e+00,1.191805648807360285e+00,1.200043957189450339e+00,1.207754942547467181e+00,1.214419717602424953e+00,1.219989932008445521e+00,1.157232568942106354e+00,1.125731722297416582e+00,1.124971085615129596e+00,1.134079837605554530e+00,1.145183379218508435e+00,1.155795618145191384e+00,1.165257282808454420e+00,1.173492283336202036e+00,1.180595279364126782e+00,1.186698250674680821e+00,1.191930380649978360e+00,1.196407837397600815e+00,1.200232430067558198e+00,1.203492793461805377e+00,1.206265951720183693e+00,1.208618792555114396e+00,1.210609378510923761e+00,1.212287966155827235e+00,1.213698047200807650e+00,1.214877511812687771e+00,1.215859286062652700e+00,1.216671963051055627e+00,1.217340241766351028e+00,1.217885318202547751e+00,1.218325318228039578e+00,1.182062717202768454e+00,1.163206169336831408e+00,1.161422209577779086e+00,1.165310937183221540e+00,1.170544167630225729e+00,1.175727479146303267e+00,1.180462699021916251e+00,1.184671140546299739e+00,1.188369191751064591e+00,1.191596194421720156e+00,1.194392526876185912e+00,1.196793670323302194e+00,1.198829255437544816e+00,1.200524190711291794e+00,1.201902058902021508e+00,1.202985962104833106e+00,1.203798608575255003e+00,1.204362411679198885e+00,1.204699482363878360e+00,1.204831692252412267e+00,1.204780737482792574e+00,1.204568109848537460e+00,1.204215138750043934e+00,1.203742976303431078e+00,1.203172382205309532e+00,1.202523723152921775e+00,1.201817037985108527e+00,1.168711150011915834e+00,1.151039254257511857e+00,1.148516225653565925e+00,1.151077327570021680e+00,1.154910526899300294e+00,1.158798865011362977e+00,1.162407141094888630e+00,1.152105669986724479e+00,1.146484813972506345e+00,1.148151793811734933e+00,1.152092160517440789e+00,1.156464579507314738e+00,9.551081794460287711e-01,8.595573140311785210e-01,8.551369174154501707e-01,8.796300968020318578e-01,9.108608163405165214e-01,3.347021768339573100e-01,-2.291193089854459686e-02,-4.607133786419126409e-02,4.096854926677906406e-02,1.535911392197135683e-01,2.648629438234593181e-01,3.671951617496347353e-01,4.591965256908565607e-01,5.413278681643305390e-01,6.145102803827171556e-01,6.797025573729911230e-01,7.377861769507489953e-01,7.470265952771342199e-01,7.709361990497427541e-01,8.097262408693950420e-01,8.506893888536524173e-01,8.892732319500851190e-01,9.242824440053141188e-01,9.556348803513401435e-01,8.714195048704596047e-01,8.053031246623163497e-01,8.045926581542062195e-01,7.810179980540397082e-01,7.898269595345936978e-01,8.227281463868507672e-01,8.609718080977586396e-01,8.978915202803250395e-01,9.316308840670330937e-01,9.619214229148269624e-01,9.889728033202231927e-01,1.013109209282959000e+00,1.034657401497270257e+00,1.053916249855546994e+00,1.071151518308624873e+00,1.086597685897686461e+00,1.100461442134815115e+00,1.112925057455413480e+00,1.124149352828510473e+00,1.134276347867000823e+00,1.143431072399437198e+00,1.151722374099847457e+00,1.159244430980720608e+00,1.166078422816553939e+00,1.172294012464419666e+00,1.149132649841305920e+00,1.139223105592748198e+00,1.142336571446719518e+00,1.133568057369700455e+00,1.131358119074889146e+00,1.137640648279727884e+00,1.146173725496907991e+00,1.154704505681422688e+00,1.117960998505907355e+00,1.051012035536018630e+00,1.047992009618781140e+00,1.059915051589825907e+00,1.075696178064958985e+00,1.091340003998027441e+00,1.105672035262102781e+00,1.118460240915453596e+00,1.129763480792860264e+00,1.139718044381481832e+00,1.148471072747270227e+00,1.156161812344407736e+00,1.162917652854162043e+00,1.168854582273581855e+00,1.174078446813211940e+00,1.178686366017188902e+00,1.182767833275306657e+00,1.186405001064315456e+00,1.138176272984537718e+00,1.114228113647016016e+00,1.114131841593518857e+00,1.121890279286049008e+00,1.131449708631635076e+00,1.140880514439118087e+00,1.149652380216537040e+00,1.157682673229373904e+00,1.165020953841690243e+00,1.148362531752979976e+00,1.142338394760088249e+00,1.146799291108550278e+00,1.154518968439163018e+00,1.145352437683754943e+00,1.142280115834353182e+00,1.148370387788247626e+00,1.157106903721853541e+00,1.166110358673620340e+00,1.174662696487587255e+00,1.182590693996019127e+00,1.189890878690732734e+00,1.196607522043962035e+00,1.202793993038369535e+00,1.208501276910340039e+00,1.213775228775602955e+00,1.218656336053129507e+00,1.165294641682066867e+00,1.139983591634575077e+00,1.141155505596657349e+00,1.150732042718459525e+00,1.162146641010508574e+00,1.173297754235647972e+00,1.183601291028764990e+00,1.192959249392970378e+00,1.201418444470164104e+00,1.209061191523915113e+00,1.215971923743836669e+00,1.222228240700246715e+00,1.227899436677262202e+00,1.173757289527088687e+00,1.147456747012824962e+00,1.148490666688246620e+00,1.158429873978832347e+00,1.170296614935068646e+00,1.181864145139854827e+00,1.192519285874368506e+00,1.202166473020042758e+00,1.210864346514085810e+00,1.211370868579535909e+00,1.213817738525108325e+00,1.219679582518551797e+00,1.226302279235028436e+00,1.232741213974577477e+00,1.238739100443694952e+00,1.244262498473631240e+00,1.249345586944002662e+00,1.254039607546303614e+00,1.084212250066229899e+00,1.009169002842440932e+00,1.007686312713758525e+00,1.029069327837930814e+00,1.055718695243911043e+00,1.072967494262400123e+00,1.091517325611960132e+00,1.112784330855049575e+00,1.133526487473773159e+00,1.152699342625055579e+00,1.022009720416008349e+00,9.057060814856754405e-01,8.971647859297036121e-01,9.259751404257485774e-01,9.636681432372711242e-01,6.512775714213603351e-01,4.476012358119874079e-01,4.470615336814489638e-01,5.118538922116044887e-01,5.909558498221940681e-01,6.680132788358719154e-01,7.384834365618075935e-01,8.016069383020862915e-01,8.577542915612639263e-01,9.075736342845175386e-01,9.517302646779626230e-01,9.908362518046942569e-01,1.025438444261453697e+00,1.056022616965890393e+00,1.083020901145289372e+00,1.106818925073696391e+00,1.127761897075799880e+00,1.146159370912755548e+00,1.162287967942859268e+00,1.176394934250993174e+00,1.188701477324286770e+00,1.169502942228859865e+00,1.159864737706811866e+00,1.165587757463583785e+00,1.175669593183783945e+00,1.186094845311060908e+00,1.195666935730400837e+00,1.204115870233579244e+00,1.211456096040649300e+00,1.217778197432210163e+00,1.223183585364665760e+00,1.227765411447705901e+00,1.231604139815658527e+00,1.234767570607516518e+00,1.237311962955800482e+00,1.239283410365601412e+00,1.240718996782959493e+00,1.202436669460098528e+00,1.182394404153399137e+00,1.180241832538342805e+00,1.183774557699621255e+00,7.775505229843133748e-01,6.010062623184353470e-01,5.919020936576089298e-01,6.365421929515377997e-01,6.932766606013842647e-01,6.917139112500763076e-01,7.126593692013329928e-01,7.549746829022865313e-01,8.011496000935380835e-01,8.449343541687994730e-01,8.846707370602189258e-01,9.202115594737847459e-01,9.518549054545815125e-01,8.992131005231271956e-01,8.820349548554986541e-01,8.999143633919288732e-01,9.279923328002723792e-01,9.569817932801356619e-01,9.840410102889336486e-01,1.008501942679117747e+00,1.030379979243889466e+00,1.035939444947814536e+00,1.044487127806064564e+00,1.058885190814748967e+00,1.074146637817079863e+00,1.088526097132046289e+00,1.087962972902687397e+00,1.026258733637860132e+00,1.012406477449417253e+00,1.022503865649014188e+00,1.039318507274970216e+00,1.056819006852379061e+00,1.007600800454156342e+00,9.304772621674146649e-01,9.234906064957613125e-01,9.426012169159321274e-01,9.680386586329632337e-01,9.933450281569662366e-01,1.016670276168497367e+00,1.037651708712076015e+00,1.056377740521611486e+00,1.073053322107909935e+00,1.087897065213155656e+00,1.101112203947764101e+00,1.112880734021587159e+00,1.123364197993680591e+00,1.132705905475233976e+00,1.141033345143512179e+00,1.148460179156586491e+00,1.155088021102301354e+00,1.161007837071906579e+00,1.166301038703295490e+00,1.097581768392217327e+00,1.066935846365936413e+00,7.405118910753571981e-01,5.615942185741573667e-01,5.527054284453924993e-01,5.994550819073651837e-01,6.588691466341742853e-01,7.172915909160906267e-01,7.709174791106079283e-01,8.190851626927724283e-01,8.620704199514079846e-01,9.003800573499347593e-01,9.345367437726963544e-01,9.650211725659119111e-01,9.922623272650525905e-01,9.836400916740899447e-01,9.907748117785786235e-01,1.009297727962291447e+00,1.030314173650083376e+00,1.050666003636195001e+00,1.069478235300039159e+00,1.086631309243159649e+00,1.102233145888760646e+00,1.116446110509002665e+00,1.129432893996010989e+00,1.141341405459456837e+00,1.152301893156106871e+00,1.136444298628589422e+00,1.113088947066444234e+00,1.097843438407494432e+00,1.103760601620763282e+00,1.117034316192132337e+00,1.131733897775973219e+00,1.145929591507581335e+00,1.159078553259178079e+00,1.171080559863753479e+00,1.068108005281146689e+00,1.018435144559134642e+00,1.021044020127988006e+00,1.040502679475082459e+00,1.063384249033390461e+00,1.085401342077716436e+00,1.105379029080779674e+00,1.123148648627704915e+00,1.138848612359254275e+00,1.152698915763778587e+00,1.144657320481201168e+00,1.088536566199991285e+00,1.077925233325117915e+00,1.088401483016866678e+00,1.104721231515156887e+00,1.121626047222605393e+00,1.137535201406876695e+00,1.152073166514583136e+00,1.165229286603732817e+00,1.177083621373071765e+00,1.187721566279833496e+00,1.197209871227528311e+00,1.205591997037913643e+00,1.212897471424639662e+00,1.219176363743656566e+00,1.224504600239924912e+00,1.225700870916682561e+00,1.195753922026540295e+00,1.186729409632505394e+00,1.189299666151384827e+00,1.195368470139669625e+00,1.202148532500530109e+00,1.208891083894741314e+00,1.093270888775407457e+00,1.035338510178178240e+00,1.035596991051193072e+00,1.054983358660479098e+00,1.037027471779481402e+00,1.022466391875468616e+00,1.037989324034356287e+00,1.063443170143671068e+00,1.065415281012917603e+00,1.077684481356470769e+00,1.099136956165580159e+00,1.121848886762450093e+00,1.142928955594470608e+00,1.161562869366548512e+00,1.177651079761119490e+00,1.191333964651050792e+00,1.202834002102235900e+00,1.212404487647745555e+00,1.220313024177016814e+00,1.226836298049079232e+00,1.232248961008394872e+00,1.033335300568921866e+00,6.913245763574877856e-01,6.044542231457512571e-01,5.933045100263711902e-01,6.303088846287323577e-01,6.883999201653523414e-01,7.486794931150484445e-01,8.050304593699593170e-01,8.560040487387823305e-01,9.016204972139689744e-01,9.423075187601739344e-01,9.785638911412775087e-01,1.010860958770990692e+00,1.015053627569443506e+00,9.996995334456642013e-01,1.006425023473298097e+00,1.027597889227763517e+00,1.051803612414175859e+00,1.074998985395950513e+00,1.096039990275130549e+00,1.114747981730715765e+00,1.131242294564913209e+00,1.145720780560282037e+00,1.158390765509693665e+00,1.169449130022314876e+00,1.179078083189381232e+00,7.917408415430600144e-01,5.688943955987610934e-01,5.486075190692645265e-01,5.952713207030342346e-01,6.578549816620125057e-01,7.200591128991504775e-01,3.900407952228306385e-01,-1.873551671138784513e-02,-6.546467043568782174e-02,1.867420780621387166e-02,1.351484502073390104e-01,2.521317950203751934e-01,3.503354846786237431e-01,4.384225592238522040e-01,4.919293186502500248e-01,5.592712008590865480e-01,6.309941177597693240e-01,6.992510236227076348e-01,7.617903761956767994e-01,8.183823051965077866e-01,8.694047471331032284e-01,9.153741071942249619e-01,6.912359103548055828e-01,6.053859934245338081e-01,6.302048500274963772e-01,6.876805054055807886e-01,5.528431703530714003e-01,5.058914264904501579e-01,5.494486795141142466e-01,6.189928968463505043e-01,6.910042222435208714e-01,7.582879678236622567e-01,8.191249274308916029e-01,8.735121829211607292e-01,9.219349990956402507e-01,9.649763471253436364e-01,1.003200411669695313e+00,9.931875454148553217e-01,1.000318832902337363e+00,1.024603272248384656e+00,1.052732570075420426e+00
