1.500000000000000000e+02,2.700000000000000000e+02
nan,1.527606229499850201e+02
nan,1.537673559168278530e+02
nan,1.550440047876633116e+02
nan,1.562764167203305306e+02
nan,1.573149672345273871e+02
nan,1.581938080282842236e+02
nan,1.589501436329065882e+02
nan,1.592930854175877187e+02
nan,1.593989080317333276e+02
nan,1.594389766545451153e+02
nan,1.594118910273893164e+02
nan,1.591179257612442370e+02
nan,1.582924308160322084e+02
nan,1.570663378997264772e+02
nan,1.559834142318275099e+02
nan,1.548805671849636951e+02
nan,1.538019432447553072e+02
nan,1.532457999478274644e+02
2.880000000000000000e+02,2.880000000000000000e+02
nan,1.578954091234218424e+02
nan,1.578952464018397563e+02
nan,1.578950998129565733e+02
nan,1.578949676036067729e+02
nan,1.578948478880626851e+02
nan,1.578947387947392542e+02
nan,1.578946392451537406e+02
nan,1.578945483998315638e+02
nan,1.578943531397096933e+02
nan,1.578937284869884650e+02
nan,1.578926605087064274e+02
nan,1.578911659457814665e+02
nan,1.578895795498029599e+02
nan,1.578880065809526343e+02
nan,1.578865513602663384e+02
nan,1.578852778268708335e+02
nan,1.578841636100808614e+02
nan,1.578831857635849474e+02
nan,1.578823322326962284e+02
nan,1.578815863192631639e+02
nan,1.578809365086783032e+02
nan,1.578803714834037066e+02
nan,1.578798805052074670e+02
nan,1.578794570048325738e+02
nan,1.578790906192442378e+02
nan,1.578787762627382278e+02
nan,1.578785078144909448e+02
nan,1.578782785930806938e+02
nan,1.578780855992344243e+02
nan,1.578779238212306097e+02
nan,1.578777893856030801e+02
nan,1.578776793165414176e+02
nan,1.578775903357133075e+02
nan,1.578775207028827481e+02
nan,1.578774674900988657e+02
nan,1.578774291247096926e+02
nan,1.578774041350966399e+02
nan,1.578773902294425397e+02
nan,1.578773863728917206e+02
nan,1.578773913063500061e+02
nan,1.578774043792055579e+02
nan,1.578774236973522704e+02
nan,1.578774491790745742e+02
nan,1.578774794951049216e+02
nan,1.578775150333977138e+02
nan,1.578775545174706849e+02
nan,1.578775973232802698e+02
nan,1.578776431102826621e+02
nan,1.578775540046972026e+02
nan,1.578766822353642851e+02
nan,1.578750876437940462e+02
nan,1.578727948369781870e+02
nan,1.578697875292911021e+02
nan,1.578660710386240282e+02
nan,1.578616567660368446e+02
nan,1.578565437605783757e+02
nan,1.578508521699289133e+02
nan,1.578450953731878030e+02
nan,1.578393763926568738e+02
nan,1.578337712312741132e+02
nan,1.578286422353098146e+02
nan,1.578239924867899902e+02
nan,1.578197703946711385e+02
nan,1.578159338994454401e+02
nan,1.578124554744856880e+02
nan,1.578093067545460144e+02
nan,1.578064581352426501e+02
nan,1.578038920732140298e+02
nan,1.578015766871375831e+02
nan,1.577995002236877156e+02
nan,1.577976382527681096e+02
nan,1.577959764709627564e+02
nan,1.577945002288539342e+02
nan,1.577931893432097752e+02
nan,1.577920351348657846e+02
nan,1.577910241778525346e+02
nan,1.577901432287527541e+02
nan,1.577893835382982957e+02
nan,1.577887323100034394e+02
nan,1.577881838295635646e+02
nan,1.577877273433983589e+02
nan,1.577873569643037968e+02
nan,1.577870653090811288e+02
nan,1.577868442604467987e+02
nan,1.577866907268530099e+02
nan,1.577865970225662124e+02
nan,1.577865590579048387e+02
nan,1.577865718481367594e+02
nan,1.577866313112396028e+02
nan,1.577867332067061170e+02
nan,1.577868729466392494e+02
nan,1.577870498035047149e+02
nan,1.577872571452799946e+02
nan,1.577874960408218499e+02
nan,1.577877608591487331e+02
nan,1.577880502966572180e+02
nan,1.577883629615556060e+02
nan,1.577885814953098702e+02
nan,1.577886029465154536e+02
nan,1.577884591440484314e+02
nan,1.577882363756386610e+02
nan,1.577880294985116620e+02
nan,1.577878581033734235e+02
nan,1.577877693063489630e+02
nan,1.577877541243601343e+02
nan,1.577878039178146423e+02
nan,1.577879129504657385e+02
nan,1.577880796866901676e+02
nan,1.577883435670932499e+02
nan,1.577886845212644857e+02
nan,1.577890530170647025e+02
nan,1.577894452935545360e+02
nan,1.577898575651735484e+02
nan,1.577902875934572080e+02
nan,1.577907329203044640e+02
nan,1.577911915189009449e+02
nan,1.577916614187936375e+02
nan,1.577921407092689492e+02
nan,1.577926278117101617e+02
nan,1.577931218493308450e+02
nan,1.577936213060069974e+02
nan,1.577941256414554516e+02
nan,1.577946337669938544e+02
nan,1.577951449669271824e+02
nan,1.577956581174348401e+02
nan,1.577961729285440811e+02
nan,1.577966888375286487e+02
nan,1.577972054682447265e+02
nan,1.577977221716867291e+02
nan,1.577982383918217408e+02
nan,1.577987541791717945e+02
nan,1.577992692123000893e+02
nan,1.577997832652920351e+02
nan,1.578002956977911992e+02
nan,1.578008069342574515e+02
nan,1.578013165666953910e+02
nan,1.578018240971763078e+02
nan,1.578023295831589508e+02
nan,1.578028338226791618e+02
nan,1.578033415743420278e+02
nan,1.578038463578388644e+02
nan,1.578043481905208125e+02
nan,1.578048470896372919e+02
nan,1.578053430723371946e+02
nan,1.578058361556689420e+02
nan,1.578063263565814509e+02
nan,1.578068136919244466e+02
nan,1.578072981784491731e+02
nan,1.578077798328090466e+02
nan,1.578082586715600542e+02
nan,1.578087347111613781e+02
nan,1.578092079679760786e+02
nan,1.578096784582713781e+02
nan,1.578101461982197122e+02
nan,1.578106112038986168e+02
nan,1.578110734912919497e+02
nan,1.578115330762899475e+02
nan,1.578119899746900217e+02
nan,1.578124442021972129e+02
nan,1.578128957744247884e+02
nan,1.578133447068947532e+02
nan,1.578137910150382766e+02
nan,1.578142347141964876e+02
nan,1.578146758196206747e+02
nan,1.578151143464730524e+02
nan,1.578155503098271595e+02
nan,1.578159837246685129e+02
nan,1.578164146058950053e+02
nan,1.578168429683172462e+02
nan,1.578172688266595287e+02
nan,1.578176921955599425e+02
nan,1.578181130895710567e+02
nan,1.578185315231602601e+02
nan,1.578189475107105011e+02
nan,1.578193610665206279e+02
nan,1.578197722048058722e+02
nan,1.578201809396983322e+02
nan,1.578205872852475125e+02
nan,1.578209912554208358e+02
nan,1.578213928641040411e+02
nan,1.578217921251017231e+02
nan,1.578221890521377020e+02
nan,1.578225836588557343e+02
nan,1.578229759588195975e+02
nan,1.578233659655139434e+02
nan,1.578237536923445532e+02
nan,1.578241391526387929e+02
nan,1.578245223596462381e+02
nan,1.578249033265388732e+02
nan,1.578252820664118019e+02
nan,1.578256585922834745e+02
nan,1.578260329170962848e+02
nan,1.578264050537169680e+02
nan,1.578267750149371125e+02
nan,1.578271428134734151e+02
nan,1.578275084619682787e+02
nan,1.578278719729901809e+02
nan,1.578282333590342716e+02
nan,1.578285926325224580e+02
nan,1.578289498058040863e+02
nan,1.578293048911563972e+02
nan,1.578296579007848379e+02
nan,1.578300088468234321e+02
nan,1.578303577413352912e+02
nan,1.578307045963130690e+02
nan,1.578310494236792749e+02
nan,1.578313922352866996e+02
nan,1.578317330429189269e+02
nan,1.578320718582905329e+02
nan,1.578324086930477677e+02
nan,1.578327435587686125e+02
nan,1.578330764669635755e+02
nan,1.578334074290757201e+02
nan,1.578337364564812617e+02
nan,1.578340635604899092e+02
nan,1.578343887523453191e+02
nan,1.578347120432253803e+02
nan,1.578350334442425833e+02
nan,1.578353529664445318e+02
nan,1.578356706208142555e+02
nan,1.578359864182704939e+02
nan,1.578363003696682938e+02
nan,1.578366124857990371e+02
nan,1.578369227773912655e+02
nan,1.578372312551106518e+02
nan,1.578375379295605399e+02
nan,1.578378428112823144e+02
nan,1.578381459107557703e+02
nan,1.578384472383993398e+02
nan,1.578387468045706612e+02
nan,1.578390446195668346e+02
nan,1.578393406936246208e+02
nan,1.578396350369210666e+02
nan,1.578399276595737035e+02
nan,1.578402185716408610e+02
nan,1.578405077831221206e+02
nan,1.578407953039586857e+02
nan,1.578410811440334953e+02
nan,1.578413653131717922e+02
nan,1.578416478211413221e+02
nan,1.578419286776529589e+02
nan,1.578422078923604488e+02
nan,1.578424854748614052e+02
nan,1.578427614346971666e+02
nan,1.578430357813533647e+02
nan,1.578433085242602090e+02
nan,1.578435796727927141e+02
nan,1.578438492362711258e+02
nan,1.578441172239611774e+02
nan,1.578443836450745152e+02
nan,1.578446485087688131e+02
nan,1.578449118241482836e+02
nan,1.578451736002639905e+02
nan,1.578454338461139912e+02
nan,1.578456925706437062e+02
nan,1.578459497827464020e+02
nan,1.578462054912632766e+02
nan,1.578464597049838289e+02
nan,1.578467124326461430e+02
nan,1.578469636829372860e+02
nan,1.578472134644935920e+02
nan,1.578474617859008049e+02
nan,1.578477086556945608e+02
nan,1.578479540823605305e+02
nan,1.578481980743348174e+02
nan,1.578484406400042701e+02
nan,1.578486817877065107e+02
nan,1.578489215257307023e+02
nan,1.578491598623172933e+02
nan,1.578493968056586993e+02
nan,1.578496323638995023e+02
nan,1.578498665451364786e+02
nan,1.578500993574192250e+02
nan,1.578503308087502717e+02
nan,1.578505609070852813e+02
nan,1.578507896603335325e+02
nan,1.578510170763579481e+02
nan,1.578512431629755781e+02
nan,1.578514679279577422e+02
nan,1.578516913790303136e+02
nan,1.578519135238740034e+02
nan,1.578521343701247019e+02
nan,1.578523539253735350e+02
nan,1.578525721971673761e+02
nan,1.578527891930088458e+02
nan,1.578530049203568524e+02
nan,1.578532193866265914e+02
nan,1.578534325991899436e+02
nan,1.578536445653757880e+02
nan,1.578538552924700014e+02
nan,1.578540647877159984e+02
nan,1.578542730583147033e+02
nan,1.578541883654598905e+02
nan,1.578536409108534713e+02
nan,1.578526388521155752e+02
nan,1.578513225931536113e+02
nan,1.578500031664160872e+02
nan,1.578487060226886740e+02
nan,1.578475649814607777e+02
nan,1.578465889859026845e+02
nan,1.578457610176535297e+02
nan,1.578450634073529670e+02
nan,1.578444798010584122e+02
nan,1.578439988236274871e+02
nan,1.578436053836412896e+02
nan,1.578432918636599425e+02
nan,1.578430477812627259e+02
nan,1.578428645169682056e+02
nan,1.578427357635716248e+02
nan,1.578426537248980992e+02
nan,1.578426137905515816e+02
nan,1.578426104528353164e+02
nan,1.578426398076420298e+02
nan,1.578426976474719652e+02
nan,1.578427799310988746e+02
nan,1.578428838840581534e+02
nan,1.578429030697585915e+02
nan,1.578428167728111760e+02
nan,1.578427161083138230e+02
nan,1.578426298309345270e+02
nan,1.578425650222646652e+02
nan,1.578425394505892712e+02
nan,1.578425487320946274e+02
nan,1.578425885082143338e+02
nan,1.578426554642513508e+02
nan,1.578427463947606384e+02
nan,1.578428579289377751e+02
nan,1.578429875009743455e+02
nan,1.578431327902666510e+02
nan,1.578432923667620855e+02
nan,1.578434642083949768e+02
nan,1.578436464896473979e+02
nan,1.578438381813602689e+02
nan,1.578440376582398130e+02
nan,1.578442557297912856e+02
nan,1.578444819779109025e+02
nan,1.578447117944351703e+02
nan,1.578449444210466766e+02
nan,1.578451787788382603e+02
nan,1.578454149971636298e+02
nan,1.578456526036443393e+02
nan,1.578458914980362522e+02
nan,1.578461313033474482e+02
nan,1.578463715528301066e+02
nan,1.578466117823942909e+02
nan,1.578468519921563882e+02
nan,1.578470921361044930e+02
nan,1.578473322607509886e+02
nan,1.578475718582087097e+02
nan,1.578478111620079858e+02
nan,1.578480497601771049e+02
nan,1.578482876548116849e+02
nan,1.578485248520537141e+02
nan,1.578487613539506640e+02
nan,1.578489964733274746e+02
nan,1.578492313265220730e+02
nan,1.578494653607200462e+02
nan,1.578497005182081239e+02
nan,1.578499343010352050e+02
nan,1.578501667172370162e+02
nan,1.578503977748024170e+02
nan,1.578506274816737402e+02
nan,1.578508558457466222e+02
nan,1.578510828748707127e+02
nan,1.578513085768497035e+02
nan,1.578515329594417267e+02
nan,1.578517560303594394e+02
nan,1.578519777972706493e+02
nan,1.578521982677980589e+02
nan,1.578524174495200043e+02
nan,1.578526353499704271e+02
nan,1.578528519766393288e+02
nan,1.578530673369728277e+02
nan,1.578532814383735285e+02
nan,1.578534942882007783e+02
nan,1.578537058937708935e+02
nan,1.578539162623574725e+02
nan,1.578539652125180055e+02
nan,1.578538062423838255e+02
nan,1.578534626890676407e+02
nan,1.578530403742927035e+02
nan,1.578526205282450121e+02
nan,1.578522340017968872e+02
nan,1.578519207092608951e+02
nan,1.578516705757457999e+02
nan,1.578514764528514434e+02
nan,1.578513321952771946e+02
nan,1.578512310982556244e+02
nan,1.578511688942568867e+02
nan,1.578511395880170767e+02
nan,1.578511406346367210e+02
nan,1.578511676566407687e+02
nan,1.578512169484365018e+02
nan,1.578512868117684320e+02
nan,1.578513741708143812e+02
nan,1.578514771253626918e+02
nan,1.578515933225629624e+02
nan,1.578517213459444974e+02
nan,1.578518596970101839e+02
nan,1.578520067919907319e+02
nan,1.578521620253905837e+02
nan,1.578523233192749160e+02
nan,1.578524903616921051e+02
nan,1.578526626118765250e+02
nan,1.578528393458636572e+02
nan,1.578530192002428123e+02
nan,1.578532020643371823e+02
nan,1.578533879669061548e+02
nan,1.578535758738983361e+02
nan,1.578537654052778123e+02
nan,1.578539565514494711e+02
nan,1.578541483800575804e+02
nan,1.578543413948077898e+02
nan,1.578545351272620678e+02
nan,1.578547290656129860e+02
nan,1.578549232547665611e+02
nan,1.578551171854552138e+02
nan,1.578553109969949446e+02
nan,1.578555065869227292e+02
nan,1.578557064291898939e+02
nan,1.578559051032383138e+02
nan,1.578561026158969867e+02
nan,1.578562989739551199e+02
nan,1.578564941841621305e+02
nan,1.578566882532280147e+02
nan,1.578568811878235749e+02
nan,1.578570729945805056e+02
nan,1.578572636800919611e+02
nan,1.578574532509123287e+02
nan,1.578576417135577685e+02
nan,1.578578290745063839e+02
nan,1.578580153401982784e+02
nan,1.578582005170360389e+02
nan,1.578583846113847642e+02
nan,1.578585676295724340e+02
nan,1.578587495778899381e+02
nan,1.578589304625914167e+02
nan,1.578591102898944314e+02
nan,1.578592890659802492e+02
nan,1.578594667969939280e+02
nan,1.578596434890446858e+02
nan,1.578598191482060145e+02
nan,1.578599937805158504e+02
nan,1.578601673919768871e+02
nan,1.578603399885566603e+02
nan,1.578605115761879176e+02
nan,1.578606821607686470e+02
nan,1.578608517481623608e+02
nan,1.578610203441983515e+02
nan,1.578611879546718058e+02
nan,1.578613545853440598e+02
nan,1.578615202419426282e+02
nan,1.578616849301617719e+02
nan,1.578618486556623566e+02
nan,1.578620114240720511e+02
nan,1.578621732409858112e+02
nan,1.578623341119657368e+02
nan,1.578624940425415275e+02
nan,1.578626530382105386e+02
nan,1.578628111044378386e+02
nan,1.578629682466567203e+02
nan,1.578631244702687582e+02
nan,1.578632797806437225e+02
nan,1.578634341831202335e+02
nan,1.578635876830055054e+02
nan,1.578637402855759433e+02
nan,1.578638919960768305e+02
nan,1.578640428197230108e+02
nan,1.578641927616988312e+02
nan,1.578643418271581993e+02
nan,1.578644900212249809e+02
nan,1.578646373489931136e+02
nan,1.578647838155266925e+02
nan,1.578649294258602538e+02
nan,1.578650741849988890e+02
nan,1.578652180979184720e+02
nan,1.578653611695656593e+02
nan,1.578655034048582877e+02
nan,1.578656448086855164e+02
nan,1.578657853859078273e+02
nan,1.578659251413572804e+02
nan,1.578660640798377131e+02
nan,1.578662022061248820e+02
nan,1.578663395249666053e+02
nan,1.578664760410830752e+02
nan,1.578666117591667160e+02
nan,1.578667466838825817e+02
nan,1.578668808198684701e+02
nan,1.578670141717350646e+02
nan,1.578671467440661331e+02
nan,1.578672785414185569e+02
nan,1.578674095683226426e+02
nan,1.578675398292822365e+02
nan,1.578676693287747810e+02
nan,1.578677980712515989e+02
nan,1.578679260611379789e+02
nan,1.578680533028333741e+02
nan,1.578681798007114878e+02
nan,1.578683055591204436e+02
nan,1.578684305823828993e+02
nan,1.578685548747963310e+02
nan,1.578686784406331469e+02
nan,1.578688012841406305e+02
nan,1.578689234095413099e+02
nan,1.578690448210330146e+02
nan,1.578691655227890749e+02
nan,1.578692855189583781e+02
nan,1.578694048136655681e+02
nan,1.578695234110112153e+02
nan,1.578696413150718456e+02
nan,1.578697585299002242e+02
nan,1.578698750595254126e+02
nan,1.578699909079529107e+02
nan,1.578701060791647137e+02
nan,1.578702205771197669e+02
nan,1.578703344057535674e+02
nan,1.578704475689789319e+02
nan,1.578705600706855137e+02
nan,1.578706719147403987e+02
nan,1.578707831049880497e+02
nan,1.578708936452504190e+02
nan,1.578710035393270914e+02
nan,1.578711127909955110e+02
nan,1.578712214040110382e+02
nan,1.578713293821069499e+02
nan,1.578714367289948939e+02
nan,1.578715434483646618e+02
nan,1.578716495438846152e+02
nan,1.578717550192015153e+02
nan,1.578718598779408921e+02
nan,1.578719641237071585e+02
nan,1.578720677600834961e+02
nan,1.578721707906322536e+02
nan,1.578722732188948896e+02
nan,1.578723750483922288e+02
nan,1.578724762826244046e+02
nan,1.578725769250712290e+02
nan,1.578726769791921356e+02
nan,1.578727764484261797e+02
nan,1.578728753361925499e+02
nan,1.578729736458903119e+02
nan,1.578730713808986366e+02
nan,1.578731685445770268e+02
nan,1.578732651402652891e+02
nan,1.578733611712837615e+02
nan,1.578734566409332842e+02
nan,1.578735515524955701e+02
nan,1.578736459092328630e+02
nan,1.578737397143885630e+02
nan,1.578738329711871700e+02
nan,1.578739256828340274e+02
nan,1.578740178525160616e+02
nan,1.578741094834014405e+02
nan,1.578742005786397442e+02
nan,1.578742911413622778e+02
nan,1.578743811746819006e+02
nan,1.578744706816933387e+02
nan,1.578745596654732992e+02
nan,1.578746481290803843e+02
nan,1.578747360755554041e+02
nan,1.578748235079213771e+02
nan,1.578749104291835863e+02
nan,1.578749968423298355e+02
nan,1.578750827503303640e+02
nan,1.578751681561381872e+02
nan,1.578751462157888170e+02
nan,1.578742691222032306e+02
nan,1.578725359837120834e+02
nan,1.578699215370534716e+02
nan,1.578664507971994340e+02
nan,1.578621202387536187e+02
nan,1.578569247541807954e+02
nan,1.578508189330953826e+02
nan,1.578440854916364913e+02
nan,1.578372703353576867e+02
nan,1.578304950184661095e+02
nan,1.578238048775005211e+02
nan,1.578175136112838288e+02
nan,1.578117295814566319e+02
nan,1.578064765811251959e+02
nan,1.578017685160764927e+02
nan,1.577974935550112718e+02
nan,1.577936230222714187e+02
nan,1.577901276920555631e+02
nan,1.577869662904096515e+02
nan,1.577841227357401976e+02
nan,1.577815683077144229e+02
nan,1.577792770542743597e+02
nan,1.577772323350433226e+02
nan,1.577754082099700383e+02
nan,1.577737936004687924e+02
nan,1.577723667917578894e+02
nan,1.577711146915087284e+02
nan,1.577700234437852203e+02
nan,1.577690780381576872e+02
nan,1.577682696829252507e+02
nan,1.577675828533694187e+02
nan,1.577670118095651901e+02
nan,1.577665460895993306e+02
nan,1.577661753911183098e+02
nan,1.577658937099516265e+02
nan,1.577656912025850033e+02
nan,1.577655647332447870e+02
nan,1.577655055006375733e+02
nan,1.577655079452479185e+02
nan,1.577655678770037753e+02
nan,1.577656801594750675e+02
nan,1.577658407021843061e+02
nan,1.577660446087998025e+02
nan,1.577662883985074131e+02
nan,1.577665687889696358e+02
nan,1.577668819675981524e+02
nan,1.577672258049605318e+02
nan,1.577675971662778807e+02
nan,1.577679927533967543e+02
nan,1.577684111326998959e+02
nan,1.577688502340548382e+02
nan,1.577693085497246841e+02
nan,1.577697833844419222e+02
nan,1.577702736722193322e+02
nan,1.577706990763844885e+02
nan,1.577709396562808308e+02
nan,1.577710389032397131e+02
nan,1.577710664822437252e+02
nan,1.577711068749257493e+02
nan,1.577712277424655838e+02
nan,1.577714693925896938e+02
nan,1.577717617756570689e+02
nan,1.577720986434028987e+02
nan,1.577724749368092318e+02
nan,1.577728846547013291e+02
nan,1.577733242818093231e+02
nan,1.577737892116641945e+02
nan,1.577742762526619629e+02
nan,1.577747827352294792e+02
nan,1.577753057313658189e+02
nan,1.577758431607455805e+02
nan,1.577763927222493123e+02
nan,1.577769525937341939e+02
nan,1.577775210054903425e+02
nan,1.577780965239048214e+02
nan,1.577786783695709971e+02
nan,1.577792648890464591e+02
nan,1.577798548103356211e+02
nan,1.577804249899544971e+02
nan,1.577807741621914772e+02
nan,1.577809537676971559e+02
nan,1.577809905966319945e+02
nan,1.577810079593662351e+02
nan,1.577810304863935755e+02
nan,1.577811040440831221e+02
nan,1.577812416858490394e+02
nan,1.577814335291664634e+02
nan,1.577816743674682982e+02
nan,1.577819574515885677e+02
nan,1.577822781064246840e+02
nan,1.577826314977255606e+02
nan,1.577830023881622594e+02
nan,1.577833975986967801e+02
nan,1.577838147728574825e+02
nan,1.577842499979722675e+02
nan,1.577847012303348038e+02
nan,1.577851706394616826e+02
nan,1.577856523009514547e+02
nan,1.577861431908138172e+02
nan,1.577866416871471813e+02
nan,1.577871467750895818e+02
nan,1.577876570330878678e+02
nan,1.577881723840066002e+02
nan,1.577886856666609390e+02
nan,1.577892006169636829e+02
nan,1.577897174016864312e+02
nan,1.577902362889102790e+02
nan,1.577907560177753794e+02
nan,1.577912759399090987e+02
nan,1.577917964214806545e+02
nan,1.577923165832165466e+02
nan,1.577928359194735890e+02
nan,1.577933540657655271e+02
nan,1.577938714445423614e+02
nan,1.577943876448871947e+02
nan,1.577949006326519452e+02
nan,1.577954112416831833e+02
nan,1.577959202503539871e+02
nan,1.577964271602181157e+02
nan,1.577969321213496414e+02
nan,1.577974380583852962e+02
nan,1.577979440326495535e+02
nan,1.577984470491379625e+02
nan,1.577989471251408133e+02
nan,1.577994442778473001e+02
nan,1.577999385243461745e+02
nan,1.578004298816262292e+02
nan,1.578008555843100282e+02
nan,1.578011380877235865e+02
nan,1.578013404215294884e+02
nan,1.578015318080180123e+02
nan,1.578017234638821833e+02
nan,1.578019406871937917e+02
nan,1.578021902374117929e+02
nan,1.578024682314733411e+02
nan,1.578027701661229116e+02
nan,1.578030942406222721e+02
nan,1.578034364474530378e+02
nan,1.578037951139616553e+02
nan,1.578041776268129297e+02
nan,1.578045918295021295e+02
nan,1.578050161619705989e+02
nan,1.578054488592140956e+02
nan,1.578058891333434701e+02
nan,1.578063351404262562e+02
nan,1.578067863392276706e+02
nan,1.578072413612257492e+02
nan,1.578076996766473030e+02
nan,1.578081608509279761e+02
nan,1.578086240355591769e+02
nan,1.578090886200211287e+02
nan,1.578095567820591612e+02
nan,1.578100397471637280e+02
nan,1.578105226580148894e+02
nan,1.578110054687660977e+02
nan,1.578114877179585278e+02
nan,1.578119693170342543e+02
nan,1.578124494391603605e+02
nan,1.578129281391434517e+02
nan,1.578134053791151530e+02
nan,1.578138812137920297e+02
nan,1.578143551427930333e+02
nan,1.578148276858541692e+02
nan,1.578152979289736209e+02
nan,1.578157835794877997e+02
nan,1.578162668072380370e+02
nan,1.578167481784854260e+02
nan,1.578172267357789451e+02
nan,1.578177049906056482e+02
nan,1.578181821081851979e+02
nan,1.578186564366765481e+02
nan,1.578191279923838977e+02
