-8.500000000000000000e+01,-7.500000000000000000e+01,-6.500000000000000000e+01,-5.500000000000000000e+01,-4.500000000000000000e+01,-3.500000000000000000e+01,-2.500000000000000000e+01,-1.500000000000000000e+01,-5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+01,2.500000000000000000e+01,3.500000000000000000e+01,4.500000000000000000e+01,5.500000000000000000e+01,6.500000000000000000e+01,7.500000000000000000e+01,8.500000000000000000e+01
2.366667872927685892e+02,2.440998599435874894e+02,2.658458510259079048e+02,2.755904434824587383e+02,2.820038872910404848e+02,2.892843790970031819e+02,2.938843160482642816e+02,2.965343494669103848e+02,2.979447501756069983e+02,2.981120082772408182e+02,2.981448889719778776e+02,2.949973418367162026e+02,2.874368046514178445e+02,2.816924708949709952e+02,2.746843941312762922e+02,2.660594532795070677e+02,2.594496582786810563e+02,2.572857823920183478e+02
2.365185251703765346e+02,2.440067778268801248e+02,2.657429824156732820e+02,2.755551168593905231e+02,2.819689666867035953e+02,2.891062106805006238e+02,2.938350186356554445e+02,2.965265712623777858e+02,2.979229953471740941e+02,2.980867560501008597e+02,2.981775105070600489e+02,2.949537512985512535e+02,2.873435316896881204e+02,2.815537130031074184e+02,2.746168597464669006e+02,2.658549247346187485e+02,2.592501176292566356e+02,2.572046320180233465e+02
2.364947144994547159e+02,2.439486390523332773e+02,2.657599949584039223e+02,2.755297102591082421e+02,2.818603130275674289e+02,2.889175377641226987e+02,2.937953378778524893e+02,2.966462802811989832e+02,2.981308832867944716e+02,2.982374889328381755e+02,2.983274596742084555e+02,2.949492822663175389e+02,2.871941238892919728e+02,2.815788969385491214e+02,2.746750371130653434e+02,2.659557237250002117e+02,2.592695093231154146e+02,2.573232881963077148e+02
2.366050180827183738e+02,2.439063939777175563e+02,2.658325054548142248e+02,2.755437517138454950e+02,2.816361660675948997e+02,2.887540741281797523e+02,2.937057454546763324e+02,2.965083394354045936e+02,2.978421806759133119e+02,2.980482796955911340e+02,2.980407154057082266e+02,2.948144301744056293e+02,2.871021757632145182e+02,2.812957124198734391e+02,2.746481436937377794e+02,2.660929205266790518e+02,2.595722938940058384e+02,2.574365291108753695e+02
2.364146702388618735e+02,2.441042872446691945e+02,2.657079436179171807e+02,2.755675179906951371e+02,2.816051489205550524e+02,2.888128296767808365e+02,2.937027826000369828e+02,2.965104635484905771e+02,2.979956979004602431e+02,2.981139095680717901e+02,2.981515891204724653e+02,2.947936507261724159e+02,2.870467690848034863e+02,2.813135629989280346e+02,2.745866764188429556e+02,2.659314681287850703e+02,2.592342064023576427e+02,2.574065254842250283e+02
2.362038725007097639e+02,2.437998225610700729e+02,2.657247486251346231e+02,2.754467178332333788e+02,2.817203899958484499e+02,2.888985899567994124e+02,2.937502426938920621e+02,2.966146030908379885e+02,2.981575202783621990e+02,2.983612598061745871e+02,2.984774370639618155e+02,2.950179661632985813e+02,2.871538124760202209e+02,2.813099948842634603e+02,2.745880843403598988e+02,2.662341811755099457e+02,2.594829188485552436e+02,2.575098325178861387e+02
2.365146383447804510e+02,2.439093905928527590e+02,2.657815015667631542e+02,2.755321006727115218e+02,2.818615291311384681e+02,2.890605929252708393e+02,2.937719072270431866e+02,2.964010150423545724e+02,2.978348396722377061e+02,2.980710413382991533e+02,2.981551462417692733e+02,2.948862950352393568e+02,2.873264322707253768e+02,2.816142875599319382e+02,2.746733515962619663e+02,2.657233230057026390e+02,2.589288884194675120e+02,2.569326477569980511e+02
2.368297303942225653e+02,2.441446983551917356e+02,2.658667200344023627e+02,2.758768241786556246e+02,2.820807196736192282e+02,2.890418954602431540e+02,2.936727133220009591e+02,2.964616550829231869e+02,2.979495354291402123e+02,2.981097953135862895e+02,2.982100815371179579e+02,2.948747108579913174e+02,2.870553537584240757e+02,2.813124610664783631e+02,2.744993232266924110e+02,2.658589110887268703e+02,2.589132616103842679e+02,2.570776829893026729e+02
2.367704047282455804e+02,2.442172709491105422e+02,2.660600132009051322e+02,2.759187150916683322e+02,2.820692117981578235e+02,2.891545808127202690e+02,2.940628815625810262e+02,2.968763560287035830e+02,2.983914738597345604e+02,2.985445568314651723e+02,2.985417114962769460e+02,2.949714885779150677e+02,2.869609332325109676e+02,2.811522578214563737e+02,2.744363259566129614e+02,2.659192095189718543e+02,2.592120475359897114e+02,2.573480268330695822e+02
