lat,xnagb,xnage,xnagd,xnagf,xnagg,xmzke,xmzkg,xmzkh,xmzkb,xmzkc,pi_ctrl,pi_forc,LGM_forc
71.0,261.48430786132815,261.8101806640625,262.17424926757815,261.57879028320315,261.39215087890625,243.62301330566407,242.9449493408203,244.12940979003906,239.5809295654297,246.0355682373047,261.6472442626953,261.71506347656253,243.56579081217447
73.0,260.3450988769531,260.560888671875,260.9660217285156,260.43512573242185,260.2252258300781,241.60743713378906,241.45594787597656,242.32528991699218,237.85055847167968,244.02947082519532,260.45299377441404,260.5421244303385,241.79622497558594
75.0,259.1470031738281,259.3250732421875,259.7079162597656,259.2166442871094,258.9263000488281,239.72596740722656,239.8720245361328,240.6697235107422,236.0046844482422,242.2174835205078,259.2360382080078,259.2836201985677,240.08923848470053
77.0,257.91636352539064,257.93173828125,258.4313049316406,257.90424194335935,257.4505676269531,237.51957092285156,237.6784454345703,238.3286346435547,233.88033142089844,239.99736633300782,257.92405090332034,257.92870483398434,237.84221700032552
79.0,256.9124816894531,256.7515014648437,257.4388916015625,256.7882385253906,256.11424255371094,236.55069274902343,236.68262329101563,237.30664672851563,233.03630676269532,239.07944946289064,256.8319915771484,256.78045756022135,236.8466542561849
81.0,256.2110900878906,255.8891174316406,256.5976806640625,255.905224609375,255.09294738769532,236.93679504394532,237.04004516601563,237.428466796875,233.28508605957032,239.3130310058594,256.05010375976565,255.86528422037762,237.135102335612
83.0,255.63446350097655,255.198583984375,255.7787109375,255.15785217285156,254.35018310546874,238.02965393066407,238.12396240234375,238.12274169921875,233.9731903076172,240.1017852783203,255.4165237426758,255.09558207194013,238.0921193440755
85.0,254.7514190673828,254.28314208984375,254.8570556640625,254.31483459472656,253.6373291015625,238.4153594970703,238.525390625,238.42205810546875,233.98118591308594,240.4037628173828,254.51728057861328,254.26973978678384,238.4542694091797
87.0,254.10003967285155,253.322705078125,254.0195556640625,253.43590393066407,253.04942626953124,237.8133087158203,238.12542724609375,237.87064208984376,233.4142059326172,240.00311584472655,253.71137237548828,253.5016286214193,237.93645935058592
89.0,253.93719482421875,253.08258666992188,253.81014404296874,253.21615295410157,252.90243225097657,237.66282348632814,238.02541809082032,237.73281555175782,233.27247009277343,239.90292663574218,253.5098907470703,253.30957641601563,237.8070190429688
