,xnagb,xnage,xnagh,pi_ctrl,xnagd,xnagf,xnagg,pi_forc,xmzke,xmzkg,xmzkh,LGM_forc,xmzkb,xmzkc
14,0.014264745845366633,-0.14487718299517383,,-0.06530621857501728,0.10069987994722851,-0.16694927458365783,-0.044501550991469685,-0.036916981876913724,-0.01869644842707885,-0.09854902934080201,-0.11367244720406688,-0.07697264165807383,0.10274144103453864,0.1931779097631079
15,0.013772490952419503,-0.16653997456518255,,-0.07638374180652363,0.08612861059401666,-0.15575711175199558,-0.01902811527168069,-0.02955220547744375,-0.036345224799333664,-0.1207953901196106,-0.1217538833612366,-0.09296483276079925,0.11032983414844466,0.17336147140605362
16,0.011842333608910849,-0.1722171182979082,,-0.0801873923446692,0.07868057312856536,-0.14353633169730529,-0.002028711636000935,-0.022294823402489783,-0.03851650279915475,-0.1304842443371399,-0.12336066563869963,-0.09745380425908934,0.1102068564762817,0.19042461227519425
17,0.019286794795561946,-0.1581652835557179,,-0.06943924438019167,0.07209251147799023,-0.1413247609575592,-0.004833706219130818,-0.024688651900419245,-0.021844527345479037,-0.14512807241123937,-0.14978793462057638,-0.10558684479320846,0.1235726483353119,0.1994516165171376
18,0.027851743831206477,-0.13340710357317676,,-0.052777679871098826,0.06641783140395319,-0.16007368012662937,-0.0015538612993282186,-0.0317365700082064,-0.03560676298695853,-0.1541809848054072,-0.17446823120059207,-0.12141865966509613,0.13016671676507485,0.20559494804484757
19,0.02711439463894294,-0.11531081552789146,,-0.04409821044464479,0.041547912580711,-0.18105562770756478,-0.002793478964974838,-0.04743373136483342,-0.036967179399312045,-0.1667380145295283,-0.18096164067526388,-0.1282222782020881,0.11735526125880824,0.1891203831747248
20,0.013015909328089492,-0.09533976272234668,,-0.0411619266972707,0.027276335381372974,-0.182425104025981,0.003796569507130698,-0.05045073304665948,-0.045034151496054164,-0.17345831901866404,-0.1837885697676711,-0.13409368009490663,0.11801970068052015,0.20276682685960168
21,0.011904242966579659,-0.05995224670061816,,-0.02402400186718978,0.015819527926907995,-0.1745132629513364,0.0027669191368318025,-0.05197560529677503,-0.06943223995125436,-0.17183262220066808,-0.20342694918252846,-0.14823060377892716,0.13030990685643928,0.2032671879842951
22,0.012292865250515206,-0.015936521246942448,,-0.0018218279983557295,0.019461610141263463,-0.1843324526587935,-0.011411197979441567,-0.0587606801665288,-0.08357769372224766,-0.14758235326451086,-0.20677148501016518,-0.1459771773330658,0.13207909850086708,0.22191835553593364
23,0.009254617824183242,0.02320370320984466,,0.01622916051684342,0.043055433256313336,-0.18966611469187455,-0.01443577607392399,-0.05368215250405228,-0.09725203238087943,-0.1519912691020977,-0.2184008280430021,-0.1558813765093987,0.11551477561386037,0.24489674082542479
24,-0.004878676599219034,0.05380274101605664,,0.024462032208248274,0.041192589424952075,-0.18949500962492039,-0.03057464758472861,-0.059625689262475134,-0.0961408428565278,-0.15788688372612114,-0.22098043759604025,-0.15833605472704448,0.13738003087212292,0.2650545548513037
25,0.0077231758177731535,0.0662481908451582,,0.03698568333129515,0.05056935372243743,-0.16749795520695443,-0.029437073070994302,-0.04878855818606098,-0.09289525073921823,-0.16031032910984777,-0.21897144317568973,-0.15739234100902877,0.1249583102698466,0.2625162711853477
26,0.021459105942653878,0.09628853444763763,,0.058873820195003645,0.05316954674611907,-0.1654346808234095,-0.033720501263132974,-0.0486618784477173,-0.07907555622017526,-0.16508545588493462,-0.23034234046878055,-0.15816778419207367,0.12320542371810461,0.27689048758298895
27,0.018908583456322958,0.10390084231403307,,0.061404712885007484,0.040805953962490094,-0.1425743922034144,-0.03211499055146305,-0.04462780959840984,-0.070431134324906,-0.1557817668819439,-0.23775183359725816,-0.1546549116021083,0.09676310120750031,0.30118363212693566
28,0.023087663783599055,0.10249814634033783,,0.06279290506182633,0.040351130786405065,-0.13271832708909415,-0.03619584242420615,-0.04285434624318896,-0.09278184296846348,-0.15787985037803764,-0.22911758422793582,-0.1599264258588846,0.08219597102112175,0.2896735778564903
29,0.015667123927642024,0.09857147181543269,,0.05711929787139525,0.04290340167568729,-0.12502813582017325,-0.040431110063366305,-0.040851948070155686,-0.0982175481534,-0.14824138195353953,-0.20973447163839865,-0.15206446724920397,0.0742941898415097,0.2815605115011408
30,0.0150690111855738,0.09676568949731745,,0.05591735034130352,0.040244239790183656,-0.10283025348576302,-0.043095040320508815,-0.035227018006253275,-0.0888180546180024,-0.14875437926292534,-0.18245541254617592,-0.1400092821431258,0.06225131636142578,0.270858616741009
31,0.02561617228786872,0.08018097524359291,,0.052898573765560286,0.049054124179406244,-0.08387518171861075,-0.04209876855128414,-0.025639942031091323,-0.10204122585213327,-0.14078976820945854,-0.15906368891336342,-0.13396489432579983,0.060220115854974665,0.27735011886704797
32,0.03798659973745089,0.06765223785748731,,0.05281941879729857,0.04013504408095514,-0.07077439868839974,-0.05459794203358115,-0.02841243221462264,-0.10707670571565586,-0.13421036910057182,-0.15246346791525411,-0.1312501809113087,0.058295011616223746,0.26858458033353827
33,0.045488519801722305,0.06041925395044245,,0.05295388687591185,0.03422878009365604,-0.06248951201041564,-0.06727513472156943,-0.031845288880333555,-0.11881071450471836,-0.1366412054602506,-0.12830793062784096,-0.12791995019836122,0.03894890022110076,0.24484730870671
34,0.04679966304104255,0.04839787130072182,,0.04759876717071165,0.016231515231595495,-0.05234909300406798,-0.07192970116847164,-0.036015759647852974,-0.12043108664113333,-0.1691884409491422,-0.12842594782449623,-0.13934849180571973,0.03149161074577478,0.22295134376633996
35,0.04563554459213037,0.044011764173831125,,0.04482365438281022,-0.015047730780736401,-0.06111781045194675,-0.09475390911018167,-0.05697315011519777,-0.12359927219307565,-0.15422147622746252,-0.12199142773891936,-0.1332707253872627,0.05555003877680065,0.18973876149601665
36,0.05700930290817041,0.04301422083887019,,0.05001176187334977,-0.019713105536595776,-0.03084190929325814,-0.1022749821336788,-0.05094333232204917,-0.1369285794313555,-0.12545345337230174,-0.10868735313357547,-0.12368979531316882,0.03046956318996763,0.1502513201152169
37,0.060775203837920344,0.043916078850770646,,0.052345641344174965,-0.040706417736544154,-0.006896418774090307,-0.12929583390473454,-0.05896622347268021,-0.13411118708211234,-0.09082502237004064,-0.10845783551479826,-0.11113134832311289,0.023535721705002288,0.1401554059103205
38,0.0800096227069389,0.042215915963197403,,0.06111276933489762,-0.05168964641995899,0.027920005277849214,-0.13664206663685263,-0.053470569260525735,-0.12307018162965733,-0.06911061317765643,-0.0839030663166227,-0.09202795370873673,0.04601510348669535,0.13315869481510845
39,0.10212636325161384,0.03493556623175209,,0.06853096474151243,-0.04693319576688282,0.04335498567030527,-0.1545809189470333,-0.05271970968209416,-0.1388650548672672,-0.056304436038374206,-0.08288342952670291,-0.09268430681157724,0.06534966473708437,0.10696205607206366
40,0.10682662659291964,0.03697666768744057,,0.07190164714000957,-0.03742625492526486,0.04946414386836295,-0.1733588457099131,-0.05377365225649555,-0.13408778232496843,-0.055165589958846795,-0.0860018650685106,-0.09175174578484757,0.058030101727581496,0.09495299171555871
41,0.11002191239003878,0.04155279442181836,,0.07578735340575804,-0.038061799384252026,0.0741205191175709,-0.1731580972663096,-0.04569979251192535,-0.16069473944270385,-0.042182426761030456,-0.09016393820388657,-0.09768036813665049,0.04771663714745955,0.11037557434190148
42,0.11016861928902699,0.03119303032269727,,0.07068082480572002,-0.028523307817295063,0.0793237661878834,-0.17672754128687984,-0.041975694306358946,-0.1676818343217974,-0.028446099271775438,-0.08704701264639425,-0.0943916487474894,0.0427588485825936,0.11912537724919048
43,0.10434278183583956,0.041810445432929555,,0.07307661363421403,-0.017430486060277417,0.08687813833955715,-0.18511335849677835,-0.03855523540676131,-0.1617233566657319,-0.021100581795394646,-0.0770916064574294,-0.08663851497368569,0.03804655168124782,0.12345267445988384
44,0.10379378332100941,0.041683765694642716,,0.07273877450762711,0.019269444766564447,0.10556808864680534,-0.18112795352851663,-0.018763473372587214,-0.1672482303992524,-0.01253181806248449,-0.06907096703787374,-0.08295033850066602,0.013431151269458041,0.1087536922211143
45,0.10171842906277107,0.021150045042304555,,0.06143423705242412,0.042214530927822125,0.11429754650202995,-0.17603231271027653,-0.006506745094384314,-0.15142264090138724,0.0019530642922518382,-0.06169620354910421,-0.07038859338689463,0.0027405879700381774,0.11646017542631171
46,0.10122394892971442,0.0012604519179149065,,0.05124220042370098,0.08126415632455064,0.13720464463636972,-0.1770430485399288,0.013808584139439972,-0.1464861842210894,0.01279650021552925,-0.03773672580661014,-0.05714213660485257,-0.0182355117775046,0.11257069419968957
47,0.12297209435109835,-0.019997345959041013,,0.05148737419585814,0.12581823092983768,0.17152197912935208,-0.18203624884210967,0.03843465373813615,-0.13018804909944492,0.013743260393141554,-0.018917314210909808,-0.0451207009732002,-0.04771059808723521,0.11789942891545024
48,0.14127159449856208,-0.04835675910601367,,0.046457417696103676,0.1475500049421612,0.1723418211500416,-0.19639890193860765,0.04116430805026994,-0.11963230492830235,0.006728906323132833,-0.005705428122894318,-0.03953627557683603,-0.04698468640850706,0.1153298329427912
49,0.15090720190011098,-0.06881760314593066,,0.04104479937694805,0.1843328259616328,0.1703804309726138,-0.17446741262989462,0.06008194810056011,-0.13412286959254516,-0.009471437444688036,-0.0019925355905456854,-0.04852894754338877,-0.03563142551206511,0.09492235492814416
50,0.15307037366829945,-0.0864164705623125,,0.03332695155285137,0.20260188800386913,0.1755316233198414,-0.16896701653718083,0.06972216492795269,-0.14492152255934343,-0.008998573929488884,-0.009006174404873946,-0.054308756965326666,-0.04486910572688885,0.0807613244766685
51,0.16025138232510017,-0.09683599825194733,,0.03170769203643431,0.20739306829665338,0.17062314108613919,-0.16895700295680172,0.06968640214108746,-0.13391027969282732,-0.007921041161239373,-0.012606493631437843,-0.05147927149590714,-0.04779219040136695,0.0950120003138295
52,0.15718158417348604,-0.10439895347246875,,0.026391315350338118,0.19279406291536816,0.1525131837090612,-0.16039626598274026,0.06163699354624441,-0.11394606155312204,-0.016672036161423875,-0.029534292220489533,-0.05338412997912201,-0.02671010043889055,0.10342889141185196
53,0.16219981842641573,-0.11934899047503222,,0.021425413975521224,0.17979691249422558,0.13334957515797896,-0.1575543959926904,0.051864030552223994,-0.10879947863179495,-0.050940176954270555,-0.0413163026167922,-0.06701865273504382,-0.023400327409149213,0.07345657657725724
54,0.16246557566921638,-0.12703846648821582,,0.01771355459032975,0.16096836151967864,0.13343492900929732,-0.16377044518702633,0.04354428177975933,-0.09220824760353707,-0.07933249186515923,-0.06610635121603536,-0.07921569689568742,-0.03356946927607396,0.06712862959653876
55,0.15453911158840583,-0.13078592971453418,,0.011876590936765297,0.14759482763497545,0.12518659984669966,-0.17203466892158303,0.033582252852511374,-0.0860638034558292,-0.0981650959555509,-0.1068299929294767,-0.09701963078106246,-0.022526033323174488,0.04314538946897528
56,0.1485613220274331,-0.12370251372942676,,0.012429404148861067,0.11303462408272935,0.09554306423274284,-0.19212445417957724,0.005484411377778997,-0.0849344146466251,-0.11824399343174719,-0.13817989031412026,-0.11378609946495999,-0.007053654372043638,0.03790749223179546
57,0.14630620016055218,-0.11564126367852623,,0.015332468240842445,0.09348779740219015,0.06631564851210214,-0.21004176934474117,-0.016746107811002275,-0.0886410288230195,-0.15152245870274328,-0.1634617169692092,-0.1345417348323963,0.005932495636272961,0.03631032617039409
58,0.14559682541494112,-0.10681429262450592,,0.01939126639507549,0.07306311351345585,0.021330672061480982,-0.23948042392646585,-0.04836221278469566,-0.10036860031044625,-0.1839976123078486,-0.20091886520327762,-0.1617616926079677,0.042434029047058175,0.020815820606060242
59,0.1308233771065943,-0.06979503984740631,,0.030514168629451888,0.049000162107631695,-0.027258716467940758,-0.2628300269436181,-0.080362860435514,-0.1359684678133135,-0.21567239474296684,-0.22352746327658224,-0.19172277527837878,0.06613677629451331,0.020249020170638232
60,0.12398783697085491,-0.03902902956298249,,0.042479403703794105,0.01399395686672733,-0.06801422679814095,-0.25691597461621996,-0.10364541485012069,-0.14654976250886875,-0.2413077961508634,-0.252719314892488,-0.21352562451818358,0.07108496179984058,0.03778621664793036
61,0.11139512393276618,-0.018430220638606443,,0.04648245164690934,-0.009823423402622211,-0.11252808813645743,-0.2800340731930646,-0.13412852824490074,-0.15448862435579258,-0.2729592930380704,-0.2675363540643616,-0.23166142382018506,0.07256546828142518,0.03376941990006799
62,0.10707712504665778,-0.02091939007732435,,0.043078867484496186,-0.017104806281224683,-0.163442137285017,-0.3006887515377912,-0.16041189836892045,-0.1803095551546221,-0.32296878209751867,-0.2848094622287931,-0.2626959331610692,0.0635807104425794,0.04771217814237616
63,0.09636140200893806,0.005738111779180599,,0.051049756893860376,-0.034607511537387836,-0.18797437592741062,-0.28983824252998147,-0.17080670999916947,-0.20727688195466953,-0.3714596242809307,-0.30843416054983663,-0.2957235555958846,0.054015959673677116,0.03710092217869487
64,0.08787624372439495,0.021590006793644534,,0.05473312525890606,-0.04530956524325802,-0.2117749079504847,-0.3003865957251719,-0.18582368964052876,-0.22827075046456002,-0.39223835975963084,-0.2989868243529372,-0.3064986448598006,0.05444237788060491,0.02883924157566753
65,0.07979647649727895,0.03285297994329994,,0.05632472822009049,-0.04534810958017488,-0.24406981710990294,-0.3140706300727629,-0.20116285225515185,-0.23719904941475534,-0.40228055031138865,-0.29812978903390785,-0.3125364629207752,0.06937163930859924,0.03794007610429162
66,0.08235041631655804,0.04226352020612012,,0.06230696826122539,-0.056626738883153394,-0.2686874890764557,-0.3199373165758175,-0.21508384817934711,-0.25612749777394583,-0.41203520805675,-0.3012023687356873,-0.3231216915228856,0.08883713209536381,0.02816682170976037
67,0.09734201762478278,0.0470668598463817,,0.07220443873546856,-0.0685592708757099,-0.29430286332365085,-0.3319149891527218,-0.23159237445156577,-0.27615179739552786,-0.43347491930961723,-0.3069548527393522,-0.3388605231489805,0.10746219939085222,0.028748880934188037
68,0.09291172358791755,0.04005671783795606,,0.06648422071276627,-0.08074293710501479,-0.313943150087141,-0.32845474084138004,-0.24104694267873583,-0.2925403726315494,-0.4369658441448223,-0.3147033770873122,-0.34806986462200484,0.13439384945507982,0.023902864368267274
69,0.08393796616201143,0.04444711649927058,,0.06419254133044205,-0.0943331140052237,-0.3224898203650355,-0.3196992158881926,-0.24550738342037448,-0.3083576969519868,-0.4331776113414776,-0.3239968538278504,-0.3551773873745674,0.15098258366646178,0.014831434797713428
70,0.07466952337227895,0.038719030663514786,,0.056694277017697914,-0.12248677191843171,-0.3242513363003354,-0.3088429053616437,-0.25186033786104645,-0.3090988608415728,-0.4302779645824444,-0.30934261480905434,-0.3495731467451719,0.14406364334269028,0.013943484536298456
71,0.06701612803738044,0.017470531111086984,,0.042243329574091604,-0.14977663931955476,-0.3195843720872631,-0.28363061745875484,-0.2509972096228239,-0.2960140518561616,-0.41380228709221,-0.3288805405292692,-0.34623229316002835,0.1522896869463466,-0.004969943452408643
72,0.046343250407801406,0.025145781482365237,,0.03574451594494121,-0.16020975686819838,-0.3152225041826,-0.2938446283332041,-0.2564256297956149,-0.30170712989723825,-0.3948926738008254,-0.33774959246255776,-0.3447831320543173,0.16213840739942498,-0.03562834748476007
73,0.0336076451678764,0.030411812111879044,,0.03200972863970719,-0.18676807659574024,-0.3206011478542905,-0.27878611087714944,-0.26205177844332184,-0.2926036330278521,-0.3710688562298401,-0.35445125102938846,-0.3393745800964325,0.1591448302984304,-0.03175221769862446
74,0.009625120296050227,0.04642360652002253,,0.02802436340789427,-0.2423738060167011,-0.3139623030463099,-0.2805405537279171,-0.2789588875979234,-0.29267472150087315,-0.34733496219956805,-0.3654749711348586,-0.33516155161254346,0.15502623539549631,-0.03855950523268348
75,0.00868320796291755,0.04937467221930092,,0.029028940090938704,-0.2447827873399433,-0.322525980516275,-0.301243710517042,-0.2895174927920152,-0.27265447499513584,-0.3508854916795485,-0.33481918970682045,-0.3194530521279262,0.15859910332727623,-0.025623429704239697
76,0.00985400213204457,0.03595520302167188,,0.022904602576716115,-0.2375336704423603,-0.31869038188852983,-0.30469338893811937,-0.28697248042391266,-0.27494464439308786,-0.33426056415879657,-0.3333033243808927,-0.3141695109783882,0.1427112136855726,-0.02871667234950337
77,0.014642003510402901,0.047181062345828195,,0.03091153292797344,-0.24452060637582917,-0.29686355833609923,-0.2960905313483977,-0.27915823202096135,-0.2653046659842744,-0.3347297719224116,-0.33155666987039467,-0.3105303692598227,0.13019492038029057,-0.04382883398585591
78,0.012040221029565146,0.04223467155804883,,0.027137446293636458,-0.2313099918534931,-0.2914878551601987,-0.2952371517808956,-0.27267833293240074,-0.2655441971834307,-0.3269572467708599,-0.3203900972995939,-0.3042971804187573,0.1236461646369662,-0.044595826554825635
79,0.0017907652596704793,0.03173662468304883,,0.016763694971189125,-0.2233512617916631,-0.27635622267325743,-0.2783359765998057,-0.25934782035585613,-0.2678449364717608,-0.30472185324669,-0.29316420555056766,-0.2885769984238209,0.09317568075960025,-0.05238766361128455
80,0.012936198049771974,0.03640247627606641,,0.024669337162777083,-0.22261995253671785,-0.25979995970328673,-0.26370454629176265,-0.24870815284481296,-0.2522584013358369,-0.29220670571965,-0.26990472475625893,-0.27145661060473003,0.06537985597537954,-0.05597141274660089
81,0.018115921153594172,0.02914151792242592,,0.023628719537839515,-0.2260601736874719,-0.2552030905524134,-0.2660620292019189,-0.24910843114821546,-0.23294665537434867,-0.2929620952510845,-0.2514486630751662,-0.2591191379009956,0.057816867596613974,-0.052439479915790344
82,0.016735477580596125,0.034362407967591935,,0.0255489427739235,-0.20936602530588289,-0.24914582813175912,-0.2372375408800167,-0.2319164647734624,-0.23161476971864658,-0.28295153489750646,-0.26349960962869545,-0.25935530474907864,0.06459610778944125,-0.06020771353297505
83,0.019240780009795344,0.029454561516729427,,0.024347670763120277,-0.20032392122061538,-0.2421777272660961,-0.22322226365321285,-0.2219079707142555,-0.24151629330873448,-0.27744319151884156,-0.25989225705404806,-0.2596172472946705,0.05025567393539632,-0.0618935713058022
84,0.0054010583301646875,0.006262314761784182,,0.005831686545832326,-0.20453105546744155,-0.2343865259924769,-0.18890588283460374,-0.20927448809908356,-0.26292393726271257,-0.29132650406205585,-0.2270538330072327,-0.2604347581114439,0.0350182299139874,-0.06922756521754536
85,-0.000512596633029716,-0.008829978659662174,,-0.004671287646488054,-0.206460735973792,-0.21603886529203464,-0.16374898751496403,-0.195416196261192,-0.2782170188641544,-0.28884289772355487,-0.2052487850183411,-0.2574362338694982,0.029472381923596913,-0.08746209630226076
86,-0.03218515382803844,-0.028275715862605466,,-0.03023043484546406,-0.1677327372402715,-0.2114182337562056,-0.13264108498810856,-0.17059735199575243,-0.26325816037416416,-0.2785291086737516,-0.1832836389535828,-0.241690302667962,0.03503469395229786,-0.11663427838539064
87,-0.07575336760874052,-0.043404805218074216,,-0.0595790864135779,-0.16279651897855274,-0.198399864081523,-0.10306414763050498,-0.15475351023110306,-0.27238438648146257,-0.23644099743205516,-0.18334777355136112,-0.23072438582244104,0.04210281799009863,-0.12630425779872212
88,-0.09643077519137933,-0.04184030250200976,,-0.06913553884686507,-0.18229001937021394,-0.1840980077226959,-0.06023964087086142,-0.14220922265553781,-0.2692666661953922,-0.2346648584906461,-0.1746783177051725,-0.22620328079790397,0.06849599969348219,-0.14085224160402277
89,-0.12231961554886084,-0.04300775881097252,,-0.08266368718005879,-0.18648483532376758,-0.19130198403593113,-0.03672624428980953,-0.1381710212174312,-0.27208628378474486,-0.21253460755985998,-0.18498125870962667,-0.22320071668553965,0.08174838378175764,-0.13342295973353657
90,-0.14208864834506585,-0.03902028754839648,,-0.0905544679469017,-0.19183447140164844,-0.19933335229154636,-0.012942083675795857,-0.13470330245729656,-0.26382364950734427,-0.18985289445561193,-0.178592117626863,-0.2107562205307545,0.09095440721836212,-0.1351577727879203
91,-0.1521379914541967,-0.01855221147826569,,-0.08534510146637331,-0.1902030525376972,-0.20016877099271824,0.008446447055405315,-0.12730845882595077,-0.2536016913469439,-0.18480310947734324,-0.1703366359068923,-0.20291381224450333,0.11384804128124415,-0.11003187188356378
92,-0.15970046983755992,-0.0162276303320823,,-0.08796405008496322,-0.1862144686550664,-0.19788090630765964,0.01711423397142653,-0.12232704699806618,-0.2545396300371294,-0.18559569230717443,-0.16913651625253578,-0.20309061286633323,0.13386213521857826,-0.09847349811445838
93,-0.1727975971161868,-0.018585907970759763,,-0.09569175254364382,-0.18488743084378712,-0.1858188335537534,0.03481522401256143,-0.11196368012923585,-0.2747586381649967,-0.17962823421794383,-0.16944940090121463,-0.20794542442882857,0.13107085628189452,-0.10678270348756769
94,-0.19242620136935784,-0.016505308503838023,,-0.10446575493671162,-0.19689347523166134,-0.18452684327360203,0.04515130519945387,-0.1120896711028081,-0.28349977853059727,-0.16101425996464513,-0.1392460584634705,-0.19458669898699554,0.0674445265312329,-0.10378252356105122
95,-0.21080279019076897,-0.024965989147517575,,-0.1178843896693138,-0.20762032446970125,-0.18977721774973588,0.053791673978992094,-0.11453528941433433,-0.2784083497738834,-0.16706659506797905,-0.12083156108798221,-0.18876883531072508,0.1397547257666929,-0.10452917107795656
96,-0.20949260062576514,-0.02940081313738574,,-0.11944670688171755,-0.2118709303708215,-0.18982990825571733,0.06343761285222627,-0.11275440859225228,-0.23667150857210117,-0.1505801490052363,-0.12120317617996079,-0.1694849445865998,0.18160700787541373,-0.08859867740528671
97,-0.1988132761578072,-0.031135069881770505,,-0.11497417301990254,-0.2168834425777959,-0.20004582647879943,0.05282909870226149,-0.12136672345229726,-0.2128485254660859,-0.14212892563188007,-0.12178130149783328,-0.15891958419939556,0.2068238720458453,-0.07911915470020858
98,-0.17520339952511677,-0.04837940887102832,,-0.11179140419824307,-0.2379466114213642,-0.1982014998237105,0.05689993699468232,-0.12641605808431677,-0.20569584888374948,-0.14190048089665197,-0.12202413082064822,-0.15654015353453588,0.22094917013049553,-0.08361159651332173
99,-0.15490563379330524,-0.06366553659728424,,-0.10928558519543685,-0.2496498642137226,-0.18832810962589974,0.06858785152513747,-0.12313004077236656,-0.20099359872102696,-0.15337687841099523,-0.11934720675094468,-0.15790589462841353,0.2328868347007642,-0.10436533777766499
100,-0.1492671933432348,-0.07344125465044726,,-0.11135422399701156,-0.24230045256723542,-0.1945485298275571,0.051482748986074967,-0.1284554111371108,-0.2026915363684907,-0.14550986002922173,-0.13801673253317404,-0.16207270964440568,0.22997340597873972,-0.09487691411226251
101,-0.13199996617038323,-0.10003978764507337,,-0.11601987690784199,-0.23963024395413868,-0.18489758416410496,0.0452168703087068,-0.12643698593740282,-0.20068444929677298,-0.1296267321808955,-0.13419575691165164,-0.15483564613055023,0.21398782035066688,-0.10787207771193152
102,-0.11209535267551018,-0.11419676498064746,,-0.11314605882824935,-0.24812398530752944,-0.18438927575346042,0.042402259509572104,-0.1300370005180298,-0.19455502551949166,-0.13782658289909477,-0.13472321828146505,-0.15570160890081297,0.20460719230311497,-0.1063202906534002
103,-0.09499120381076409,-0.1395347789475636,,-0.11726299137927754,-0.2492641029527931,-0.1896977448900543,0.04011805057609763,-0.13294793242312153,-0.17334634186983067,-0.1212901086711895,-0.13541876474954506,-0.14335173843096527,0.18532809242333315,-0.11746524660640034
104,-0.10692262318337953,-0.14948748305926074,,-0.12820505312146224,-0.2363694725206642,-0.20697991296054852,0.04150373935783591,-0.13394854870864492,-0.169092398108603,-0.10906384498912303,-0.14685562451620626,-0.14167062253881113,0.15859669533278975,-0.11860377479445106
105,-0.09484354323745947,-0.14954963083550865,,-0.12219658703662617,-0.22231104153104297,-0.22875913226999955,0.044157020251759604,-0.1356377178507273,-0.1565208248511567,-0.09297480296135063,-0.15983076095523074,-0.1364421295900229,0.15033501336068866,-0.11690687029414448
106,-0.0884470906515844,-0.15466625248882337,,-0.12155667157031758,-0.1975731271277823,-0.23912890994949976,0.04731845061070317,-0.12979452882314035,-0.15558336299812936,-0.10433679929417394,-0.21302917798300314,-0.15764978009252673,0.20192555868629825,-0.12599634020381245
