8.500416666666669698e+02,1.276480935237600534e-01,-1.827639763002366635e-01,-4.427727858222851864e-02
8.501250000000000000e+02,1.276480935237600534e-01,-1.827639763002366635e-01,-4.427727858222851864e-02
8.502083333333330302e+02,1.276480935237600534e-01,-1.827639763002366635e-01,-4.427727858222851864e-02
8.502916666666669698e+02,1.276480935237600534e-01,-1.827639763002366635e-01,-4.427727858222851864e-02
8.503750000000000000e+02,1.276480935237600534e-01,-1.827639763002366635e-01,-4.427727858222851864e-02
8.504583333333330302e+02,1.276480935237600534e-01,-1.827639763002366635e-01,-4.427727858222851864e-02
8.505416666666669698e+02,1.276480935237600534e-01,-1.827639763002366635e-01,-4.427727858222851864e-02
8.506250000000000000e+02,1.276480935237600534e-01,-1.827639763002366635e-01,-4.427727858222851864e-02
8.507083333333330302e+02,1.276480935237600534e-01,-1.827639763002366635e-01,-4.427727858222851864e-02
8.507916666666669698e+02,1.276480935237600534e-01,-1.827639763002366635e-01,-4.427727858222851864e-02
8.508750000000000000e+02,1.276480935237600534e-01,-1.827639763002366635e-01,-4.427727858222851864e-02
8.509583333333330302e+02,1.276480935237600534e-01,-1.827639763002366635e-01,-4.427727858222851864e-02
8.510416666666669698e+02,1.276480935237600534e-01,-1.827639763002366635e-01,-4.427727858222851864e-02
8.511250000000000000e+02,1.141608339768822589e-01,-1.712782407249164862e-01,-4.212992191315834134e-02
8.512083333333330302e+02,1.006998799464895455e-01,-1.669492745841694159e-01,-4.450155099232233624e-02
8.512916666666669698e+02,8.612861059327769908e-02,-1.557571117525071713e-01,-1.902811527253334134e-02
8.513750000000000000e+02,7.868057312788323543e-02,-1.435363316978168768e-01,-2.028711636853586242e-03
8.514583333333330302e+02,7.209251147725126430e-02,-1.413247609580707831e-01,-4.833706219983469055e-03
8.515416666666669698e+02,6.641783140321422252e-02,-1.600736801271409604e-01,-1.553861300124026457e-03
8.516250000000000000e+02,4.154791257997203502e-02,-1.810556277081332155e-01,-2.793478965770646028e-03
8.517083333333330302e+02,2.727633538069085262e-02,-1.824251040264925905e-01,3.796569506334890320e-03
8.517916666666669698e+02,1.581952792622587367e-02,-1.745132629518479916e-01,2.766919136035994597e-03
8.518750000000000000e+02,1.946161014058134242e-02,-1.843324526593050905e-01,-1.141119798023737530e-02
8.519583333333330302e+02,4.305543325563121471e-02,-1.896661146923861452e-01,-1.443577607471979718e-02
8.520416666666669698e+02,4.119258942426995418e-02,-1.894950096254319760e-01,-3.057464758552441708e-02
8.521250000000000000e+02,5.056935372175530574e-02,-1.674979552075228639e-01,-2.943707307179010968e-02
8.522083333333330302e+02,5.316954674543694637e-02,-1.654346808239779421e-01,-3.372050126392878155e-02
8.522916666666669698e+02,4.080595396180797252e-02,-1.425743922039828249e-01,-3.211499055225885968e-02
8.523750000000000000e+02,4.035113078572294398e-02,-1.327183270896625800e-01,-3.619584242500195614e-02
8.524583333333330302e+02,4.290340167500517055e-02,-1.250281358207416815e-01,-4.043111006416211239e-02
8.525416666666669698e+02,4.024423978944469127e-02,-1.028302534863314577e-01,-4.309504032136146634e-02
8.526250000000000000e+02,4.905412417866727992e-02,-8.387518171917918153e-02,-4.209876855213678937e-02
8.527083333333330302e+02,4.013504408021617564e-02,-7.077439868896817643e-02,-5.459794203437695614e-02
8.527916666666669698e+02,3.422878009297392055e-02,-6.248951201092722840e-02,-6.727513472236523739e-02
8.528750000000000000e+02,1.623151523091337367e-02,-5.234909300457957215e-02,-7.192970116932428937e-02
8.529583333333330302e+02,-1.504773078141852238e-02,-6.111781045245834321e-02,-9.475390911103431790e-02
8.530416666666669698e+02,-1.971310553727789738e-02,-3.084190929382657487e-02,-1.022749821344746124e-01
8.531250000000000000e+02,-4.070641773722627477e-02,-6.896418774601897894e-03,-1.292958339055303441e-01
8.532083333333330302e+02,-5.168964642069795445e-02,2.792000527728077941e-02,-1.366420666376484405e-01
8.532916666666669698e+02,-4.693319576762178258e-02,4.335498566973683410e-02,-1.545809189478291046e-01
8.533750000000000000e+02,-3.742625492594697789e-02,4.946414386779451888e-02,-1.733588457107657632e-01
8.534583333333330302e+02,-3.806179938493414738e-02,7.412051911700245910e-02,-1.731580972671622476e-01
8.535416666666669698e+02,-2.852330781797718373e-02,7.932376618731495910e-02,-1.767275412877324925e-01
8.536250000000000000e+02,-1.743048606095953801e-02,8.687813833904556304e-02,-1.851133584976309976e-01
8.537083333333330302e+02,1.926944476582548305e-02,1.055680886462369017e-01,-1.811279535293692788e-01
8.537916666666669698e+02,4.221453092714000377e-02,1.142975465014615111e-01,-1.760323127110723362e-01
8.538750000000000000e+02,8.126415632386851939e-02,1.372046446358012872e-01,-1.770430485407246124e-01
8.539583333333330302e+02,1.258182309291555612e-01,1.715219791288404849e-01,-1.820362488428486358e-01
8.540416666666669698e+02,1.475500049414222303e-01,1.723418211494731622e-01,-1.963989019394034585e-01
8.541250000000000000e+02,1.843328259608938424e-01,1.703804309721022037e-01,-1.744674126306904327e-01
8.542083333333330302e+02,2.026018880031301705e-01,1.755316233192729669e-01,-1.689670165379766331e-01
8.542916666666669698e+02,2.073930682959144178e-01,1.706231410856275943e-01,-1.689570029576543675e-01
8.543750000000000000e+02,1.927940629146291940e-01,1.525131837084927611e-01,-1.603962659835929117e-01
8.544583333333330302e+02,1.797969124934866159e-01,1.333495751574673704e-01,-1.575543959935430394e-01
8.545416666666669698e+02,1.609683615189965167e-01,1.334349290087857298e-01,-1.637704451878789769e-01
8.546250000000000000e+02,1.475948276342933241e-01,1.251865998461880736e-01,-1.720346689224356851e-01
8.547083333333330302e+02,1.130346240820472303e-01,9.554306423217440170e-02,-1.921244541803730499e-01
8.547916666666669698e+02,9.348779740156487605e-02,6.631564851153370910e-02,-2.100417693455938206e-01
8.548750000000000000e+02,7.306311351277372523e-02,2.133067206096939117e-02,-2.394804239273184976e-01
8.549583333333330302e+02,4.900016210694957408e-02,-2.725871646850919205e-02,-2.628300269444707737e-01
8.550416666666669698e+02,1.399395686604520961e-02,-6.801422679870938737e-02,-2.569159746170157632e-01
8.551250000000000000e+02,-9.823423403304332169e-03,-1.125280881370258612e-01,-2.800340731938604222e-01
8.552083333333330302e+02,-1.710480628190680363e-02,-1.634421372855854315e-01,-3.006887515385869847e-01
8.552916666666669698e+02,-3.460751153806995717e-02,-1.879743759279222104e-01,-2.898382425308341226e-01
8.553750000000000000e+02,-4.530956524394014195e-02,-2.117749079510531374e-01,-3.003865957260245523e-01
8.554583333333330302e+02,-4.534810958085699895e-02,-2.440698171104145331e-01,-3.140706300735587320e-01
8.555416666666669698e+02,-5.662673888383551457e-02,-2.686874890769672675e-01,-3.199373165766132843e-01
8.556250000000000000e+02,-6.855927087644886342e-02,-2.943028633241624448e-01,-3.319149891535175811e-01
8.557083333333330302e+02,-8.074293710569691029e-02,-3.139431500877094550e-01,-3.284547408421758519e-01
8.557916666666669698e+02,-9.433311400590582707e-02,-3.224898203656039186e-01,-3.196992158889884195e-01
8.558750000000000000e+02,-1.224867719191138349e-01,-3.242513363008470151e-01,-3.088429053624395237e-01
8.559583333333330302e+02,-1.497766393202368818e-01,-3.195843720878315253e-01,-2.836306174596074925e-01
8.560416666666669698e+02,-1.602097568688805040e-01,-3.152225041831684393e-01,-2.938446283340567788e-01
8.561250000000000000e+02,-1.867680765964792045e-01,-3.206011478548020932e-01,-2.787861108780020913e-01
8.562083333333330302e+02,-2.423738060174400744e-01,-3.139623030468783327e-01,-2.805405537287128936e-01
8.562916666666669698e+02,-2.447827873406822619e-01,-3.225259805167866034e-01,-3.012437105178946695e-01
8.563750000000000000e+02,-2.375336704430992540e-01,-3.186903818890414186e-01,-3.046933889389151773e-01
8.564583333333330302e+02,-2.445206063765112958e-01,-2.968635583366108222e-01,-2.960905313491934976e-01
8.565416666666669698e+02,-2.313099918542320665e-01,-2.914878551607102963e-01,-2.952371517816914093e-01
8.566250000000000000e+02,-2.233512617924020560e-01,-2.763562226737690253e-01,-2.783359766006583413e-01
8.567083333333330302e+02,-2.226199525373999677e-01,-2.597999597037983222e-01,-2.637045462926153050e-01
8.567916666666669698e+02,-2.260601736881540091e-01,-2.552030905529818483e-01,-2.660620292027715550e-01
8.568750000000000000e+02,-2.093660253065650068e-01,-2.491458281323275514e-01,-2.372375408808125030e-01
8.569583333333330302e+02,-2.003239212212974962e-01,-2.421777272666645331e-01,-2.232222636540655003e-01
8.570416666666669698e+02,-2.045310554681236681e-01,-2.343865259930453249e-01,-1.889058828353995523e-01
8.571250000000000000e+02,-2.064607359745309623e-01,-2.160388652925462338e-01,-1.637489875157598362e-01
8.572083333333330302e+02,-1.677327372410104545e-01,-2.114182337567171999e-01,-1.326410849889043675e-01
8.572916666666669698e+02,-1.627965189792917045e-01,-1.983998640820345827e-01,-1.030641476313007843e-01
8.573750000000000000e+02,-1.822900193708960614e-01,-1.840980077232075018e-01,-6.023964087165722958e-02
8.574583333333330302e+02,-1.864848353245065482e-01,-1.913019840364427182e-01,-3.672624429066217999e-02
8.575416666666669698e+02,-1.918344714023874076e-01,-1.993333522920579526e-01,-1.294208367664850812e-02
8.576250000000000000e+02,-1.902030525384361681e-01,-2.001687709932298276e-01,8.446447054552663758e-03
8.577083333333330302e+02,-1.862144686558053763e-01,-1.978809063081712338e-01,1.711423397063072116e-02
8.577916666666669698e+02,-1.848874308445260795e-01,-1.858188335542649838e-01,3.481522401176562198e-02
8.578750000000000000e+02,-1.968934752323434623e-01,-1.845268432741136166e-01,4.515130519865806491e-02
8.579583333333330302e+02,-2.076203244703833661e-01,-1.897772177502474733e-01,5.379167397819628604e-02
8.580416666666669698e+02,-2.118709303715036185e-01,-1.898299082562289186e-01,6.343761285148730167e-02
8.581250000000000000e+02,-2.168834425785348685e-01,-2.000458264793110175e-01,5.282909870146568210e-02
8.582083333333330302e+02,-2.379466114221031603e-01,-1.982014998242220827e-01,5.689993699394335636e-02
8.582916666666669698e+02,-2.496498642144615587e-01,-1.883281096264681764e-01,6.858785152434165866e-02
8.583750000000000000e+02,-2.423004525679175458e-01,-1.945485298280686948e-01,5.148274898527915866e-02
8.584583333333330302e+02,-2.396302439548776420e-01,-1.848975841646165463e-01,4.521687030791099460e-02
8.585416666666669698e+02,-2.481239853082115587e-01,-1.843892757539720151e-01,4.240225950877629657e-02
8.586250000000000000e+02,-2.492641029534752306e-01,-1.896977448905659003e-01,4.011805057524497897e-02
8.587083333333330302e+02,-2.363694725213463244e-01,-2.069799129610032651e-01,4.150373935698326022e-02
8.587916666666669698e+02,-2.223110415317819388e-01,-2.287591322705111452e-01,4.415702025096379657e-02
8.588750000000000000e+02,-1.975731271284644208e-01,-2.391289099499545046e-01,4.731845060985051532e-02
8.589583333333330302e+02,-1.872234560825631888e-01,-2.360334420646381659e-01,4.104549884795005710e-02
8.590416666666669698e+02,-1.755978482740943036e-01,-2.379723414227328249e-01,2.459763685862981220e-02
8.591250000000000000e+02,-1.795977967756812177e-01,-2.250483060325336737e-01,2.689209779106249698e-02
8.592083333333330302e+02,-1.777409928816382489e-01,-2.076477234010667416e-01,5.113481680552922626e-02
8.592916666666669698e+02,-1.660523630955026420e-01,-2.162437463248920722e-01,5.401149590812792667e-02
8.593750000000000000e+02,-1.562946059086129935e-01,-1.867298309450120541e-01,6.883159478508105167e-02
8.594583333333330302e+02,-1.488167661207739911e-01,-1.692649547700852963e-01,8.036811351774986178e-02
8.595416666666669698e+02,-1.265457687554771837e-01,-1.573955242280931088e-01,9.387993017833196063e-02
8.596250000000000000e+02,-1.274330037611548505e-01,-1.428599381889057440e-01,1.079081614812480439e-01
8.597083333333330302e+02,-1.382837511875436576e-01,-1.299347901786518378e-01,1.204547007878886689e-01
8.597916666666669698e+02,-1.465465444105689130e-01,-1.088703497692904421e-01,1.315502246221171845e-01
8.598750000000000000e+02,-1.622346458611900744e-01,-8.881775780963607758e-02,1.465850591659432212e-01
8.599583333333330302e+02,-1.650777874169762072e-01,-7.469392065655711122e-02,1.649545749028789032e-01
8.600416666666669698e+02,-1.472684758680884443e-01,-6.919312719952586122e-02,1.894103606542216767e-01
8.601250000000000000e+02,-1.232819773533151420e-01,-8.026767019879343934e-02,2.079676707585917939e-01
8.602083333333330302e+02,-1.155189094720299181e-01,-1.042631491467318483e-01,1.934649864832636013e-01
8.602916666666669698e+02,-1.201064802982614310e-01,-1.133290950899095151e-01,1.812775850295906821e-01
8.603750000000000000e+02,-1.314561583378122123e-01,-1.315482481762728639e-01,1.644106626510506430e-01
8.604583333333330302e+02,-1.532896576104576525e-01,-1.439953669354281374e-01,1.541924397150751247e-01
8.605416666666669698e+02,-1.713654416578833661e-01,-1.332558815126390073e-01,1.580200115839716091e-01
8.606250000000000000e+02,-1.693756001967017255e-01,-1.399797622804612729e-01,1.643619457880731716e-01
8.607083333333330302e+02,-1.688588676629478869e-01,-1.292688870872211737e-01,1.813808997472392548e-01
8.607916666666669698e+02,-1.657661018548424181e-01,-1.317700569276780698e-01,2.029627084731941977e-01
8.608750000000000000e+02,-1.682564633863989911e-01,-1.390476251090717597e-01,2.123260418574091091e-01
8.609583333333330302e+02,-1.625962473728463920e-01,-1.578679903790316530e-01,2.273156563441034450e-01
8.610416666666669698e+02,-1.671273129957739911e-01,-1.728432202781391425e-01,2.433219671249275962e-01
8.611250000000000000e+02,-1.645784594394967826e-01,-1.922712350333881659e-01,2.496394236882792939e-01
8.612083333333330302e+02,-1.500175215580270560e-01,-1.979259674196214291e-01,2.669083197911845673e-01
8.612916666666669698e+02,-1.477263984857017931e-01,-1.935993854646653745e-01,2.821012258529549399e-01
8.613750000000000000e+02,-1.470663763859079154e-01,-2.010428135042161557e-01,2.991338491439705649e-01
8.614583333333330302e+02,-1.297539291558678087e-01,-2.116017365897846503e-01,3.145231326421367157e-01
8.615416666666669698e+02,-1.219786224542076525e-01,-2.149937971875033327e-01,3.121341784795390595e-01
8.616250000000000000e+02,-1.264558054783151420e-01,-2.125980083589524838e-01,2.900354782740350856e-01
8.617083333333330302e+02,-1.206496772942955431e-01,-2.216116611604661557e-01,2.608236392339335907e-01
8.617916666666669698e+02,-1.132946230747506888e-01,-2.120200817232102963e-01,2.441136757532831325e-01
8.618750000000000000e+02,-1.195676543094918998e-01,-2.012407803977680487e-01,2.200650294622050751e-01
8.619583333333330302e+02,-1.199394283471519884e-01,-1.741682712678880307e-01,2.062959591547723903e-01
8.620416666666669698e+02,-1.207072156446997724e-01,-1.516391460542649838e-01,1.883298476537333954e-01
8.621250000000000000e+02,-1.260850645878122123e-01,-1.151139760459614081e-01,1.660350084304695883e-01
8.622083333333330302e+02,-1.385766086755211290e-01,-8.050179724347117372e-02,1.421871900558357993e-01
8.622916666666669698e+02,-1.449521598992760119e-01,-5.005192999493601747e-02,1.342300494512187470e-01
8.623750000000000000e+02,-1.400443134484703478e-01,-1.294001186340665299e-02,1.278406699498759735e-01
8.624583333333330302e+02,-1.308261769789282880e-01,2.303995247189050133e-03,1.093845287958856716e-01
8.625416666666669698e+02,-1.423414764581139025e-01,1.669176176739028961e-02,9.782456556956731220e-02
8.626250000000000000e+02,-1.435027338840768607e-01,4.772766188335708648e-02,9.999957879387011417e-02
8.627083333333330302e+02,-1.517311948317114911e-01,6.329575931579256576e-02,1.145424763361688747e-01
8.627916666666669698e+02,-1.551378784356529650e-01,6.657210742980623763e-02,1.093745152155634059e-01
8.628750000000000000e+02,-1.419581788557593427e-01,8.584300434142733138e-02,1.131919145583992758e-01
8.629583333333330302e+02,-1.385805028456275068e-01,7.288503404009816222e-02,9.625982443492375751e-02
8.630416666666669698e+02,-1.471243121006295951e-01,7.231966411620760482e-02,7.986830870311223407e-02
8.631250000000000000e+02,-1.467826582767770560e-01,7.410589611083651107e-02,7.987784544627629657e-02
8.632083333333330302e+02,-1.273967641371314130e-01,5.853509660113331847e-02,7.199111779533495792e-02
8.632916666666669698e+02,-1.271758295872018607e-01,3.228727733642244857e-02,7.390617529551946063e-02
8.633750000000000000e+02,-1.346448478875572619e-01,9.928144569698815758e-03,6.768575509391894229e-02
8.634583333333330302e+02,-1.336840210137779650e-01,1.515086249065689117e-02,7.776474157969914813e-02
8.635416666666669698e+02,-1.254363276340768607e-01,-1.151246273991546332e-03,7.471489111583196063e-02
8.636250000000000000e+02,-1.087060191013620170e-01,-2.603737756061264008e-02,6.431046326957812198e-02
8.637083333333330302e+02,-7.531454342387178258e-02,-4.120699807452865571e-02,4.935812155406438251e-02
8.637916666666669698e+02,-4.400477983335804311e-02,-4.753605767535873383e-02,3.237890402476750751e-02
8.638750000000000000e+02,-2.428819912455537633e-02,-6.442038461017318696e-02,1.978277365367375751e-02
8.639583333333330302e+02,7.283983848708430742e-03,-6.561676904010482758e-02,1.929560502372851261e-02
8.640416666666669698e+02,5.297094406904534480e-02,-7.069222375201889008e-02,1.812338034312688251e-02
8.641250000000000000e+02,8.682852806867913387e-02,-8.328263207721420258e-02,1.067240238188560397e-02
8.642083333333330302e+02,9.125683528401395961e-02,-7.733917479168894715e-02,1.173018614451848407e-02
8.642916666666669698e+02,1.244412841620032850e-01,-7.220649962079050965e-02,-5.494920412672854582e-03
8.643750000000000000e+02,1.620353641333167616e-01,-6.267516061114974946e-02,-1.054240067799128155e-02
8.644583333333330302e+02,1.715071779710228839e-01,-5.344017589538907487e-02,-3.461671670277155499e-02
8.645416666666669698e+02,1.917687835516517225e-01,-3.905336304950424164e-02,-3.548885186512507062e-02
8.646250000000000000e+02,1.951125246507103839e-01,-3.131715699481674164e-02,-2.810645898182428937e-02
8.647083333333330302e+02,1.964098396124427381e-01,-1.905147477435775727e-02,-2.374737262726966947e-02
8.647916666666669698e+02,1.829744758429114881e-01,-1.999306921612742372e-02,-2.484807173408398739e-02
8.648750000000000000e+02,1.828179143092825143e-01,-3.041879578876205414e-02,-1.522756417591608624e-02
8.649583333333330302e+02,1.760230642777855792e-01,-3.741971894550033539e-02,-4.649885495496164367e-03
8.650416666666669698e+02,1.543183905106957354e-01,-3.573012594830515809e-02,9.400995572434567293e-03
8.651250000000000000e+02,1.334374529344017901e-01,-2.254573746967025727e-02,2.181576887767278095e-02
8.652083333333330302e+02,1.385248285752709307e-01,-5.095404828068694769e-03,2.752557595573534854e-02
8.652916666666669698e+02,1.197775783361976210e-01,2.982455050471344293e-03,3.790997664134465595e-02
8.653750000000000000e+02,1.005460999629690377e-01,-6.620886370058087778e-03,4.170631567637883563e-02
8.654583333333330302e+02,9.048308752198863658e-02,-2.369737867962840028e-02,5.514771938322837741e-02
8.655416666666669698e+02,7.486873688520745418e-02,-3.827476744305613465e-02,6.460435390471275241e-02
8.656250000000000000e+02,6.592676860310575648e-02,-4.789463921832748383e-02,7.989731629692187198e-02
8.657083333333330302e+02,3.326501272340465221e-02,-4.763635242431973893e-02,9.887924989067187198e-02
8.657916666666669698e+02,1.728508693196317836e-02,-3.640159213989591080e-02,1.307090838750468720e-01
8.658750000000000000e+02,1.025221568562528773e-02,-2.201732242554044205e-02,1.445745547612773407e-01
8.659583333333330302e+02,4.471121452468196367e-03,-4.884483858461408090e-03,1.597782691320048798e-01
8.660416666666669698e+02,6.437995257158490858e-03,7.065532163267107535e-03,1.730602502822762290e-01
8.661250000000000000e+02,2.214914383711175105e-02,5.518592949215417320e-03,2.024284124374275962e-01
8.662083333333330302e+02,-1.141490318161686446e-03,2.352777874023104232e-02,2.149746338526483669e-01
8.662916666666669698e+02,4.918633125441829179e-03,4.218522464782381576e-02,2.276642243067499294e-01
8.663750000000000000e+02,1.317371748109508189e-02,6.173133607256886535e-02,2.419512987136727133e-01
8.664583333333330302e+02,1.622722369648954555e-02,7.537007089007374816e-02,2.589457750320320883e-01
8.665416666666669698e+02,1.758779905458141002e-02,1.027007873411207584e-01,2.728396972020732392e-01
8.666250000000000000e+02,1.820705157734892055e-02,1.405505315020718626e-01,2.740391016006356040e-01
8.667083333333330302e+02,2.695812605043101939e-02,1.553537821327495294e-01,2.728239615758525360e-01
8.667916666666669698e+02,3.013704043843290492e-02,1.616372243121304564e-01,2.700729290644403591e-01
8.668750000000000000e+02,1.682040912129423305e-02,1.717808222328471857e-01,2.715900659561043540e-01
8.669583333333330302e+02,7.347880027907649492e-03,1.858205771004008966e-01,2.755354166030770102e-01
8.670416666666669698e+02,1.239639344038323543e-02,2.012388681923198419e-01,2.662171443303691376e-01
8.671250000000000000e+02,4.134474418776790117e-03,2.152721062853970579e-01,2.413167079290019501e-01
8.672083333333330302e+02,9.467341723222943983e-03,1.990795111213969903e-01,2.316264231999980439e-01
8.672916666666669698e+02,2.234218341328642055e-02,2.062152997210660033e-01,2.217727422714119712e-01
8.673750000000000000e+02,3.129607262434319637e-02,2.125507171506910709e-01,2.098209778467889919e-01
8.674583333333330302e+02,3.453451218427971980e-02,2.154687221403150943e-01,2.036487976710077419e-01
8.675416666666669698e+02,4.376019857545543346e-02,2.009452159757643130e-01,1.949576457341777314e-01
8.676250000000000000e+02,5.248695435346917293e-02,1.752088840360670474e-01,1.909991025924568930e-01
8.677083333333330302e+02,6.769043030561761043e-02,1.724915480171489435e-01,1.869173765182381430e-01
8.677916666666669698e+02,9.202835780598661586e-02,1.740903830086040216e-01,1.652146100997811118e-01
8.678750000000000000e+02,1.093461297176077096e-01,1.698179220711040216e-01,1.561599493026619712e-01
8.679583333333330302e+02,1.135801257910316053e-01,1.509171302671461490e-01,1.387526909510370388e-01
8.680416666666669698e+02,1.135246537349416940e-01,1.325843309913921075e-01,1.371583064397441376e-01
8.681250000000000000e+02,1.339794578375403944e-01,1.292092775856303888e-01,1.286614656448250571e-01
8.682083333333330302e+02,1.624376557491018502e-01,1.304731344734477716e-01,1.240235090255623618e-01
8.682916666666669698e+02,1.701356353582923475e-01,1.094754512662916568e-01,1.266163110732918540e-01
8.683750000000000000e+02,1.741921685359670846e-01,1.029244239683180240e-01,1.309504429499384059e-01
8.684583333333330302e+02,1.705001773657386366e-01,1.135141825233745294e-01,1.362678925196405544e-01
8.685416666666669698e+02,1.599643014095022409e-01,1.166907127256422427e-01,1.406414429346796169e-01
8.686250000000000000e+02,1.587981166662757460e-01,1.234586214577007013e-01,1.432632525762187470e-01
8.687083333333330302e+02,1.558444283626272409e-01,1.277951375201382689e-01,1.397788445154901638e-01
8.687916666666669698e+02,1.334483407161428659e-01,1.330546513751187376e-01,1.505021174749003876e-01
8.688750000000000000e+02,1.338239294511254229e-01,1.398432230507182794e-01,1.440446297327753200e-01
8.689583333333330302e+02,1.327142499110891549e-01,1.487100894804029849e-01,1.445784489313837184e-01
