,xnagb,xnage,xnagh,xnagd,xnagf,xnagg,xmzke,xmzkg,xmzkh,xmzkb,xmzkc,pi_ctrl,pi_forc,LGM_forc
13,15.122443834940595,14.9524134794871,,15.270400047302251,14.94381109873455,15.106952826182058,9.567006826400752,9.546086748441063,9.523845752080279,8.448050419489531,10.165841658910109,15.037428657213844,15.107054657406286,9.545646442307365
14,15.121633211771652,14.923968076705934,,15.256939093271901,14.94814006487529,15.104581197102874,9.542128245035803,9.532187263170881,9.531594991683958,8.44818333784738,10.156341393788649,15.022800644238792,15.103220118416688,9.535303499963549
15,15.121140956878667,14.90230528513591,,15.242367823918668,14.959332227706904,15.130054632822672,9.524479468663529,9.509940902392072,9.523513555526732,8.455702304840075,10.136524955431613,15.011723121007288,15.110584894816084,9.519311308860779
16,15.119210799535127,14.89662814140321,,15.234919786453252,14.971553007761637,15.147054036458341,9.52230819066365,9.500252048174543,9.521906773249308,8.45550990104674,10.153588096300753,15.007919470469169,15.11784227689108,9.514822337362501
17,15.126655260721856,14.910679976145436,,15.22833172480266,14.973764578501381,15.144249041875206,9.538980166117346,9.485608220100405,9.495479504267374,8.468806266784656,10.162615100542695,15.018667618433648,15.115448448393083,9.506689296828375
18,15.1352202097575,14.935438156127935,,15.222657044728601,14.955015659332275,15.147528886795051,9.52521793047587,9.476555307706196,9.470799207687374,8.475330909093213,10.168758432070405,15.035329182942718,15.108400530285309,9.490857481956482
19,15.134482860565202,14.953534444173185,,15.197787125905359,14.93403371175131,15.146289269129442,9.523857514063513,9.463998277982071,9.46430579821269,8.462450027465813,10.152283867200213,15.044008652369193,15.092703368928703,9.484053863419426
20,15.120384375254334,14.973505496978767,,15.18351554870606,14.932664235432947,15.152879317601526,9.515790541966755,9.457277973492937,9.461478869120281,8.463045040766396,10.165930310885113,15.046944936116551,15.089686367246847,9.478182461526659
21,15.119272708892844,15.008893013000494,,15.172058741251634,14.940576076507574,15.151849667231241,9.491392453511555,9.45890367031098,9.441840489705408,8.47526582082113,10.166430672009787,15.064082860946668,15.088161494996816,9.46404553784265
22,15.11966133117678,15.052908738454184,,15.175700823465982,14.930756886800133,15.137671550114947,9.477246999740595,9.483153939247138,9.438495953877764,8.476965586344404,10.18508183956147,15.08628503481548,15.081376420127022,9.4662989642885
23,15.11662308375042,15.092048962910974,,15.199294646581016,14.925423224767059,15.134646972020462,9.463572661081944,9.478745023409532,9.426866610844927,8.460331837336225,10.20806022485098,15.104336023330696,15.086454947789512,9.456394765112135
24,15.102489789327004,15.122648000717168,,15.197431802749641,14.925594329833991,15.118508100509638,9.464683850606276,9.472849408785509,9.424287001291908,8.482127666473392,10.228218038876859,15.112568895022084,15.080511411031091,9.453940086894566
25,15.115091641743994,15.135093450546266,,15.206808567047124,14.947591384251917,15.1196456750234,9.467929442723586,9.470425963401802,9.426295995712278,8.469636519749963,10.225679755210885,15.125092546145128,15.09134854210748,9.454883800612556
26,15.12882757186891,15.165133794148767,,15.209408760070806,14.949654658635465,15.115362246831268,9.481749137242629,9.465650836626695,9.414925098419188,8.467814207077032,10.240053971608488,15.146980683008836,15.091475221845847,9.454108357429504
27,15.126277049382542,15.172746102015182,,15.197045167287198,14.972514947255464,15.116967757542943,9.490393559137974,9.474954525629686,9.40751560529073,8.441302458445236,10.264347116152454,15.149511575698861,15.095509290695203,9.457621230019464
28,15.130456129709891,15.171343406041467,,15.19659034411113,14.982371012369798,15.112886905670173,9.46804285049438,9.472856442133592,9.416149854660032,8.426665902137762,10.252837061882028,15.150899767875678,15.09728275405037,9.452349715762667
29,15.123035589853936,15.167416731516525,,15.199142615000413,14.990061203638723,15.108651638031018,9.462607145309443,9.482494910558072,9.43553296724955,8.41869469483694,10.244723995526645,15.145226160685228,15.099285152223388,9.460211674372355
30,15.122437477111829,15.165610949198408,,15.19648345311483,15.012259085973119,15.10598770777385,9.472006638844801,9.481981913248704,9.462812026341751,8.406582395235697,10.234022100766511,15.144024213155115,15.104910082287269,9.472266859478419
31,15.132984638214118,15.149026234944666,,15.205293337504074,15.031214157740285,15.106983979543045,9.458783467610676,9.489946524302171,9.486203749974559,8.404481768608099,10.24051360289257,15.141005436579391,15.114497158262472,9.478311247295801
32,15.14535506566366,15.136497497558599,,15.196374257405608,15.044314940770475,15.09448480606079,9.453747987747192,9.496525923411054,9.492803970972693,8.40248723824819,10.231748064359044,15.14092628161113,15.111724668078958,9.481025960710314
33,15.15285698572795,15.129264513651542,,15.190467993418386,15.052599827448534,15.081807613372808,9.442013978958135,9.494095087051388,9.516959508260092,8.383071700731909,10.208010792732251,15.14106074968975,15.108291811413238,9.484356191423206
34,15.154168128967292,15.1172431310018,,15.172470728556327,15.062740246454881,15.07715304692587,9.4403936068217,9.461547851562495,9.516841491063433,8.37554498513539,10.18611482779186,15.135705629984548,15.10412134064569,9.472927649815878
35,15.1530040105184,15.112857023874923,,15.14119148254395,15.053971529006965,15.054328838984175,9.437225421269739,9.476514816284174,9.523276011149088,8.399533987045283,10.152902245521556,15.132930517196662,15.083163950178365,9.479005416234335
36,15.164377768834441,15.111859480539957,,15.136526107788093,15.084247430165618,15.0468077659607,9.423896114031479,9.5052828391393,9.536580085754393,8.374384085337315,10.113414804140737,15.138118624687202,15.089193767971468,9.48858634630839
37,15.168143669764207,15.112761338551842,,15.115532795588186,15.108192920684823,15.019786914189657,9.426713506380722,9.5399112701416,9.536809603373209,8.367380817731215,10.103318889935823,15.140452504158022,15.081170876820886,9.50114479329851
38,15.187378088633224,15.111061175664267,,15.104549566904709,15.143009344736742,15.012440681457518,9.437754511833196,9.561625679334,9.561364372571308,8.389790773391717,10.096322178840648,15.149219632148744,15.08666653103299,9.520248187912832
39,15.209494829177856,15.103780825932818,,15.109306017557783,15.158444325129201,14.994501829147334,9.421959638595586,9.574431856473282,9.562384009361265,8.40905590852101,10.070125540097566,15.156637827555338,15.08741739061144,9.519591834810043
40,15.214195092519121,15.105821927388499,,15.118812958399458,15.16455348332724,14.97572390238443,9.426736911137905,9.575570702552792,9.559265573819477,8.401666919390353,10.058116475741079,15.160008509953812,15.086363448037046,9.520524395836723
41,15.21739037831624,15.11039805412292,,15.118177413940435,15.189209858576467,14.975924650828034,9.400129954020187,9.588553865750628,9.555103500684101,8.391284028689059,10.073539058367421,15.163894216219584,15.094437307781645,9.514595773484972
42,15.217537085215248,15.100038290023802,,15.12771590550742,15.194413105646772,14.97235520680744,9.393142859141038,9.602290193239844,9.55822042624156,8.386256814002985,10.08228886127473,15.158787687619528,15.098161405987208,9.517884492874147
43,15.211711247762048,15.11065570513407,,15.138808727264417,15.201967477798467,14.963969389597565,9.399101336797079,9.609635710716244,9.568175832430525,8.381475090980526,10.08661615848542,15.161183476448059,15.101581864886816,9.525637626647951
44,15.211162249247243,15.110529025395707,,15.175508658091244,15.220657428105675,14.967954794565834,9.393576463063555,9.618204474449161,9.576196471850077,8.356790264447527,10.071917176246645,15.160845637321474,15.121373626920919,9.529325803120932
45,15.209086894989023,15.089995304743441,,15.198453744252545,15.2293868859609,14.973050435384105,9.409402052561438,9.632689356803903,9.583571235338843,8.346030275026958,10.079623659451803,15.149541099866232,15.133630355199182,9.54188754823473
46,15.208592414855966,15.070105711619048,,15.237503369649277,15.252293984095258,14.972039699554431,9.414338509241738,9.643532792727163,9.60753071308136,8.324984749158224,10.075734178225197,15.139349063237509,15.153945684432989,9.555134005016754
47,15.230340560277314,15.048847913742053,,15.282057444254585,15.286611318588259,14.96704649925231,9.430636644363402,9.644479552904775,9.626350124677023,8.295440236727398,10.081062912940977,15.139594237009689,15.178571754031715,9.5671554406484
48,15.248640060424819,15.020488500595091,,15.303789218266827,15.287431160608925,14.952683846155793,9.441192388534544,9.637465198834747,9.639562010765076,8.296096722284956,10.078493316968279,15.134564280509956,15.181301408343849,9.572739866044788
49,15.258275667826352,15.000027656555174,,15.34057203928631,15.285469770431517,14.974615335464469,9.426701823870339,9.621264855066944,9.643274903297424,8.307380557060243,10.058085838953652,15.129151662190765,15.200219048394096,9.563747194078235
50,15.260438839594542,14.982428789138794,,15.358841101328544,15.290620962778725,14.9801157315572,9.41590317090352,9.621737718582162,9.636261264483133,8.298073450724287,10.043924808502195,15.121433814366668,15.209859265221487,9.557967384656271
51,15.267619848251359,14.972009261449175,,15.363632281621308,15.285712480545042,14.980125745137522,9.426914413770037,9.622815251350412,9.632660945256552,8.295080939928694,10.058175484339394,15.11981455485027,15.209823502434624,9.560796870125666
52,15.264550050099707,14.964446306228643,,15.349033276240043,15.267602523167925,14.988686482111609,9.446878631909685,9.614064256350208,9.615733146667479,8.316093603769941,10.066592375437416,15.114498178164174,15.201774093839859,9.558892011642456
53,15.269568284352642,14.949496269226074,,15.336036125818891,15.2484389146169,14.991528352101644,9.452025214831032,9.579796115557361,9.603951136271158,8.31933395067851,10.036620060602825,15.109532276789357,15.19200113084581,9.545257488886516
54,15.269834041595486,14.94180679321289,,15.317207574844355,15.248524268468229,14.985312302907309,9.468616445859274,9.551403800646469,9.579161087671915,8.309095382690433,10.030292113622032,15.105820417404184,15.183681382073297,9.533060444725889
55,15.261907577514668,14.938059329986574,,15.303834040959673,15.240275939305635,14.977048079172768,9.474760890007024,9.532571196556093,9.538437445958458,8.320069392522173,10.006308873494465,15.09998345375062,15.173719353146025,9.515256510840526
56,15.255929787953711,14.945142745971673,,15.269273837407425,15.21063240369162,14.95695829391479,9.475890278816232,9.512492299079895,9.507087548573816,8.335472345352175,10.001070976257324,15.100536266962692,15.145621511671274,9.498490042156648
57,15.253674666086843,14.953203996022543,,15.24972701072692,15.181404987970993,14.93904097874959,9.472183664639799,9.479213833808895,9.48180572191875,8.348389069239301,9.999473810195923,15.103439331054693,15.1233909924825,9.477734406789146
58,15.252965291341148,14.962030967076624,,15.22930232683816,15.136420011520393,14.909602324167892,9.460456093152372,9.44673868020375,9.4443485736847,8.384821176528932,9.983979304631557,15.107498129208887,15.091774887508814,9.450514449013609
59,15.238191843032839,14.999050219853727,,15.205239375432319,15.087830622990934,14.886252721150726,9.424856225649526,9.41506389776865,9.421739975611375,8.408454497655233,9.983412504196172,15.118621031443285,15.059774239857994,9.420553366343185
60,15.23135630289714,15.029816230138152,,15.170233170191432,15.04707511266073,14.892166773478193,9.414274930953988,9.389428496360773,9.39254812399547,8.413333257039389,10.000949700673427,15.130586266517646,15.036491685443453,9.39875051710341
61,15.218763589859009,15.050415039062507,,15.146415789922065,15.002561251322431,14.869048674901336,9.406336069107065,9.357776999473566,9.377731084823616,8.414744337399801,9.996932903925584,15.13458931446076,15.006008572048609,9.380614717801414
62,15.214445590972899,15.047925869623825,,15.13913440704345,14.951647202173874,14.84839399655661,9.380515138308217,9.307767510414118,9.360457976659147,8.40569015343984,10.010875662167873,15.131185730298363,14.979725201924644,9.349580208460493
63,15.203729867935182,15.074583371480314,,15.1216317017873,14.927114963531496,14.859244505564375,9.353547811508188,9.259276668230687,9.336833278338121,8.396055976549786,10.000264406204229,15.13915661970775,14.96933039029439,9.316552586025665
64,15.195244709650673,15.090435266494758,,15.11092964808145,14.903314431508392,14.84869615236918,9.332553942998262,9.238497932751967,9.34628061453502,8.39641296863556,9.992002725601202,15.142839988072717,14.95431341065301,9.30577749676175
65,15.187164942423498,15.101698239644385,,15.1108911037445,14.87101952234905,14.83501211802165,9.323625644048066,9.22845574220021,9.34713764985403,8.411272803942362,10.001103560129803,15.144431591033943,14.938974248038399,9.299739678700767
66,15.189718882242834,15.11110877990724,,15.099612474441523,14.84640185038249,14.829145431518556,9.30469719568889,9.218701084454851,9.344065070152288,8.430668870608015,9.991330305735268,15.150413831075037,14.925053252114191,9.289154450098676
67,15.20471048355102,15.115912119547543,,15.087679942448924,14.82078647613526,14.81716775894166,9.284672896067308,9.197261373202002,9.33831258614858,8.449224511782331,9.991912364959719,15.160311301549285,14.90854472584195,9.273415618472631
68,15.200280189514155,15.108901977539082,,15.075496276219674,14.801146189371748,14.820628007253015,9.268284320831308,9.193770448366795,9.330564061800638,8.476086735725405,9.98706634839376,15.154591083526618,14.899090157614813,9.264206276999579
69,15.191306432088217,15.113292376200377,,15.06190609931945,14.79259951909384,14.829383532206224,9.252466996510831,9.197558681170145,9.321270585060114,8.492606043815615,9.977994918823244,15.152299404144294,14.89462971687317,9.25709875424703
70,15.182037989298506,15.1075642903646,,15.033752441406241,14.790838003158575,14.840239842732752,9.251725832621267,9.200458327929178,9.335924824078871,8.48561767737071,9.977106968561811,15.144801139831555,14.88827676243252,9.262702994876436
71,15.174384593963623,15.086315790812193,,15.006462574005118,14.795504967371626,14.865452130635576,9.264810641606658,9.21693400541941,9.316386898358656,8.493774294853212,9.958193540573124,15.130350192387908,14.88913989067077,9.266043848461575
72,15.153711716334023,15.093991041183484,,14.996029456456492,14.799866835276292,14.855238119761148,9.25911756356558,9.235843618710833,9.30751784642537,8.503553589185081,9.927535136540735,15.123851378758756,14.883711470497978,9.267493009567263
73,15.14097611109416,15.099257071812959,,14.969471136728915,14.79448819160462,14.870296637217201,9.268221060434984,9.259667436281838,9.290816187858576,8.500490585962934,9.931411266326906,15.120116591453558,14.878085321850243,9.272901561525133
74,15.116993586222323,15.115268866221124,,14.913865407307933,14.801127036412561,14.868542194366453,9.268149971961982,9.28340133031209,9.279792467753088,8.496302564938865,9.924603978792828,15.116131226221725,14.861178212695648,9.277114590009054
75,15.116051673889148,15.118219931920384,,14.91145642598469,14.792563358942667,14.84783903757731,9.28817021846772,9.27985080083211,9.310448249181107,8.499806006749473,9.93754005432129,15.117135802904768,14.850619607501557,9.292823089493647
76,15.117222468058257,15.104800462722793,,14.918705542882277,14.796398957570394,14.844389359156294,9.28588004906973,9.296475728352862,9.311964114507035,8.483848690986637,9.934446811676027,15.111011465390526,14.853164619869654,9.29810663064321
77,15.122010469436631,15.116026322046926,,14.91171860694884,14.818225781122841,14.852992216746015,9.295520027478544,9.29600652058919,9.313710769017533,8.471262971560163,9.919334650039678,15.119018395741781,14.860978868272568,9.301745772361757
78,15.119408686955758,15.11107993125916,,14.92492922147114,14.823601484298708,14.853845596313482,9.295280496279402,9.303779045740756,9.324877341588332,8.464644789695738,9.91856765747071,15.115244309107458,14.867458767361114,9.30797896120283
79,15.1091592311859,15.10058188438416,,14.93288795153299,14.838733116785683,14.870746771494552,9.29297975699107,9.326014439264931,9.352103233337399,8.434104879697163,9.910775820414228,15.104870557785027,14.880789279937742,9.323699143197798
80,15.120304663976027,15.105247735977175,,14.933619260787959,14.855289379755659,14.885378201802576,9.30856629212697,9.338529586791998,9.375362714131674,8.406239628791804,9.907192071278894,15.112776199976599,14.89142894744873,9.34081953101688
81,15.125484387079865,15.097986777623502,,14.930179039637244,14.859886248906449,14.883020718892418,9.32787803808848,9.337774197260538,9.393818775812791,8.398607214291886,9.910724004109701,15.111735582351683,14.891028669145369,9.353157003720602
82,15.124103943506867,15.103207667668668,,14.946873188018792,14.865943511327108,14.91184520721436,9.329209923744196,9.347784757614134,9.38176782925924,8.405317028363541,9.902955770492554,15.113655805587767,14.90822063552009,9.352920836872523
83,15.126609245936066,15.098299821217859,,14.955915292104086,14.87291161219279,14.925860484441126,9.319308400154107,9.353293100992836,9.385375181833906,8.390907168388365,9.901269912719727,15.112454533576964,14.918229129579336,9.35265889432695
84,15.112769524256377,15.0751075744629,,14.95170815785726,14.88070281346639,14.96017686525981,9.297900756200148,9.339409788449602,9.41821360588074,8.375600298245745,9.893935918807983,15.09393854935964,14.930862612194487,9.351841383510164
85,15.1068558692932,15.060015281041467,,14.949778477350867,14.899050474166875,14.985333760579431,9.282607674598689,9.341893394788103,9.440018653869632,8.369985024134316,9.875701387723288,15.083435575167336,14.944720904032392,9.35483990775214
86,15.075183312098176,15.040569543838496,,14.98850647608439,14.903671105702726,15.01644166310629,9.297566533088677,9.352207183837889,9.46198379993439,8.375477910041807,9.846529205640158,15.057876427968338,14.969539748297805,9.370585838953652
87,15.031615098317458,15.025440454483023,,14.993442694346117,14.91668947537741,15.046018600463874,9.288440306981398,9.394295295079548,9.461919665336612,8.382476607958473,9.836859226226807,15.028527776400244,14.985383590062469,9.381551755799185
88,15.010937690734856,15.02700495719909,,14.973949193954475,14.930991331736251,15.088843107223516,9.291558027267447,9.396071434020994,9.470589121182764,8.408800363540648,9.822311242421469,15.018971323966978,14.997927877638082,9.386072860823733
89,14.985048850377398,15.025837500890091,,14.969754378000898,14.923787355422975,15.112356503804525,9.288738409678134,9.41820168495178,9.46028618017833,8.421983321507769,9.829740524291992,15.005443175633749,15.001966079076135,9.38907542493608
90,14.965279817581175,15.029824972152708,,14.964404741923014,14.915755987167358,15.136140664418534,9.297001043955484,9.440883398056032,9.466675321261087,8.431119918823242,9.828005711237584,14.997552394866945,15.005433797836304,9.401519921090866
91,14.95523047447204,15.050293048222857,,14.966036160786947,14.914920568466181,15.157529195149733,9.307223002115885,9.445933183034265,9.474930802981055,8.453944126764933,9.853131612141926,15.002761761347452,15.012828641467626,9.409362329377066
92,14.94766799608866,15.0526176293691,,14.970024744669596,14.917208433151238,15.166196982065825,9.306285063425701,9.445140600204466,9.476130922635386,8.473888794581102,9.864689985911049,15.000142812728877,15.017810053295557,9.409185528755183
93,14.934570868810008,15.050259351730341,,14.971351782480886,14.929270505905146,15.183897972106925,9.286066055297852,9.451108058293656,9.475818037986746,8.471028089523317,9.856380780537924,14.992415110270175,15.02817342016432,9.40433071719275
94,14.914942264556876,15.052339951197302,,14.959345738093065,14.930562496185303,15.194234053293856,9.277324914932251,9.469722032546999,9.506021380424496,8.407332333651459,9.859380960464483,14.983641107877085,15.02804742919074,9.41768944263458
95,14.896565675735467,15.043879270553584,,14.94861888885498,14.925312121709183,15.202874422073357,9.282416343688965,9.463669697443645,9.524435877799984,8.47957310676575,9.858634312947595,14.970222473144526,15.025601810879174,9.423507306310865
96,14.897875865300492,15.039444446563708,,14.944368282953898,14.925259431203202,15.21252036094665,9.324153184890745,9.480156143506369,9.524064262708025,8.521355962753299,9.874564806620286,14.9686601559321,15.027382691701249,9.442791197035046
97,14.908555189768466,15.037710189819327,,14.939355770746866,14.915043512980134,15.201911846796667,9.347976167996723,9.488607366879782,9.523486137390133,8.546503400802616,9.884044329325365,14.973132689793898,15.01877037684122,9.453356557422211
98,14.932165066401161,15.020465850830078,,14.918292601903275,14.9168878396352,15.205982685089111,9.35512884457906,9.488835811614992,9.523243308067318,8.560559272766117,9.879551887512212,14.976315458615618,15.013721042209193,9.455735988087122
99,14.952462832132968,15.005179723103844,,14.906589349110916,14.926761229832948,15.21767059961955,9.35983109474182,9.477359414100649,9.525920232137041,8.572427511215214,9.858798146247869,14.978821277618406,15.01700705952114,9.454370246993168
100,14.958101272583002,14.99540400505066,,14.913938760757441,14.920540809631332,15.200565497080488,9.358133157094318,9.485226432482403,9.507250706354773,8.569444656372074,9.868286569913234,14.976752638816828,15.01168168915642,9.450203431977164
101,14.97536849975585,14.968805472056067,,14.916608969370527,14.930191755294786,15.19429961840312,9.360140244166056,9.50110956033071,9.511071681976315,8.553389644622806,9.855291406313583,14.97208698590596,15.013700114356146,9.457440495491028
102,14.995273113250724,14.954648494720459,,14.908115228017175,14.930700063705423,15.191485007603967,9.366269667943314,9.492909709612533,9.510544220606489,8.543939590454107,9.8568431933721,14.974960803985594,15.010100099775526,9.45657453272078
103,15.012377262115473,14.929310480753584,,14.906975110371912,14.925391594568874,15.189200798670461,9.387478351593016,9.509446183840435,9.509848674138398,8.524591064453128,9.845698237419134,14.970843871434532,15.00718916787042,9.468924403190615
104,15.000445842742915,14.919357776641846,,14.919869740804033,14.908109426498399,15.1905864874522,9.391732295354208,9.521672447522487,9.498411814371755,8.497790241241457,9.844559709231058,14.959901809692385,15.006188551584879,9.470605519082817
105,15.0125249226888,14.919295628865564,,14.933928171793616,14.886330207188907,15.193239768346158,9.404303868611658,9.537761489550277,9.485436677932746,8.489459133148197,9.846256613731383,14.965910275777185,15.004499382442896,9.47583401203156
106,15.018921375274658,14.914179007212324,,14.958666086196901,14.875960429509467,15.196401198705042,9.40524133046469,9.52639949321747,9.432238260904953,8.54098025235263,9.837167143821716,14.966550191243494,15.010342571470469,9.454626361529035
107,15.030142386754347,14.929279883702598,,14.969015757242842,14.879055897394801,15.190128246943168,9.413142840067554,9.550240794817606,9.415537277857467,8.477887074152632,9.820745348930359,14.979711135228476,15.012733300526937,9.459640304247543
108,15.043503681818642,14.942434628804534,,14.980641365051275,14.87711699803669,15.173680384953824,9.40774341424307,9.546239535013836,9.390119314193731,8.449281692504886,9.811662395795187,14.99296915531159,15.010479582680597,9.448034087816877
109,15.03186353047689,14.964251995086682,,14.97664141654969,14.890041033426916,15.175974845886232,9.415175000826526,9.538266062736513,9.382200002670293,8.427900473276777,9.817561984062195,14.998057762781789,15.014219098620947,9.445213688744442
110,15.048414389292398,14.98665356636048,,14.978498220443734,14.907441616058348,15.200217564900717,9.407597223917652,9.53873308499654,9.388741175333664,8.403767903645837,9.826371113459269,15.01753397782644,15.028719133800934,9.445023828082618
111,15.060404062271125,15.012464364369714,,14.990186850229898,14.898845593134565,15.20309424400329,9.425629496574409,9.562640945116678,9.381171544392908,8.39182257652283,9.833752632141113,15.036434213320424,15.030708895789253,9.456480662028
112,15.057753880818693,15.041592518488573,,14.999944607416792,14.92835950851441,15.21791434288025,9.437724232673652,9.59133525689443,9.397115071614587,8.367236495018009,9.822880029678345,15.049673199653633,15.048739486270485,9.475391520394224
113,15.04067595799765,15.066985448201507,,15.007422447204592,14.945824384689343,15.229450861612959,9.460152268409738,9.60907344023387,9.412181297938034,8.372712492942814,9.83024716377258,15.053830703099578,15.060899231168966,9.493802335527214
114,15.040870507558202,15.086645126342782,,15.0296934445699,14.957693815231336,15.242962678273527,9.477598150571197,9.629782001177468,9.422774791717533,8.36535918712616,9.829645395278929,15.06375781695049,15.076783312691587,9.510051647822067
115,15.035663604736344,15.107673009236658,,15.028806209564207,14.972229401270559,15.256990909576425,9.469692667325345,9.638245224952692,9.41272751490275,8.37640813986461,9.816001415252687,15.071668306986501,15.086008840137067,9.506888469060264
116,15.043302059173604,15.111089547475181,,15.017955462137857,14.985154549280807,15.269537448883066,9.491543094317118,9.64162226517995,9.427733182907106,8.382377266883852,9.81995916366578,15.077195803324392,15.090882486767248,9.520299514134726
117,15.045544942220069,15.115660031636558,,15.00969266891479,15.00621898969016,15.28063297271729,9.502738674481712,9.641736388206482,9.442867914835615,8.375926852226259,9.815998713175462,15.080602486928314,15.098848210440748,9.52911432584127
118,15.070172389348357,15.117284297943115,,14.99400456746418,15.026271581649794,15.295667807261156,9.516158223152162,9.670453111330668,9.482873201370245,8.36387360095978,9.822317759195974,15.093728343645736,15.105314652125045,9.556494845284359
119,15.068896532058728,15.110282897949213,,14.991161425908402,15.040395418802914,15.314037322998052,9.541142423947653,9.680650353431702,9.513083060582483,8.34880578517914,9.829647541046151,15.089589715003973,15.11519805590312,9.57829194598728
120,15.062487840652478,15.102981964747109,,15.008970737457267,15.045896212259935,15.338493108749391,9.558005809783937,9.698434352874754,9.552667061487838,8.34931568304698,9.835764010747283,15.08273490269979,15.131120019488863,9.603035741382177
121,15.06535998980205,15.08064858118692,,15.032957235972075,15.03482166926067,15.357050418853767,9.575300812721254,9.698210914929708,9.58736658096314,8.352896293004356,9.831623315811166,15.073004285494486,15.141609774695501,9.620292769538032
122,15.050642013549817,15.08666626612345,,15.040720303853341,15.010826190312713,15.342547734578458,9.613460659980776,9.703687826792398,9.606643001238512,8.359785914421083,9.843067804972337,15.068654139836633,15.131364742914835,9.641263829337227
123,15.043387174606332,15.077837546666467,,15.036132733027133,15.001760244369509,15.330360333124808,9.633568207422893,9.684277375539144,9.649826169013982,8.349399407704674,9.849369247754423,15.0606123606364,15.122751103507149,9.655890583992006
124,15.0701551437378,15.049927790959673,,15.024783054987582,14.983541091283167,15.313493410746268,9.646859486897787,9.648973147074381,9.686016440391546,8.344739675521852,9.840664744377143,15.060041467348737,15.10727251900567,9.660616358121239
125,15.089632034301758,15.046223004659014,,15.002949555714913,14.97109397252401,15.303275187810277,9.655131340026857,9.625239849090574,9.692611734072374,8.330244620641073,9.831462899843864,15.067927519480383,15.092439572016398,9.6576609743966
126,15.082549571990965,15.041817506154375,,14.984873771667473,14.981833457946784,15.307102759679166,9.654103120168058,9.624081293741858,9.702122886975607,8.312401533126833,9.825430830319728,15.062183539072668,15.091269996431143,9.660102433628508
127,15.072549184163407,15.0203644434611,,14.986863613128657,14.97510957717896,15.313444693883264,9.681115865707406,9.60832214355469,9.707845012346906,8.28417762120565,9.83305235703787,15.04645681381225,15.09180596139696,9.665761007203002
128,15.075738271077464,15.024022738138838,,14.987380345662435,14.985820452372243,15.330463647842416,9.71193432807923,9.602240165074665,9.727358619372048,8.274752616882333,9.822987834612539,15.049880504608149,15.10122148195903,9.68051103750865
